curated_smiles,rat_unreported_LD50
CCC(C)N(CCCOC(=O)c1ccc(N)cc1)C(C)CC,3.611298362296429
CC(C)CCN(CCCOC(=O)c1ccc(N)cc1)CCC(C)C,3.649340052038124
CCN(CC)CCCCCOC(=O)c1ccc(N)cc1,3.444662991030452
CCCN(CCC)CCOC(=O)c1ccc(N)cc1,3.4222105282786037
CC(C)N(CCCOC(=O)c1ccc(N)cc1)C(C)C,3.5696017276387515
CCCCN(CCCC)CCOC(=O)c1ccc(N)cc1,3.767041523936975
CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,3.968263770316593
CCOC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.549901654025856
CC(C)OC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.724567486456574
CCCCOC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.2997951556832223
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OC1CCCC1,2.50997272288031
CC(=O)CCC(C)([N+](=O)[O-])[N+](=O)[O-],2.279107749383996
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1ccccc1,2.2907191126365847
CN(C)C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.7961700292048057
NC(=O)CCC[N+](=O)[O-],1.865692772782211
O=[N+]([O-])CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.748352794991759
N#CCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],3.3098387489923096
C=CCC1=C(C)C(OC(=O)C2C(C)(C)C2(C)C)CC1=O,2.5357044466117418
CCOP(=S)(OCC)SC1=COCCO1,3.477622816385568
O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,2.644542513153425
C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,5.964360215170597
O=P(O)(O)CCCl,1.8174271329070943
CCS(=O)(=O)CCSP(=O)(OC)OC,3.8167200859971424
CC(C)=CC1C(C(=O)OC2CC(=O)C(Cc3ccco3)=C2C)C1(C)C,2.689480107141661
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,3.165557867863974
Cc1cc(C(=O)O)ccc1N(CCCl)CCCl,4.210716570488421
Cc1cc(C(=O)O)cc(N(CCCl)CCCl)c1,3.725162148231896
CN(C)CCCOC(=O)c1ccc(N)cc1,2.744856027041518
CCCN(CCC)CCCOC(=O)c1ccc(N)cc1,3.444662991030452
CC(C)CN(CCCOC(=O)c1ccc(N)cc1)CC(C)C,3.185329630024148
CCN(CC)CCCCOC(=O)c1ccc(N)cc1,3.547149264886903
CCCC(=O)NC,1.7039315978528402
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,1.4663697707646717
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,2.31492005599242
COC(=O)c1c(C)cccc1N(CCCl)CCCl,2.964371888703407
COC(=O)c1ccc(C)c(N(CCCl)CCCl)c1,4.1616524468290255
Cc1cc(N(CCCl)CCCl)ccc1C(=O)O,3.677737498303757
COC(=O)CCC([N+](=O)[O-])[N+](=O)[O-],2.283588401441792
CC(=O)Nc1c(I)cc(I)cc1C(=O)O,2.4497525858243554
CC(C)c1ccc(C(=O)O)cc1N(CCCl)CCCl,3.0313970437518707
CCCc1ccc(C(=O)O)cc1N(CCCl)CCCl,2.924474908742995
CN(C)CCCN1CCC2(CCC(CO)CC2)CC1,3.185817270610793
Cc1ccc(C(N)=O)cc1N(CCCl)CCCl,4.293487252416813
Cc1ccc(C=O)cc1N(CCCl)CCCl,4.114217205543093
Cc1ccc(S(=O)(=O)O)cc1N(CCCl)CCCl,3.193427941740599
Cc1ccc(P(=O)(O)O)cc1N(CCCl)CCCl,3.6370071900817775
O=C1C(=NNc2ccc(S(=O)(=O)O)cc2)C(=O)N(c2ccccc2)N1c1ccccc1,3.005456232605698
CCNNC(C)=O,2.8330918384174337
O=CC(O)C(O)C(O)C(S)CO,1.1466240888240051
COc1cccc(OP(=O)(Oc2ccccc2)N(CCCl)CCCl)c1,3.351356036512833
COc1ccc(OP(=O)(Oc2ccc(OC)cc2)N(CCCl)CCCl)cc1,3.4202618834783785
COc1ccc(OP(=O)(Oc2ccccc2)N(CCCl)CCCl)cc1,3.28440924688222
CN(O)C=O,1.699357800883173
CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.920688756363967
Cc1ccc(C(=O)N2CCOCC2)cc1N(CCCl)CCCl,4.307709923404806
Cc1ccc([N+](=O)[O-])cc1N(CCCl)CCCl,3.044776441255173
Cc1ccc(C(=O)OC(C)C)cc1N(CCCl)CCCl,4.201730228785968
CCCCCCCCCCCCCCCCCOC(=O)c1ccc(C)c(N(CCCl)CCCl)c1,3.6180666631216782
CCN(CC)CCOC(=O)c1ccc(C)c(N(CCCl)CCCl)c1,4.273394853997137
CCNC(=O)c1ccc(C)c(N(CCCl)CCCl)c1,4.402595216539152
Cc1ccc(C(=O)N2CCCCC2)cc1N(CCCl)CCCl,3.836701268965951
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,1.6899433835472204
CNS(=O)(=O)NC,1.7929691972054107
COCC[Hg+],3.7154651532897423
CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3C1C5,4.380730136221845
COc1ccc2c3c1OC1C([N-][N+]#N)CCC4C(C2)N(C)CCC341,3.4168401370737667
CCOP(=O)(OCC)OCCSCC,3.1412741386777934
CCOP(=O)(OCC)OCCS(=O)(=O)CC,3.563124960338044
CCOP(=O)(OCC)OCCS(=O)CC,4.412084051733415
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,3.1461339768563588
Nc1ncnc2c1ncn2C1OC(COC2C(CO)OC(OC(C(=O)O)C(O)C(OP(=O)(O)O)C(O)C(=O)O)C(O)C2O)C(O)C1O,3.254955639145637
COP(=N)(S)Oc1ccccc1C(=O)OC(C)C,4.118915244363443
CC(C)N(CCCl)CCCl,5.2650773780035935
CC[N+](CC)(CC)c1ccc(-c2ccc([N+](CC)(CC)CC)cc2)cc1,4.826343118281194
C[N+](C)(Cc1ccc([N+](=O)[O-])cc1)c1ccc(-c2ccc([N+](C)(C)Cc3ccc([N+](=O)[O-])cc3)cc2)cc1,5.425582006449313
CC(C1=NCCN1)(c1ccccc1)c1ccccn1,2.4622304176861425
COc1ccc(C(=O)O)cc1N(CCCl)CCCl,4.261503746178806
O=C(c1cccc(N(CCCl)CCCl)c1)N1CCCCC1,3.3904486842615227
Cc1ccc(NC(=O)c2cccc(N(CCCl)CCCl)c2)c([N+](=O)[O-])c1,2.9176600652861397
CN(C)C(=O)c1cccc(N(CCCl)CCCl)c1,3.1129024357398265
NC(=O)c1cccc(N(CCCl)CCCl)c1,3.4212581615782875
CCN(CC)CCOC(=O)c1ccccc1N(CCCl)CCCl,3.11401868907041
CC(C)OC(=O)c1cccc(N(CCCl)CCCl)c1,4.307092220220479
O=C(Cl)c1cccc(N(CCCl)CCCl)c1,3.2577281083958267
O=[N+]([O-])c1cccc(N(CCCl)CCCl)c1,3.0204867411702216
Cc1ccc(C(=O)O)c(C)c1N(CCCl)CCCl,4.286591183437326
CC(C)N(C(=O)c1cccc(N(CCCl)CCCl)c1)C(C)C,3.431004216577324
COC(=O)c1cccc(N(CCCl)CCCl)c1,3.554674766694213
O=C(OCCOc1cc(Cl)c(Cl)cc1Cl)C(Cl)(Cl)Cl,2.2674221351062336
COc1ccccc1OP(=O)(Oc1ccccc1)N(CCCl)CCCl,3.351356036512833
CC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.36903170720886
CC(C)OC(=O)c1ccccc1O[PH](=S)OCCN,3.214729318911511
Clc1ccc(-c2ccccc2)c(Cl)c1Cl,1.7789056691686642
CCCCCCCC[Sn](CCCCCCCC)(SCC(=O)OCCCCCC(C)C)SCC(=O)OCCCCCC(C)C,2.580542731098012
CCC(C)NC(=S)C(=S)NC(C)CC,4.667299755345933
ClCCNCCCCCCNCCCl,3.0813581110150854
CCCCOCOc1ccccc1,1.786046029150956
Clc1ccccc1-c1ccccc1,1.8865068396965887
Oc1ccc([Hg]c2ccccc2)c(O)c1,3.888516461074945
O=C(NP(=O)(N1CC1)N1CC1)c1ccc(I)cc1,3.877511864054509
O=C(NP(=O)(N1CC1)N1CC1)c1ccc(Cl)cc1,4.040892807080376
O=C1NC(=O)C2=C1CCCC2,1.924178743294468
Cc1c(Cl)c(Cl)c(C(Cl)Cl)c(Cl)c1Cl,1.5305885796895575
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,2.648092979883539
CCSCc1ccccc1OC(=O)NC,2.750726258830784
Cc1cn(C2CC([N-][N+]#N)C(CO)O2)c(=O)[nH]c1=O,2.5518483251655497
NC(=O)c1[nH]nc(C2OC(CO)C(O)C2O)c1O,3.568567115476169
CC(=O)Nc1c(I)c(C(=O)NC(C=O)C(O)C(O)C(O)CO)c(I)c(N(C)C(C)=O)c1I,3.69301151035897
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,2.6893295816106355
CC(=O)Oc1ccccc1C=CC=O,2.4041446824718897
O=C1Nc2ccccc2C1=Nc1ccccc1,2.477604187628984
CCCCOP(O)(=S)OCCCC,2.0141982166530257
CC(C)c1ccc(NC(=O)N(C)C)cc1,2.296191762170626
CCOC(=O)CCC(NC(=O)c1ccc(N=NN(C)C)cc1)C(=O)OCC,3.00861050050738
Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)Nc1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)c3c(C)[nH]c(=O)[nH]c3=O)cc2)cc1,2.38065296730761
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,4.001732476909456
O=C(O)C(Cl)c1ccc(C2CCCCC2)c(Cl)c1,3.00331840470192
C[N+]1(CC2COC(CCC3OCC(C[N+]4(C)CCCC4)O3)O2)CCCC1,5.966768073443264
O=C(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,1.1790135509447328
CCOP(=S)(Cl)Oc1ccccc1,2.294943614132102
CCCN(CCCl)CCCl,5.361987391011651
C=C(Cl)C(C)(Cl)Cl,2.514185635235057
Cc1cc(O)c(C(C)(C)C)cc1C(C)CC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,1.5901250061967722
COCCN(C(=O)CCl)c1ccccc1C,2.2497700838231247
O=c1[nH]c2c(Cl)c(Cl)c(Cl)cc2o1,2.2982288297964977
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,1.9519515986174207
c1ccc(N2CCNCC2)nc1,2.3796369046450003
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,3.017350592437945
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,2.862528902894021
CN(Cc1cnc2c(N)nc(N)nc2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,2.925021165353671
CCCC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)CCC,1.0090916382241046
O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,4.327780251071668
CCCCC(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(=O)O,1.6898759037435755
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,1.6926183700402673
CCN(CC)CCOC(=O)c1cc(C)cc(C)c1,2.884932978345085
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,5.271071942428166
COCCCCC(=NOCCN)c1ccc(Cl)cc1,2.28720282592899
Cc1ccc(C(=O)O)cc1N(CCBr)CCBr,4.182158955972453
Cc1ccc(C(=O)O)cc1N(CCI)CCI,3.883722932196573
Cc1ccc(C(=O)O)cc1N(CC(C)Cl)CC(C)Cl,3.9517045622339055
CCCCN(CCCl)CCCl,5.296965583036721
Oc1ccccc1C=CC=Nc1ccccc1,2.4737788346467244
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,1.8431430437127976
N#CC1CN1C(N)=O,1.9488196818163035
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,4.8901214846957215
NC(CCC(=O)NCCS(=O)(=O)O)C(=O)O,2.4052848748901803
CCCCCCCC[Sn]1(CCCCCCCC)SCC(=O)OCCOC(=O)CS1,2.936874091289979
CC(CC1CCc2ccccc2Cc2ccccc21)CN(C)C,3.0916189377308405
NS(=O)(=O)c1cccc(N(CCCl)CCCl)c1,3.468737660194092
O=C(O)c1ccc(NS(=O)(=O)c2cccc(N(CCCl)CCCl)c2)cc1,2.9206252287480283
O=S(=O)(F)c1cccc(N(CCCl)CCCl)c1,3.229411380456016
O=C(O)c1ccc(Br)c(N(CCCl)CCCl)c1,3.8338251276517368
Cc1ccc(C(=O)Nc2ccccc2S(=O)(=O)F)cc1N(CCCl)CCCl,2.9378507569583863
Cc1ccc(C(=O)Nc2cccc(S(=O)(=O)F)c2)cc1N(CCCl)CCCl,3.636820761294405
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)F)cc2)cc1N(CCCl)CCCl,3.659097156005557
CCCCC1C(=O)N(c2ccc(S(=O)(=O)O)cc2)N(c2ccc(S(=O)(=O)O)cc2)C1=O,2.1966474348322214
O=C1C(c2ccc(S(=O)(=O)O)cc2)C(=O)N(c2ccc(S(=O)(=O)O)cc2)N1c1ccc(S(=O)(=O)O)cc1,2.4419667677658463
CCCCCCCCCCCCN1CCCCCC1=O,1.5463637269052093
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,2.412934064993029
CCOC(=O)C(O)=C(F)C(=O)OCC,2.4391621010424105
Oc1ccccc1C=CC=Nc1ccc(Br)cc1,2.605191518436857
CCCCCCCCCCCC(C)[N+](C)(C)[O-],2.3163451527016488
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,3.107714543756171
CCOC(=O)C(NC(=O)c1ccc(C)c(N(CCCl)CCCl)c1)C(O)c1ccccc1,3.01646969003581
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,2.3048673559809933
CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,3.4586814359881406
ClCCNCCNCCCl,3.364311739196636
ClCCN(CCCl)CCN(CCCl)CCCl,5.190466168544543
CC1=NO/C(=N\Nc2ccccc2Cl)C1=O,3.2755599636350428
Cc1ccc(C(=O)N2CC2)cc1N(CCCl)CCCl,4.248430557431425
COC(=O)c1ccc(C)c(NC(=O)N(CCCl)N=O)c1,3.958193089957112
NNC1(c2ccccc2)NC(=O)CC(=O)N1,3.041850427117596
CCCC(C)C1(CC)C(=O)NC(=NNCc2c(CO)cnc(C)c2O)NC1=O,3.270481409896663
CCCC(C)C1(CC)C(=O)NC(NN)NC1=O,3.430152127558389
C=C(C)C1NC(=O)C(NC)C(O)c2cc(Cl)c(O)c(c2)OC(C)(CC)C(C(=O)N2CC=CC2C(=O)NC(C(=O)NC(=CC(=O)O)C(=O)O)=C(C)CC)NC1=O,5.19823853330129
CC(Cl)=C(Cl)CCl,2.637939392985678
COc1cc(NCc2cnc3nc(N)nc(N)c3n2)ccc1C(=O)NC(CCC(=O)O)C(=O)O,4.092726183648207
COc1cc(C(=O)NC(CCC(=O)O)C(=O)O)ccc1NCc1cnc2nc(N)nc(N)c2n1,3.30144191799328
Nc1nc(N)c2nc(CNc3ccc(C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,3.1079369160951678
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O)cc1,2.818423770185864
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(=O)O)C(=O)O)cc1,3.091796191601106
Nc1c(I)cc(I)c(C(=O)O)c1I,2.550292469508245
CC(C)Nc1nc(NC(C)C)nc(N(C)C#N)n1,2.119380627370611
CCOC(c1ccncc1)c1c(C(=O)O)n(C)c2ccccc12,3.4918559478111484
CCOC(c1cccnc1)c1c(C(=O)O)n(C)c2ccccc12,3.4918559478111484
COC(c1cccnc1)c1c(C(=O)O)n(C)c2ccccc12,3.4717697586725693
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCC(=O)O)cc1,3.186300364810928
CC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O,3.091640664803468
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCC(=O)O)cc1,3.236417861190747
CN(CC(=O)O)C(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1,3.035852832751865
CCC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O,2.647575591474108
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCCC(=O)O)cc1,3.600410337989043
CC(C)C(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O,3.3268118898852874
CC(C)CC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O,3.3771438513457754
CN(CC(=O)NC(CCC(=O)O)C(=O)O)C(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1,2.7497825964131546
CC(C)CC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)NC(CCC(=O)O)C(=O)O,3.055947197121573
CC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)NC(CCC(=O)O)C(=O)O,3.0503483542115486
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(Cc2ccccc2)C(=O)O)cc1,2.991363046803495
CN(Cc1cnc2c(N)nc(N)nc2n1)c1ccc(C(=O)NCC(=O)O)cc1,3.222664229566776
O=C(Nc1ccccc1)c1cccc(N(CCCl)CCCl)c1,3.360634623595766
O=S(=O)(Oc1ccccc1)c1cccc(N(CCCl)CCCl)c1,3.0003354615970848
O=C(O)c1ccc(Cl)c(N(CCCl)CCCl)c1,3.764573149085784
CC(=O)c1ccccc1NC(=O)c1ccc(C)c(N(CCCl)CCCl)c1,2.9134981680083123
CC(=O)c1cccc(NC(=O)c2ccc(C)c(N(CCCl)CCCl)c2)c1,2.9926794140559374
CC(=O)c1ccc(NC(=O)c2ccc(C)c(N(CCCl)CCCl)c2)cc1,3.3772554611699936
Cc1ccc(C(=O)Nc2ccccc2C(=O)CBr)cc1N(CCCl)CCCl,4.27619517123042
Cc1ccc(C(=O)Nc2cccc(C(=O)CBr)c2)cc1N(CCCl)CCCl,3.9751651755664383
Cc1ccc(C(=O)Nc2ccc(C(=O)CBr)cc2)cc1N(CCCl)CCCl,3.782040577211976
C1=CC(Nc2ccccc2)Oc2ccc3ccccc3c21,2.561633982401365
Brc1ccc(NC2C=Cc3c(ccc4ccccc34)O2)cc1,2.6717663123635607
O=[N+]([O-])c1ccc(NC2C=Cc3c(ccc4ccccc34)O2)cc1,2.627819034434095
CCCCNNC,2.231218898230332
C=C(C)CCCC1(C)OC(=O)C23CCC4C(=CCC5C(C)(C)C(OC6OCC(OS(=O)(=O)O)C(O)C6OC6OC(C)C(OC7OC(CO)C(O)C(OCC8OC(CO)C(O)C(OC)C8O)C7O)C(O)C6OC6OCC(O)C(O)C6O)CCC45C)C2CC(=O)C13,4.715141583923669
CC(=O)OC(C(Cl)(Cl)Cl)P(=O)(Oc1ccccc1)Oc1ccccc1,2.2977779399836398
COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,2.899359035289363
CCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,1.848067416871324
N#CC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)NC1(CO)COC2(CCCCC2)OC1,2.697622471623481
N#CC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)NC(CO)(CO)CO,2.881146977513344
Cc1ccc(C(=O)O)cc1N=NN(C)C,2.7849799970461104
COC(=O)c1ccc(C)c(N=NN(C)C)c1,2.344035186524178
CCOC(=O)c1ccc(C)c(N=NN(C)C)c1,2.370730210811676
CCCOC(=O)c1ccc(C)c(N=NN(C)C)c1,2.395878945067338
Cc1ccc(C(=O)OC(C)C)cc1N=NN(C)C,2.395878945067338
CCCCOC(=O)c1ccc(C)c(N=NN(C)C)c1,2.420084402923967
Cc1ccc(C(=O)OCC(C)C)cc1N=NN(C)C,2.420084402923967
CCCCCOC(=O)c1ccc(C)c(N=NN(C)C)c1,2.4426222775093374
Cc1ccc(C(=O)OCCC(C)C)cc1N=NN(C)C,2.4426222775093374
Cc1ccc(C(=O)Oc2ccccc2)cc1N=NN(C)C,2.452294094437111
Cc1ccc(C(N)=O)cc1N=NN(C)C,2.892787924676812
CNC(=O)c1ccc(C)c(N=NN(C)C)c1,2.7927388284562555
CCNC(=O)c1ccc(C)c(N=NN(C)C)c1,2.8244707328443464
CCCNC(=O)c1ccc(C)c(N=NN(C)C)c1,2.966894394504584
Cc1ccc(C(=O)NC(C)C)cc1N=NN(C)C,3.0545850736932545
CCCCNC(=O)c1ccc(C)c(N=NN(C)C)c1,3.02269330909182
Cc1ccc(C(=O)NCC(C)C)cc1N=NN(C)C,2.920582102397956
Cc1ccc(C(=O)NC(C)(C)C)cc1N=NN(C)C,3.193583374461693
Cc1ccc(C(=O)NC2CCCCC2)cc1N=NN(C)C,2.459553649125517
Cc1ccc(C(=O)Nc2ccccc2)cc1N=NN(C)C,2.449915456090219
Cc1ccc(C(=O)NCc2ccccc2)cc1N=NN(C)C,2.4722746134031484
Cc1ccc(C(=O)N(C)C)cc1N=NN(C)C,3.1738781969009366
CCN(CC)C(=O)c1ccc(C)c(N=NN(C)C)c1,3.14937971196964
Cc1ccc(C(=O)N(C(C)C)C(C)C)cc1N=NN(C)C,3.06507305359302
CCCCN(CCCC)C(=O)c1ccc(C)c(N=NN(C)C)c1,2.5685632581370337
Cc1ccc(C(=O)N(CC(C)C)CC(C)C)cc1N=NN(C)C,2.5030617093806016
Cc1ccc(C(=O)N(C2CCCCC2)C2CCCCC2)cc1N=NN(C)C,2.5688362692346707
Cc1ccc(C(=O)N(Cc2ccccc2)Cc2ccccc2)cc1N=NN(C)C,2.586714297113851
O=C(Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)c1cccnc1,2.017855996605396
O=C(Oc1ccccc1C1CCCCC1)c1cccnc1,2.137500776412272
CCOC(=O)C(NC(=O)c1ccc(N=NN(C)C)cc1)C(C)C,2.7297086878478027
CCOC(=O)C(C)NC(=O)c1ccc(N=NN(C)C)cc1,2.563883865693181
CCOC(=O)CC(NC(=O)c1ccc(N=NN(C)C)cc1)C(=O)OCC,2.685940814904312
N#CC(=Cc1ccc(N(CCCl)CCCl)cc1)C(=O)NC(CO)(CO)CO,2.619411626979425
CCOC(=O)C(C)N(C(=O)CC1c2ccccc2-c2ccccc21)c1ccc(N=NN(C)C)cc1,2.7566997934050965
CN(C)c1ccc(C2OC(C)(C)N=C2c2ccccc2)cc1,2.482163121019073
CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I,2.839377913472399
CC(C)(C)c1cc(C2CCCCC2)ccc1OC(=O)c1cccnc1,2.2977772416355595
CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,1.6513507134624048
CN(Cc1cnc2c(N)nc(N)nc2n1)c1ccc(C(=O)NC(CC(=O)O)C(=O)O)cc1,3.35606530265018
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCC(=O)NC(CC(=O)O)C(=O)O)cc1,3.0265227886152504
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=O)O)C(=O)O)cc1,2.793188433414228
COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3n2)ccc1C(=O)NC(CCC(=O)O)C(=O)O,2.350614811659884
COc1cc(C(=O)NC(CCC(=O)O)C(=O)O)ccc1N(C)Cc1cnc2nc(N)nc(N)c2n1,3.1194217598696072
COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3n2)ccc1C(=O)NC(CC(=O)O)C(=O)O,2.496129088021746
COc1cc(C(=O)NC(CC(=O)O)C(=O)O)ccc1N(C)Cc1cnc2nc(N)nc(N)c2n1,2.9744092346416267
Nc1nc(N)c2nc(CNc3ccc(C(=O)NCC(=O)NC(CC(=O)O)C(=O)O)cc3)cnc2n1,3.419529249917898
CC1Sc2nc(N)nc(N)c2N=C1CN(C)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,3.034799520787512
O=C(O)CN1C(=S)c2cccc3c(F)ccc1c23,2.337919934775289
O=C(O)CN1C(=S)c2cccc3c(Br)cc(Br)c1c23,2.524048677407777
O=C(O)CN1C(=S)c2cccc3c(Cl)cc(Cl)c1c23,2.4152196567113107
O=C(O)CN1C(=S)c2cccc3cccc1c23,2.3069376570504603
O=C(O)CN1C(=S)c2cccc3c(Cl)ccc1c23,2.364444675556311
c1cnc2ccc(-c3nccc4c3[nH]c3ccccc34)cc2c1,3.303012288182917
CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2cc(OC(C)=O)ccc21,1.8468342246117948
CCCCCC(=O)Nc1c(I)cc(I)cc1C(=O)O,3.1253029747423127
O=C(Nc1c(I)cc(I)cc1C(=O)O)c1ccccc1,3.1365778922509557
O=CNc1c(I)cc(I)c(C(=O)O)c1I,1.8315786546540207
O=C(Nc1c(I)cc(I)c(C(=O)O)c1I)c1ccccc1,2.7916443405160574
CCCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,2.626071926055221
CCCCCCCCCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,3.3809176434068937
CC(=O)Nc1c(I)cc(C(=O)O)cc1I,2.011194726244054
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,2.486112966522751
O=[N+]([O-])c1ccc(N=CC=Cc2ccccc2O)cc1,2.553514083599792
CC(=O)Oc1ccccc1C=CC=Nc1ccccc1,2.548695630073188
CC(=O)Oc1ccc2ccccc2c1C=CC=Nc1ccccc1,2.6237618688944773
CC(=O)Oc1ccc2ccccc2c1C=CC=O,2.5056165941268675
CC(=O)Oc1c(C=CC=O)cc(C)c2ccccc12,2.530259478972903
CC(C)OC(=O)c1ccccc1OP(=N)(S)OC(C)C,3.093294431809201
COC(=O)c1ccccc1OP(=N)(S)OC,2.385629548399056
CCOP(=N)(S)Oc1ccccc1C(=O)OC,2.37905473164897
C=[N+](C)O.CCl,2.5664924875617565
Cc1ccc2oc(=O)cc(CN)c2c1,2.845589502673203
Cc1ccc2c(CN)cc(=O)oc2c1,2.8455895026732034
CCCC[N+](O)=CCCl.CCl,5.30344878215392
CC(C)CCN(CCCl)CCCl,4.849550439983672
