curated_smiles,mouse_intramuscular_LD50
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,4.598498957553571
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.966800220658761
NC(=O)C1N=CNC1=O,2.939802945501826
CC12CCCCCC(Cc3ccc(O)cc31)C2N,3.1542859361151003
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,2.803260751036641
CN1CC=CC=C1C=NO,3.0435037445830173
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,4.067217593089801
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,3.815272438698878
CCCCCCCCCCCCCCCC(=O)NC1CC(O)C(O)NC(=O)C2C(O)C(C)CN2C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c2ccc(O)cc2)NC(=O)C2CC(O)CN2C(=O)C(C(C)O)NC1=O,3.254973221361755
CC(=O)OCC(CSC(C)=O)SC(C)=O,2.7964719913828144
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,4.378558006165774
NCCCNCCSP(=O)(O)O,2.619911087052582
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,3.813946416007525
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,3.9187658366273066
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,1.761010192695719
S=c1nc(-c2ccccc2)cc[nH]1,2.5757765154295345
O=C(O)C1C(=CCO)OC2CC(=O)N21,1.9981764831796625
Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,2.674611122466157
CC1SCC(C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2C(N)=O)NC1=O,4.310145054561132
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)C3SC2)s1,1.73914100009047
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,2.003608226204418
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccccc1)CC2,1.218207250524923
CCC1(c2ccc(N)cc2)C(=O)NC(=O)N(C)C1=O,3.094888534835843
CCOP(=S)(OCC)OP(=S)(OC)OC,5.468747465087915
C1=C(c2ccccc2)SC2=C(CCc3ccccc32)C1c1ccccc1,3.070040330682932
c1ccc(C2CC(c3ccccc3)C3CCc4ccccc4C3S2)cc1,3.074979696882808
c1ccc(-c2cc(-c3ccccc3)c3c([s+]2)-c2ccccc2CC3)cc1,3.0687966612958344
c1ccc2c(c1)CCc1cc3c([s+]c1-2)-c1ccccc1CC3,3.002070981910554
O=C(c1ccccc1)c1ccc[n+](COC[n+]2ccccc2C=NO)c1,2.9930821176920785
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,2.972888720547965
Nc1c(I)cc(I)c(C(=O)O)c1I,2.5193718591750995
COc1ccccc1C(=O)N(CC(C[Hg]O)OCCO)C(=O)O,3.638993229984635
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,2.356249310512709
OC(CS)C(O)C(O)C(O)CS,2.4683108550010657
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,2.83215002308428
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N(C)C(=O)C(F)(F)F)CC2,5.0554615859435055
COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,3.0548125056156548
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN,2.9775586994617425
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,2.1363994826805146
COP(=O)(OC)c1ncnc(N)c1[N+](=O)[O-],2.8149044301898503
COP(=O)(OC)c1ncnc(P(=O)(OC)OC)c1[N+](=O)[O-],3.328829212035823
COP(=O)(OC)c1nc(Cl)ncc1[N+](=O)[O-],3.047218061326652
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CNC=N,2.509876795257013
CC(N)C(=O)NC1C2C(C(=O)CC(O)C2O)C(=O)OC1(C)C(Cl)Cl,4.970673375944723
NS(=O)(=O)c1cc(C(=O)NN2CC3C4CCC(C4)C3C2)ccc1Cl,2.170113795329517
COc1cccc(C2(O)CCCCC2CN(C)C)c1,3.008964736292074
O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,3.6444706770999056
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,2.567578005129411
CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.1803094218863817
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1(C)C,3.382914234560368
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)CO)CC2,5.408995385808072
Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1,2.690302424839534
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,4.467011004132994
COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,1.8018444241610512
CC1CCC2C(C)C(CCCOC(=O)O)OC3OC4(C)CCC1C32OO4,3.261224182359567
CCCCCCCCCC(=O)OCC[N+]1([O-])CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.829506039036674
CCCCCCCCCC(=O)OCCN1CC[N+]([O-])(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.829506039036674
C[N+]1([O-])CCN(c2ccc(CO)c(Cl)c2)CC1,2.233390436638655
CC[N+]1([O-])CCN(c2ccc(CO)c(Cl)c2)CC1,3.034644496753183
CC(C)N1CCN(c2ccc(CO)c(Cl)c2)CC1,3.42940987580249
CC(C)[N+]1([O-])CCN(c2ccc(CO)c(Cl)c2)CC1,2.2784289016214845
COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,3.314707178039607
Cc1cc(-c2ccccc2)nc(SCC(=O)O)n1,2.7165341946237724
Cc1cc(-c2ccccc2)nc(SC(C(=O)O)c2ccccc2)n1,2.8279066383976645
Cc1cc(C(F)(F)F)nc(=S)[nH]1,2.58923672896594
C=C1OC(OC2C(CO)OC(Oc3ccc(C(=O)NCCCNCCCCNCCCCN)cc3)C2O)C(O)C(OC2OC(CO)C(OC3OC(C)C(N)C(O)C3NC(=O)C(C)N)C(O)C2O)C1O,3.540840780008093
Cc1cc(C)[n+](CCCCCC[n+]2c(C)cc(C)cc2C)c(C)c1,3.0825566640986706
CN1CCC=C2c3ccccc3C(O)C21,3.3037768888196046
CN1CCC=C2c3ccccc3C(OC(=O)c3ccccc3)C21,3.0077150695880506
COP(=O)(OC)c1ncc([N+](=O)[O-])c(P(=O)(OC)OC)n1,3.629859207699804
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.7798044507215875
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,2.908118013411706
Cc1cc(C=CN(C)C)ncn1,2.513814012221767
COc1nc(C=CN(C)C)c([N+](=O)[O-])c(OC)n1,2.706284124646795
CN(C)C=Cc1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,2.8863880616160422
CN(C)C=Cc1nc(-c2ccccc2)nc(-c2ccccc2)n1,2.781584494614864
O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CSC2C(NC(=O)C(NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12,2.7479876366010045
COc1ccc2c(c1)c(CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,2.147792223672086
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N(C)C(=O)CO)CC2,4.838583217088813
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)COC(C)=O)CC2,5.085992598703172
CCOCC(=O)NC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,5.045699174560841
CCCC(=O)NC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,5.2364813905467065
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)C(C)(C)C)CC2,5.03142961272534
CCOC(=O)NC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,3.9427357409563815
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)COc1ccccc1)CC2,4.214437610423927
COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,4.496718179355935
CCC(=O)NC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,5.086116214298847
Cc1cc[n+]2c(O)c(-c3ccccc3)sc2n1,2.687191739330972
Cc1cc(C(=CN(C)C)C(=S)Nc2ccccc2)ncn1,2.775850645072857
COc1nc(CC=NCc2ccccc2)c([N+](=O)[O-])c(OC)n1,2.801152528736183
C=CC(=O)NC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,4.759954510686381
CC=CC(=O)NC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,2.469012324191983
C=c1ccc2c(CCC=C(C)C)coc3c(C)c(=O)c(O)c1c2-3,3.790111974817297
O=C(OCCN1CCCCC1)c1ccco1,2.445744275676651
NCCN1CCCCC1,2.047254545076838
CCN(CC)CC(O)Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(Cl)ccc21,3.844904977338526
CCN(CCO)CCCn1c2nc(=O)[nH]c(=O)c-2nc2cc(Cl)ccc21,3.62305622772217
CN(CCO)CCCn1c2nc(=O)[nH]c(=O)c-2nc2c(Cl)c(Cl)ccc21,3.998095793145206
CN1CCC=C2c3ccccc3CC21,3.392743838122272
C=C(Cl)COP(=O)(OC(C)C)N1CCCC1,2.707477711407719
C[n+]1cccc(S(=O)(=O)O)c1C=NO,2.977076322834507
CN(C)Cc1ccc(CSCCN=C(C[N+](=O)[O-])N2CCN(C)CC2)o1,3.1066644971826074
CCN(CC)CCOC(=O)c1ccco1,2.358677598444484
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,3.171888373906883
CCCCC1Cc2cc3c(cc2C1N(C)C)OCO3,3.542186166354066
COc1ccc(-c2cc(C)[nH]c(=S)n2)cc1,2.667094161538393
O=C(O)C(Sc1nc(-c2ccccc2)cc(C(F)(F)F)n1)c1ccccc1,2.892524230294476
Cc1cc(C)[n+]2cc(S(=O)(=O)O)sc2n1,2.690736396093273
O=C(NCCN1CCCCC1)c1ccco1,2.948976009697443
CCN(CC)CCNC(=O)c1ccco1,1.9610639363389728
O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)nc1SC(F)(F)F,2.538139976770396
O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)nc1SC(F)(F)C(F)(F)C(F)(F)F,2.648622460238824
NCCC(N)C(=O)NCCC(N)C(O)O,3.988852827546547
CNC1C(C)OC(OC2c3cc(C)c(C(=O)NC(C)C(=O)O)c(O)c3-c3c(cc4c(c3O)C(=O)c3cc(OC)cc(O)c3C4=O)C2O)C(O)C1OC1OCC(O)C(O)C1O,3.322626513344254
CN1C=CN(COC=COCN2C=CN(C)C2C=NO)C1C=NO,3.4801712617188167
CN1C=CN(C=CCN2C=CN(C)C2C=NO)C1C=NO,3.81224610808926
CN1C=CN(C=CCCN2C=CN(C)C2C=NO)C1C=NO,3.340118200894817
Cn1cc[n+](COC(=O)C(C)(C)C)c1C=NO,3.3678858208912383
CCC(OC[n+]1ccn(C)c1C=NO)C(C)(C)C,3.5969642652640608
CC(CC(C)(C)C)OC[n+]1ccn(C)c1C=NO,3.631564399406499
CC(C)CCOC[n+]1ccn(C)c1C=NO,3.341847329249556
CCCC(C)OC[n+]1ccn(C)c1C=NO,3.1242356325764544
CCCC(CC)OC[n+]1ccn(C)c1C=NO,3.433721912325414
CCC(C)C(C)OC[n+]1ccn(C)c1C=NO,3.717506919146036
Cn1cc[n+](COC2CCC2)c1C=NO,3.2363906328238192
Cn1cc[n+](COC2CCCC2)c1C=NO,3.083626564531008
Cn1cc[n+](COC2CCCCC2)c1C=NO,3.5231175434048043
Cn1cc[n+](COC2CCCCCCC2)c1C=NO,3.1467235575879537
Cn1cc[n+](COC2CCCCCCCCCCC2)c1C=NO,3.747859810410936
Cn1cc[n+](COCC2CC2)c1C=NO,3.138059032680969
Cn1cc[n+](COCC2CCCCC2)c1C=NO,3.348904213088964
CC(OC[n+]1ccn(C)c1C=NO)C1CCCCC1,3.229577506131549
CCCC(OC[n+]1ccn(C)c1C=NO)C1CCCC1,3.683462430485122
Cn1cc[n+](COCC2CCCc3ccccc32)c1C=NO,3.652682948406961
COC[n+]1c(C=NO)n(C)c2ccccc21,3.282222020362801
Cn1cc[n+](COC(=O)c2ccc3ccccc3c2)c1C=NO,3.70503396183078
CCC(C)C(=O)OC[n+]1ccn(C)c1C=NO,3.417771567859483
CCCC(=O)OC[n+]1ccn(C)c1C=NO,3.227495306561451
C=CCOC[n+]1ccn(C)c1C=NO,3.2135841578040027
C#CCOC[n+]1ccn(C)c1C=NO,3.19485884784331
C#CCCCC[n+]1ccn(C)c1C=NO,3.3276622288471405
C#CCCCC[n+]1ccn(COC)c1C=NO,3.1612669276584424
C#CCCOC[n+]1ccn(C(C)(C)C)c1C=NO,4.437315310226204
C=C=CCOC[n+]1ccn(C)c1C=NO,3.2578684002903984
C#CCCOC[n+]1ccn(C)c1C,3.0412545997086298
C#CCCCC[n+]1cn(C)c(C=NO)n1,2.7333104335771354
C#CCCOC[n+]1ccc(C=NO)cc1,3.1054297818080165
C=C(C)COC[n+]1ccn(C)c1C=NO,3.208807111191731
CC=CCOC[n+]1ccn(C)c1C=NO,3.452794990351922
CCC=CCOC[n+]1ccn(C)c1C=NO,3.341697781685876
CCCC=CCOC[n+]1ccn(C)c1C=NO,3.763661686231859
CC(C)=CCOC[n+]1ccn(C)c1C=NO,3.30158027026384
Cn1cc[n+](COCC=CC(C)(C)C)c1C=NO,3.4515301731375247
C=CC(CCC)OC[n+]1ccn(C)c1C=NO,3.3477603113630714
C=C(C)CCOC[n+]1ccn(C)c1C=NO,3.30158027026384
C=CCCC(CC=C)OC[n+]1ccn(C)c1C=NO,3.644301561786416
C#CC(C)OC[n+]1ccn(C)c1C=NO,3.5003403470300545
C#CC(C)(C)OC[n+]1ccn(C)c1C=NO,3.293798498190913
CC#CC(C)OC[n+]1ccn(C)c1C=NO,3.2296056460185687
C#CC(CC)OC[n+]1ccn(C)c1C=NO,3.301553962887676
C#CC(CCC)OC[n+]1ccn(C)c1C=NO,3.420758932475484
C#CCCOC[n+]1ccn(C)c1C=NO,3.139589293350841
CC#CCCOC[n+]1ccn(C)c1C=NO,2.975809079402597
C#CCC(C)OC[n+]1ccn(C)c1C=NO,3.379408530999869
C#CC(C)C(C)OC[n+]1ccn(C)c1C=NO,3.507912336681569
C#CCCCOC[n+]1ccn(C)c1C=NO,3.3134531861873837
Cn1cc[n+](COCc2ccc(C(F)(F)F)cc2)c1C=NO,2.839315020806447
Cn1cc[n+](COCCc2ccccc2C(F)(F)F)c1C=NO,4.321969357051596
CCCC(OC[n+]1ccn(C)c1C=NO)c1ccccc1,3.9082332841536447
Cn1cc[n+](COCCCCc2ccccc2)c1C=NO,3.3807703374157225
Cn1cc[n+](COC(c2ccccc2)C2CCCC2)c1C=NO,3.4931735955007386
Cn1cc[n+](COCC=Cc2ccccc2)c1C=NO,3.0118464226375696
CCC(C#Cc1ccccc1)OC[n+]1ccn(C)c1C=NO,3.6965980816419344
CC(C)C(C#Cc1ccccc1)OC[n+]1ccn(C)c1C=NO,3.5215734401861227
O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,1.7858136969209193
CC1CCC[N+]1(C)CC(=O)c1ccc(-c2ccc(C(=O)C[N+]3(C)CCCC3C)cc2)cc1,6.038230632376944
CC1CC[N+](C)(CC(=O)c2ccc(-c3ccc(C(=O)C[N+]4(C)CCC(C)C4)cc3)cc2)C1,5.9400131588272425
C[N+]1(CC(=O)c2ccc(-c3ccc(C(=O)C[N+]4(C)CCCC4)cc3)cc2)CCCC1,5.986921306783016
O=C(CN1CCCC1)c1ccc(-c2ccc(C(=O)CN3CCCC3)cc2)cc1,2.9737049892087573
C[N+]1(CC(=O)c2ccc(-c3ccc(C(=O)C[N+]4(C)CCOCC4)cc3)cc2)CCOCC1,5.285246479961928
CC1C[N+](C)(CC(=O)c2ccc(-c3ccc(C(=O)C[N+]4(C)CCOC(C)C4)cc3)cc2)CCO1,4.758127445790305
C[N+](C)(CC(=O)c1ccc(-c2ccc(C(=O)C[N+](C)(C)CC3OCCCO3)cc2)cc1)CC1OCCCO1,5.021530817008904
O=C(CN1CCCCC1)c1ccc(-c2ccc(C(=O)CN3CCCCC3)cc2)cc1,3.2567284812526185
CNCCn1c(=O)n(CCNC)c(=O)n(CCNC)c1=O,3.859598336661624
CCc1cccnc1CN(CC)CCN1C(=O)[N+](CC)(CC[N+](CC)(CC)Cc2ncccc2CC)C(=O)[N+](CCN)(Cc2ccccn2)C1=O,4.3218913665949446
C[N+](C)(CCOc1nc(OCC[N+](C)(C)Cc2ccccc2)nc(OCC[N+](C)(C)Cc2ccccc2)n1)Cc1ccccc1,4.391530000693366
CC[N+](CC)(CCOc1nc(OCC[N+](CC)(CC)Cc2ccccc2)nc(OCC[N+](CC)(CC)Cc2ccccc2)n1)Cc1ccccc1,4.68673865001137
C[N+](C)(CCn1c(=O)n(CC[N+](C)(C)Cc2ccccc2)c(=O)n(CC[N+](C)(C)Cc2ccccc2)c1=O)Cc1ccccc1,4.42774217334781
CC[N+](CC)(CCn1c(=O)n(CC[N+](CC)(CC)Cc2ccccc2)c(=O)n(CC[N+](CC)(CC)Cc2ccccc2)c1=O)Cc1ccccc1,4.800219214860776
Cc1cccc(C[N+](C)(C)CCn2c(=O)n(CC[N+](C)(C)Cc3ccccc3C)c(=O)n(CC[N+](C)(C)Cc3ccccc3C)c2=O)c1,4.205391872324441
Cc1ccc(C)c(C[N+](C)(C)CCn2c(=O)n(CC[N+](C)(C)Cc3ccc(C)c(C)c3)c(=O)n(CC[N+](C)(C)Cc3cccc(C)c3C)c2=O)c1,4.339951163786714
C[N+](C)(CCn1c(=O)n(CC[N+](C)(C)Cc2ccc([N+](=O)[O-])cc2)c(=O)n(CC[N+](C)(C)Cc2cccc([N+](=O)[O-])c2)c1=O)Cc1ccc([N+](=O)[O-])cc1,4.135181241048105
CC[N+](CC)(CCn1c(=O)n(CC[N+](CC)(CC)Cc2ccc([N+](=O)[O-])cc2)c(=O)n(CC[N+](CC)(CC)Cc2cccc([N+](=O)[O-])c2)c1=O)Cc1ccc([N+](=O)[O-])cc1,4.864779543689538
C[N+](C)(CCn1c(=O)n(CC[N+](C)(C)Cc2ccc(Br)cc2)c(=O)n(CC[N+](C)(C)Cc2cccc(Br)c2)c1=O)Cc1ccc(Br)cc1,4.399231262861765
C=C(C)C1CCC2(C)OC2C1,3.182520217105796
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,3.3109718510516224
CCCCP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1,4.526726867314635
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,3.147848486367868
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,3.221393892038686
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,2.2667447362043056
CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,2.7392819266496105
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,3.636339541574492
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,3.456350574945576
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.13472003321408
N=C(N=C(N)N)N1CCOCC1,2.0873858716116915
CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,4.933550411129279
COc1cc2c(c(OC(C)=O)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,3.6864056972934702
CCOP(=S)(OCC)OP(=S)(OCC)OCC,5.80932398700002
CCN(CC)CCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,2.3360332354422617
Cc1c(NC(=O)C(C)N(C)C)c(=O)n(-c2ccccc2)n1C,2.1542143292530325
NCCSP(=O)(O)O,2.194960941394459
COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2C=CC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.925306417781708
ON=Cc1cc[n+](COC[n+]2ccccc2C=NO)cc1,3.459855187044701
CNC(=O)c1cccc[n+]1COC[n+]1ccccc1C=NO,3.055605353358766
NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,2.4587504666441755
CN(C)c1ccc[n+](CCC[n+]2ccc(C=NO)cc2)c1,3.8771575716331808
CC(C)(C)c1cc[n+](COC[n+]2ccc(C=NO)cc2)cc1,3.329909725844577
CCOC(=O)Nc1c[n+](N2CCOCC2)no1,2.426998958756537
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,2.055492051175426
COC(=O)CC1C2(C)C3=C(C)C(c4ccoc4)CC3OC2C2OC(=O)C3(C)C=CC(=O)C1(C)C23,2.890728325706467
CC1OC1P(=O)(O)O,1.7209354156051482
COC(CN1CCN(CCC(O)c2ccccc2)CC1)c1ccccc1,3.4632490582408297
CCN(CC)CCS/C(=N/O)c1ccc(Br)cc1,2.61170888765474
Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,2.729013246337838
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,2.856545746012811
CS(=O)(=O)c1ccc[n+](COC[n+]2cccc(S(C)(=O)=O)c2)c1,2.721270568361209
CC(C)Sc1cc[n+](COC[n+]2ccc(C=NO)cc2)cc1,3.5358927529248643
C=C(Cl)COP(=O)(OCC)N(CC)CC,2.8762212377504603
C=C(Cl)COP(=O)(OCCC)N(CC)CC,2.7874427623105
C=C(Cl)COP(=O)(OCC(C)C)N(CC)CC,3.029668567990377
C=C(Cl)COP(=O)(OCC)N1CCCC1,2.79680723745634
C=C(Cl)COP(=O)(OCCCC)N1CCCC1,2.653937662376218
C=C(Cl)COP(=O)(OCC(C)C)N1CCCC1,2.8214287496699817
C=C(Cl)COP(=O)(OCCCCC)N1CCCC1,2.754917004288824
C=C(Cl)COP(=O)(OCCCCCC)N1CCCC1,2.727616970117245
ON=Cc1cc[n+](CC(O)C(O)C[n+]2ccc(C=NO)cc2)cc1,3.3331529515790184
Cc1ccnc(SC(C(=O)O)c2ccccc2)n1,2.7165341946237724
Cc1cc(C)nc(SC(C(=O)O)c2ccccc2)n1,2.739327045152532
Cc1cc(N2CCOCC2)nc(SC(C(=O)O)c2ccccc2)n1,2.839382504649506
COc1ccc(-c2cc(C)nc(SC(C(=O)O)c3ccccc3)n2)cc1,2.865035240471158
O=C(O)C(Sc1nc(-c2ccccc2)cc(-c2ccccc2)n1)c1ccccc1,2.90144415346548
COc1c(-c2ccccc2)sc2nc(-c3ccccc3)cc(C)[n+]12,2.8240424830495177
Cc1cc(C)[n+]2[n-]c(=S)sc2n1,2.5961306658514243
CC(C)=CCCC(C)=CCC(CCCN(C)C)C(=O)O,3.2452658394574607
Cc1nc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)no1,2.5833764545116344
Cc1cc(C(F)(F)F)nc(SCC(=O)O)n1,2.7028043513244024
COc1cc(C)nc(SCC(=O)O)n1,2.6319427180018344
O=C(O)CSc1nc(-c2ccccc2)cc(-c2ccccc2)n1,2.809410210804477
COc1ccc(-c2cc(-c3ccccc3)[n+](CCN)c(-c3ccccc3)c2)cc1,3.1501296397438354
O=c1nc(CCl)[nH]c2sc3c(c12)CCCC3,1.9911272061976968
O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,2.4378325588820227
OCC(O)COCC(S)CS,2.885722718588221
COC[n+]1ccn(C)c1C=NO,3.123729172249283
CC(C)OC[n+]1ccn(C)c1C=NO,3.3083958511818388
Cn1cc[n+](COCC(C)(C)C)c1C=NO,3.596332914613913
CC(OC[n+]1ccn(C)c1C=NO)C(C)(C)C,3.247263656825273
CCCCOC[n+]1ccn(C)c1C=NO,3.083856709037315
CCCCCCCCOC[n+]1ccn(C)c1C=NO,3.972978357533264
Cn1cc[n+](COCc2ccccc2)c1C=NO,3.1289956890068256
Cn1cc[n+](COCCCc2ccccc2)c1C=NO,3.180616891593346
Cn1cc[n+](COCc2cccc3ccccc23)c1C=NO,4.31744183090872
COc1c(-c2ccccc2)sc2nc(C)cc[n+]12,2.711533917015309
COC1(c2ccccc2)C(c2ccccc2)Sc2nccc[n+]21,2.808109648240035
COc1c(-c2ccccc2)sc2nc(C)cc(C)[n+]12,2.7345838283499915
Cc1cc(N2CCOCC2)nc(SCC(=O)O)n1,2.731308276708165
CCC(O)(c1ccc(Cl)cc1)c1ccc(OCc2cccc(C)n2)cc1,3.389610196599432
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,3.1086633369000745
CC(C)Cc1ccc(C(C)C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)cc1,2.467388615455352
COc1ccc2c(c1)c(CC(=O)NC1C(=O)N3C1SC(C)(C)C3C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,2.6080685798760377
