curated_smiles,rabbit_oral_LD50
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,2.487921791562772
CCOP(=S)(Cl)Cl,2.323453514641122
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.224380242791648
CCOC(=O)OC(=O)OCC,2.510922842852348
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,3.616999061825737
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,2.2353486013533583
N#Cc1cc(I)c(O)c(I)c1,3.314001891680422
N#Cc1cc(Br)c(O)c(Br)c1,3.027373133382514
CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,2.304397885637582
Nc1cnn(-c2ccccc2)c(=O)c1Cl,2.044631861819949
CC(C)COC(=O)COc1ccc(Cl)cc1Cl,2.743740177562343
C1NNCN2CNNCN12,3.2046685360438176
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,6.447122962670081
CNP(=O)(NC)Oc1ccccc1,3.50207579639895
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.0651703422541923
CCOP(=S)(Oc1cccc2cccnc12)c1ccccc1,3.642610909196899
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,2.27201747097696
CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.9051447600339
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,2.243953161834225
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1.7538501023490498
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.224380242791648
CNC(=O)OCc1cccc(COC(=O)NC)n1,1.7751742428407629
CCNc1nc(Cl)nc(NC(C)C)n1,2.4587647200105462
COc1c(Cl)ccc(Cl)c1C(=O)O,2.0434389114622427
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,2.081816999247299
NC(=S)c1c(Cl)cccc1Cl,2.836950415405362
CC(C)N(C(=O)CCl)c1ccccc1,2.732418378993741
Clc1cccc(C(Cl)(Cl)Cl)n1,2.510351330627734
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1.773279659693609
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,2.499143416250305
CCOP(=S)(OCC)SCC(N)=O,4.21003299934463
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,4.062164409625604
CCOC(=O)CSP(=O)(OC)OC,2.735077768319859
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,2.706148588963142
N=C1NC(=O)C(c2ccccc2)O1,2.546974275833287
C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC,3.3981032727055176
OCC1(CO)CC=CCC1,1.6214145710879753
C[As](=O)(O)O,3.1374347908405835
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,1.9679315583628625
CCOP(=S)(OCC)SCC(=O)NC(C)C,4.52599091138986
CNC(=O)C(C)SCCSP(=O)(OC)OC,3.254280639038595
CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],3.5686108831606425
CCOP(=S)(Cl)OCC,2.321336021045642
COP(=S)(OC)SCC(=O)N(C)C=O,2.787144920350763
CCOc1nc(C(Cl)(Cl)Cl)ns1,2.502097402155594
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,3.739545974828547
Nc1cccc(C(F)(F)F)c1,2.41829050996624
CNC(=O)Oc1cc(C)cc(C)c1,2.6805124475326685
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,3.772550531359482
N#CC(C#N)=Cc1ccccc1Cl,3.120244795546365
O=C(O)COc1ccc(Cl)cc1Cl,2.4413789201342806
O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,1.8807494231953863
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,3.261067265590865
O=c1[nH]nc(-c2ccncc2)o1,2.2125498094531544
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,2.7083134477472703
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,2.5448007631539364
C=COC(=O)CCCCC(=O)OC,1.4776043137004036
O=C(COc1ccc(Cl)cc1Cl)OCC=CCCl,2.596451221782549
Cc1[nH]c(C)c(Cl)c(=O)c1Cl,1.3803130175544112
Nc1cnn(-c2ccccc2)c(=O)c1Br,2.1240116147302186
Cc1[nH]c2ccccc2c1C=CC1=[N+](C)c2ccccc2C1(C)C,1.8457042502898229
COC(=O)NS(=O)(=O)c1ccc(N)cc1,2.0611602121691304
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,3.173287759862107
O=C(O)CCCCC(=O)O,1.1233823613504963
Cn1c(=O)c2[nH]cnc2n(C)c1=O,2.7116072027237017
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,2.9076349003936697
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,1.9509000893663868
O=C(O)CCl,2.7822934228095435
C=COC(=O)CCCCC(=O)OC=C,1.663674634255454
ClC=CC[N+]12CN3CN(CN(C3)C1)C2,3.438996595410734
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)O1,2.005621449385392
CCCCNP(=S)(OCC)Sc1ccccc1,3.2854162716661057
Clc1cccc(Cl)c1NC1=NCCN1,3.4588228568277697
Nc1ccc(OP(=O)(Oc2ccc(N)cc2)Oc2ccc(N)cc2)cc1,2.96770355493849
O=C(OCCF)C(c1ccccc1)c1ccccc1,5.633959704726337
O=C(O)C=CCl,2.4253222382812494
C=[N+](C)O.CC=C1c2ccccc2CCc2ccccc21,2.9292501296411757
CCCCOc1ccc(N)cc1,2.519134668781928
CC(OP(=O)(OCCCl)C(C)OP(=O)(CCCl)OCCCl)P(=O)(OCCCl)OCCCl,2.215182563576102
COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,2.8481077946665017
CC(=O)c1c(O)cc(C)oc1=O,2.526721701723619
COc1nc(Nc2ccc(C=Cc3ccc(Nc4nc(OC)nc(N(CCO)CCO)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(N(CCO)CCO)n1,2.900272065121023
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,4.148397708998734
CN(C)CCON=C1c2ccccc2CCc2ccccc21,2.866874863957356
c1ccc(C2CN3CCSC3=N2)cc1,2.4651660750606017
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,2.476089304082891
O=[N+]([O-])c1ccc(N/N=C\CCl)c([N+](=O)[O-])c1,2.248310930861372
c1ccc2c(CC3=NCCN3)cccc2c1,3.623827964010368
CCCC(O)CO,1.4494533803025411
Cc1cccc(C)c1OCC(C)N,3.049370677491692
O=C(O)CS,2.8888022534311526
CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,2.718282410300488
CC(Cc1ccccc1)NCCCCl,2.952882701398629
CNC(C)Cc1ccccc1OC,2.4392430644156966
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,2.207549546482869
CCC1(c2ccccc2)C(=O)NC(=O)N1C,2.192838155902457
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,2.455428859927537
Cc1[nH]oc(=O)c1N=Nc1ccccc1Cl,3.3759305087526057
NC(Cc1ccc(O)c(O)c1)C(=O)O,2.44589882348183
CCCCCC(=O)N(C)C,2.114641306765395
COP(=S)(OC)Oc1ccc(N=Nc2ccc(Cl)cc2)cc1,2.4732082996232974
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,4.465879329054557
CN(C(=O)CF)c1cccc2ccccc12,5.160854532461564
CCCC(C)O,1.4948192304799743
CCCCOCCCOC(=O)CCOc1cc(Cl)c(Cl)cc1Cl,2.885020663001344
O=C(O)c1ccccc1OP(=O)(O)O,2.345662558405893
C1CCNCC1,2.7688166500636444
Cc1cc(Cl)ccc1N=CN(C)C,2.497882390395758
CNC(=O)N(O)c1ccccc1,1.7154287763129232
COc1ccc(C(=O)Nc2ccc(C=Cc3ccc(NC(=O)c4ccc(OC)cc4OC)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c(OC)c1,1.8443081470068008
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,3.239435617503593
O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1,3.372852153940603
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,3.4645640596554634
O=C1CCCN1C1CCCCC1,2.405805950206062
C#CCOCC#C,2.748340335732345
CNC(=O)C=C(C)OP(=O)(OC)OC,3.695413569416848
CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.105953903489415
CC(O)(P(=O)(O)O)P(=O)(O)O,2.549748006341105
S=C(S)NCCNC(=S)S,2.534742375420324
CNC1C(OC2C(OC(=O)c3c(O)ccc4c(C)cc(OC)cc34)C=C3C#CC4(C5COC(=O)O5)OC4C#CCC32)OC(C)C(O)C1O,3.0424836302107416
CC(=O)NC1C(O)OC(CO)C(O)C1OC1OC(C(=O)O)C(OC2OC(CO)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2NC(C)=O)C(O)C1O,2.8902259057713686
Cc1cc(=O)[nH]o1,1.996025445560402
CNCCC=C1c2ccccc2CCc2sccc21,2.129388552263625
C[N+]1(C)C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,2.950038486680948
COP(N)(=O)SC,4.149625496020571
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,4.051267216192919
CCOP(=O)(CCCl)OCC,2.001305262953787
ClCC(Cl)=C(Cl)Cl,2.5764186246557776
COC(=O)Nc1nc2ccccc2[nH]1,1.369775014445667
CC1CNC(=S)S[Zn]SC(=S)N1,2.0641448848474115
S=C([S-])NCCNC1=[S][Zn+2][S-]1,1.792177558974111
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,3.6125528777538967
CNCCON=C1c2ccccc2CCc2ccccc21,2.447733090638034
N#CC(Cl)(Cl)C#N,3.0298119982319127
O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,2.924798250824702
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,3.6315756608592262
CCCSP(=O)(OCC)SCCC,3.6440731664512103
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.589039171824816
CC(C)OC(=O)CC#N,1.706352445929672
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1.973436370282188
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,2.9336513259967294
CC(C)NCC(O)COc1cccc2[nH]ccc12,2.582108836392919
CC(C)(C)C(=O)CCl,2.2997606459634343
COC(=O)N(CCCl)N=O,4.045489882728145
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,3.775689072580454
C=CCc1ccccc1OCC(O)CNC(C)C,2.86918643845262
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,2.668080682969757
CC(CN1c2ccccc2S(=O)(=O)c2ccccc21)N(C)C,3.282788217061201
CC(=O)OC(C(=O)NC(N)=O)c1ccccc1,2.470239547610134
O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,4.12702723885359
CCN(CC)C1=[S][Zn+2]2([S]=C(N(CC)CC)[S-]2)[S-]1,2.9565789905364857
COC(=O)C(Cl)Cc1ccc(Cl)cc1,2.6685610902895416
CCOC(=O)NNc1nncc2ccccc12,2.7649697371740314
OCCCC(O)CO,1.6173185479759349
CCc1coc2ccccc2c1=O,2.199652972426574
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,2.82670633900012
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,3.076719068244435
C[N+](O)=NCOC1OC(CO)C(O)C(O)C1O,3.9263956152861663
CN(C)CCC=C1c2ccccc2CCc2sccc21,2.689033145762183
Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,2.482407242507969
Cc1cccc(OCC(O)CNC(C)(C)C)c1C,2.771924515090018
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.27561648394928
COc1cc(CC(C)N)c(OC)cc1C,3.0197164072335108
CC1CCC2(O)C3(C)CC4(O)OC2(C1O)C1(O)C3(O)C(OC(=O)c2ccc[nH]2)C(O)(C(C)C)C41C,2.8804204394137183
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,2.144229868813869
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1.7674990829017443
CCc1cccc(CC)c1N(COC)C(=O)CCl,2.190447623381916
CCOC(=O)N1CC=Cc2ccccc21,2.9655886422661477
CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C,2.898886936665912
C/C=N/N(C)C=O,3.301555174318036
O=P(O)(O)CCCl,1.460879809393282
ClCC(Cl)(Cl)C(Cl)Cl,2.6361306852035766
O=C(O)c1c(O)c(O)cc2ccccc12,1.2028053568441146
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,2.040657711108225
CCS(=O)(=O)CCSP(=O)(OC)OC,3.719810072989087
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,2.94782568444245
CN1CCN(Cc2cc(NC(=O)c3ccc(Cl)cc3)ccc2O)CC1,2.3520099724204013
O=C(Nc1ccc(O)c(CN2CCCCC2)c1)c1ccc(Cl)cc1,2.5123142899662194
CC1CCCN(Cc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc2O)C1,2.1695815709132176
CN1CCN(Cc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc2O)CC1,2.1884702886817995
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,1.829256158677815
CNCC12CCC(c3ccccc31)c1ccccc12,2.493731577335858
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,2.5993923095243767
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.8801510211616344
O=C1c2ccccc2C(=O)N1SC1CCCCC1,1.8151558661143328
O=c1[nH]c(=O)n(C2CCCO2)cc1F,3.657944143053732
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,4.204775453387193
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,2.72238116857242
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,2.31492005599242
O=C(Nc1ccc(O)c(CN2CCCCC2)c1)c1ccc([N+](=O)[O-])cc1,2.6013200848353786
CC1CCCCN1Cc1cc(NC(=O)c2ccc([N+](=O)[O-])cc2)ccc1O,2.692460316193555
O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,2.318044148811333
CCOc1ccc(C(=O)NCc2ccc(OCCNC)cc2)cc1OCC,2.6626004500955416
c1ccc2[nH]c(-c3cscn3)nc2c1,1.718283791385636
Cc1nn(-c2ccc3cc(-c4ccccc4)c(=O)oc3c2)nc1-c1ccccc1,2.579119075072799
COc1ccc(NC(=O)N(C)C)cc1Cl,1.997498448384221
NCCSC(N)=S,2.0007816648738457
CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.2435762402340123
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,3.23181619063927
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,3.521551420363023
CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,1.6575377097148252
Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,1.8896482992760708
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,3.2322533690090456
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,2.747163124474344
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,2.1289534160196464
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.837070862210847
CCOP(=S)(OCC)Oc1cc(Cl)c(SC)cc1Cl,4.256780264492483
CC(=O)OCCN(CCC#N)c1ccccc1,2.050047080975456
CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,2.563770518582
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,4.481964042076995
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,3.463231556303141
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,2.3294560131678628
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.973048437441069
CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1,4.203396202011578
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,2.6179699932172493
CC(C)(C)C(=O)C(Cl)Cl,1.6777893910688608
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,3.0296256788322133
CNC(=O)Oc1cccc2c1OC(C)(C)O2,3.8046806238848783
CC(C)(C)NCC(O)COc1ccccc1C#N,2.761553737456188
CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1,3.967152813151157
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,2.1573010953810527
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.0144003981363325
CCOP(=O)(O)CCCl,1.9358799340950932
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,2.1785104355714178
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,1.5687366331197503
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,2.16314391662268
CCCCc1c(C)[nH]c(NCC)nc1=O,2.320754703196729
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.9472335117383026
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,1.7274612765855857
CC(C)(C)C(=O)COc1ccc(Cl)cc1,1.6564872629225011
CCc1cccc(C)c1N,2.285910772776383
CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,1.9228702851480164
CN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,2.8682019849455576
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,2.344933330764871
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,2.0507015872593004
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,2.5056635896300303
CCc1c(C)[nH]c2c1C(=O)C(CN1CCC3(CC1)OCCO3)CC2,3.521718499145114
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,2.822205452500169
CCc1ccccc1CC,1.650702451094931
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.4568956707905727
CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,2.5352333398856595
Cc1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,2.5198879771743106
CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,2.1655672457007813
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,3.123025369396641
c1nnc(NCNc2nncs2)s1,2.6320096065984444
O=[N+]([O-])c1ccccc1S(=O)(=O)O,1.5154785789266143
CS(=O)C=C(O)c1ccccn1,1.4427998625198457
NNc1ccc(N(CCO)CCO)nn1,1.6299007061585489
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.539516083382807
CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2cc(OCC)ccc2OCC)cc1,2.77606179621262
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,3.1189456617785787
CCC(C)(C)c1ccc(OCCCCCCN2CCN(c3ccc(C)cc3Cl)CC2)cc1,2.1828918667820147
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,3.017537734647348
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1.8481446004050508
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,5.722151653788944
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,2.4240858609033267
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,2.068692861241621
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,2.992325191818193
CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,1.6185971581692875
CCCCCCCCCCCCNCC(C)N,3.019135994831364
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,5.129502006039611
CC(C)CNC(=O)N1CCNC1=O,2.568734288465301
CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.1683396137487643
O=C(NO)Nc1ccc(Cl)c(Cl)c1,2.0892042610985087
CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,2.7328918399215003
COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,2.087703794927049
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,2.6640805315930938
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1.4535354330192678
O=C(C(F)(F)F)C(F)(F)F,2.8584325735070024
CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(O)CC(OC)C2CC4C1(O)C2OC,4.554752917016157
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,3.46748083199428
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,3.2613641548420054
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,3.602474884070363
CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,2.6293159079138326
CCC1CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)O1,2.59826947854423
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,2.902179824768065
O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,2.95639825326786
CCOCN(C(=O)CCl)c1c(C)cccc1CC,2.652845621280872
CCCC(=O)CNC(=O)Oc1cc(C)cc(C(C)C)c1,1.5399601048717166
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,3.0556055863001927
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,2.663076197581735
CNC(=O)ON=C(C)C(C)S(C)(=O)=O,2.9075403399811672
COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,3.346872830511242
O=c1c2ccccc2n(-c2cccc(C(F)(F)F)c2)c(=O)n1CCO,2.1464951695025034
OC(Nc1nccs1)C(Cl)(Cl)Cl,2.548536819813902
NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,6.218415082468483
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,2.2840915804168427
Oc1c(O)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,3.3633957188468586
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,2.104017767499294
CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,1.4463025598447168
FC(F)(F)N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=NC(F)(F)F,3.063156068227029
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,1.4476370420613496
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,2.987420452611655
CCOc1c(N2CCOCC2)cnn(C)c1=O,2.454618038839776
O=C(CCl)CC(=O)Nc1ccccc1,2.075194166588696
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,2.8357900121138058
CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1,2.8623505591910376
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,2.158803800524725
Nc1cc2c(S(=O)(=O)O)cccc2c(S(=O)(=O)O)c1N,1.2476077927224891
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,2.290485746274873
Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1,2.601393698842903
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,2.009443062628016
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,2.7273506740323525
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.2535415331663864
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1.7822276971141058
Cc1c(C)c2c(c(C)c1OC(=O)C(C)(C)Oc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,1.7975099023288803
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.0975176000709466
CCCCCCCCCCCCCCCCCC1=NC(C)CC(C)(C)N1,2.769498820044897
Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,2.5098219248630262
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,2.596714456654577
CCCC[Sn](CCCC)(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,3.406512740482193
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,1.5510952606369637
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)(O)O,1.963896333150468
O=S(=O)(O)c1cc(-n2ncc(-c3ccccc3)n2)ccc1C=Cc1ccc(-n2ncc(-c3ccccc3)n2)cc1S(=O)(=O)O,2.0980730583755194
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.4433193247102265
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.7959053357985217
