curated_smiles,rat_skin_LD50
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,4.148177229200976
O=C(O)CCCOc1ccc(Cl)cc1Cl,2.4932715361925406
CCOC(=O)CCCOc1ccc(Cl)cc1C,1.807414937836708
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.7909300414967877
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,2.0723102018897177
COC(=O)Nc1nc2ccccc2[nH]1,1.9804351775355469
CCCCSCCSP(=S)(OCC)OCC,3.1096101365524875
COc1cc(C=CC(=O)OC2CCC34CC35CCC3(C)C(C(C)CCC=C(C)C)CCC3(C)C5CCC4C2(C)C)ccc1O,3.780245283865352
CC1CNC(=S)S[Zn]SC(=S)N1,2.462084893519449
S=C([S-])NCCNC1=[S][Zn+2][S-]1,2.0425975612830047
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,2.5910683410573063
CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,2.1808753470382616
CCOP(=S)(OCC)SCSC(C)(C)C,4.590823767157909
COP(=O)(OC)OC(=CBr)c1ccc(Cl)cc1Cl,2.274123196725775
O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,2.936328870116429
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,3.379763687865427
O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,2.186600395725578
CCCSP(=O)(OCC)SCCC,3.606284605561811
COC(=O)CCC[N+](C)(C)C,1.2761621455395844
COP(=S)(OC)SCCNC(C)=O,2.8120929906725927
CC(C)(C[Sn](CC(C)(C)c1ccccc1)(CC(C)(C)c1ccccc1)O[Sn](CC(C)(C)c1ccccc1)(CC(C)(C)c1ccccc1)CC(C)(C)c1ccccc1)c1ccccc1,3.0223066856948786
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,2.1666491301264417
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,2.2711105872873856
N=C(N)NCCCCCCCCNCCCCCCCCNC(=N)N,2.374839959654975
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,2.99753782219681
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,2.778605574220016
CC(C)C(C)(N)C#N,3.072176344478966
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,2.124429910111271
O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,2.729087230181553
COC(=O)C(Cl)Cc1ccc(Cl)cc1,2.262702690971905
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.115998042224831
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,2.4746590769164727
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1Cl,2.823146754641244
CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,2.0822071226234296
O=C(Nc1ccccc1)c1ccccc1I,2.2083513169994804
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,2.039019968512699
Cc1ccc(NC(=O)N(C)C)cc1Cl,2.02669665597816
CCc1cccc(CC)c1N(COC)C(=O)CCl,2.3518156256168905
O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)O,2.467839864752212
CCCNCCO,1.7589843054048837
CNC(=O)ON=C(C)SC,2.005968350945256
CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,2.370504762611356
CCS(=O)(=O)CCSP(=O)(OC)OC,2.719810072989086
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,2.703018613017309
COP(=N)(S)OC,1.5101390067519858
CCN(CC)c1ccc(C=O)c(O)c1,1.888170504547528
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,2.4628814429188504
NC(=O)c1c(F)cccc1F,1.4972587020038517
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,2.283511591740796
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,2.0295055254265764
CN(C)C(=O)NC1CC2CC1C1CCCC21,0.9852741387068248
CNC(=O)N(C)c1nc2ccccc2s1,2.645981971552304
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,2.8427686735139157
Cc1cc(Cl)ccc1OC(C)C(=O)O,1.7296668549325898
CCC(c1ccccc1)C(C)C,1.9092242984179888
NC(=O)OCC(O)C(O)C(N)C(=O)NC(C(=O)O)C1OC(n2cc(CO)c(=O)[nH]c2=O)C(O)C1O,1.4043281704453665
CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O,1.9769984141017145
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,1.8221001526532008
Cc1nn(-c2ccc3cc(-c4ccccc4)c(=O)oc3c2)nc1-c1ccccc1,2.8801490707367803
COc1ccc(NC(=O)N(C)C)cc1Cl,2.0581962887378324
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,1.4081468161878634
O=CNC(Nc1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,2.5268985882406065
CSc1nnc(C(C)(C)C)c(=O)n1N,2.029980015772759
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,1.512480410345644
CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.260636818058318
N#CSCSc1nc2ccccc2s1,1.6782670164229383
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,3.9715204290390704
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,2.302291235616801
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,2.526893424691684
CCOP(=S)(OCC)Oc1cc(Cl)c(SC)cc1Cl,3.7943822665935274
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,3.578874055085051
CC(C)(C)C(=O)C(Cl)Cl,1.529047739787936
CNC(=O)Oc1cccc2c1OC(C)(C)O2,2.5959322370468825
CCNc1nc(NC(C)C(C)C)nc(SC)n1,1.9300843339038696
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1.7787270325451956
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.757959031724168
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,2.678137635475191
CNC(=O)ON=C(SC)C(=O)N(C)C,1.9887887758682343
CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1,2.365092821823195
CNC(=O)Oc1cccc(/N=C/N(C)C)c1,1.5967148810492051
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,2.522957779684131
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,2.0979822642101857
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.5345362927645405
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,1.3926453740640692
CCCCc1c(C)[nH]c(NCC)nc1=O,2.320754703196729
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,2.45459404660493
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,1.387526856665436
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,2.2159386724853527
O=S(=O)(CCl)c1ccc(Br)cc1,2.129604506923615
CCNc1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(NCC)nc(Nc5ccccc5)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1,2.29934165557222
CCOP(=S)(OCC)SCCl,3.939167829284089
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,1.982784844349693
CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,2.111910302692318
CC(C)CCCCC(=O)O,1.8579774271855465
C=COCC,0.5569474315215655
CC12C=CC(C1)C1C(=O)OC(=O)C12,1.5589109132398296
CC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.2106692151136094
CCOP(S)(=NC(C)C)Oc1ccccc1C(=O)OC(C)C,3.2641657413327088
CNC(=O)N(C)c1nnc(C(F)(F)F)s1,2.048152623311227
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,1.890778724135268
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.298533178695324
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.0396367675888047
CCCCCCCC[Sn](CCCCCCCC)(SCC(=O)OCCCCCC(C)C)SCC(=O)OCCCCCC(C)C,2.5239273129491284
CNC(=O)ON=CC1(C)SCC(C)S1,2.892736290323452
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,1.6384553107719309
OCCN1CNC(=S)NC1,1.90641585832027
C#CCc1cc(COC(=O)C2C(C=C(C)C)C2(C)C)c(C)o1,1.7787270325451956
O=S(=O)(O)c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)O)cc2)cc1,2.714842561553056
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,1.4344315686254578
CCCC[Sn]1(CCCC)OCCS1,2.092107007204436
CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,1.377805111627045
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1[N+](=O)[O-],2.8052897164550297
CN(C)C(=O)Nc1cccc(OC(F)(F)C(F)F)c1,2.146470682903099
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,2.185203482780834
Cc1cc(Cl)ccc1NC(=S)N(C)C,2.0269188456960565
CCN(CC)C(=O)SCc1ccc(Cl)cc1,1.9488613298281048
C=CCN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,1.718144473878805
COC(=O)Nc1nc2ccccc2n1C(=O)NCCCCCC#N,2.5176708539894297
CCOP(=O)(OP(=O)(OCC)N(C)C)N(C)C,4.4597256206551394
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],2.2434064223016565
CCN(OC(=O)c1ccccc1)C(=O)c1c(OC)ccc(Cl)c1OC,1.3847678543391344
COC(=O)N(C)C(=O)CSP(C)(=S)OC,2.5761172973303275
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,1.822781821867021
CCCCOC(O)CC,1.8202113147705328
CCSCc1ccccc1OC(=O)NC,2.2920884098051344
CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,1.7231797376158833
COP(=O)(NC(C)=O)SC,1.864911965746353
COC(=O)C(C)=COP(=S)(OC)OC,1.8892420450566816
CC(C)CNC(=O)N1CCNC1=O,2.568734288465301
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,2.69791224201567
FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,2.579080155898956
CNc1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(NC)nc(Nc5ccccc5)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1,2.8858370997775764
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.05559542434723
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],4.798131114709347
CCCC[P+](CCCC)(CCCC)Cc1ccc(Cl)s1,2.523654136913233
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,2.263360849338355
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1.949023873857818
CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,2.3053771683525195
CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,2.79957762330879
CCNc1nc(NC(C)(C)C)nc(OC)n1,1.8516942189275225
Nc1ccccc1,1.8229569039371196
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,1.6595758535610894
CC(C)c1ccc(NC(=O)N(C)C)cc1,2.013446074933176
CCCC(=O)CNC(=O)Oc1cc(C)cc(C(C)C)c1,1.840990100535698
C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,1.9938602410210704
CCSP(=O)(CCl)SCC,3.4422435349989744
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,1.947072853946936
CNC(=O)ON=C(C)C(C)S(C)(=O)=O,1.3054803486532054
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,2.066987115103136
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1.492323081557576
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,2.110531800507589
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,1.849777594833205
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,2.1790197525867083
COP(S)(=NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],1.7843433654069196
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,1.821320902619308
CCOP(S)(=NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],1.9195513723589983
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,1.725382914022643
CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,1.9201483810188773
COP(=S)(OC)SCCSC(C)C,2.9842538659437845
CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,1.8442425685167545
OCC1=CC(NC2CC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,1.997817842991746
FC(F)(F)N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=NC(F)(F)F,1.9204885646582976
COCCO[Si](CCCl)(OCCOC)OCCOC,2.009497500243247
CCN(CC)c1ccc(N=Nc2ccc(S(=O)(=O)N(C)C)cc2)c(S(=O)(=O)NCC[n+]2ccccc2)c1,1.782720198588191
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,1.7675506347519494
CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,2.1647943623204418
CCCSP(=O)(OCC)Oc1c(Cl)cc(Cl)cc1Cl,3.162719697277764
CNC(=O)ON=C(CSC)C(C)(C)C,3.748032894130143
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,1.8756029249785449
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,2.603840935593124
CC(=CCO)CCCC(C)C,1.8928428373505304
CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,1.8157941775690127
c1ncn([Sn](C2CCCCC2)(C2CCCCC2)C2CCCCC2)n1,2.639717520283678
CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,1.7266049701135624
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,2.36562283801476
COc1ccc(C(=O)c2cccc(C)c2)cc1C,1.778697394063325
Cc1nnc(-c2ccccc2)c(=O)n1N,2.6068476587678555
CC(C)(C)C1CCC(OC(=O)Cl)CC1,2.038866443961205
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.4246975745465558
Cc1ccc(NC(=O)NC(C)(C)c2ccccc2)cc1,1.884649738853556
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,2.1555091133610973
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,1.4522817195700732
COCCN(C(=O)CCl)c1c(C)cccc1C,1.9067478894777408
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,1.9519515986174207
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,2.002588232449876
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,1.6794788476768656
CCCCNC1(P(=O)(OCCCC)OCCCC)CCCCC1,1.461748566793324
CCCCSC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1,1.8722763429450868
CCCC[Sn](CCCC)(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,2.661785245585499
O=S(=O)(O)c1cc(-n2ncc(-c3ccccc3)n2)ccc1C=Cc1ccc(-n2ncc(-c3ccccc3)n2)cc1S(=O)(=O)O,3.0980730583755194
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.667865590269936
CC1(C)OCC2OC3(C(=O)O)OC(C)(C)OC3C2O1,2.4381767230629188
CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,1.7654450180901498
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,2.3494651399072826
CCCCOC(=O)COC(=O)COc1ccc(Cl)cc1Cl,2.127341975052857
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,2.356761812013574
COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,3.057684212717583
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.80037851275243
Clc1ccc(N2CCN(c3ccc(Cl)cc3)C2C(Cl)(Cl)Cl)cc1,1.6133755768835258
ClCc1cccc(Oc2ccccc2)c1,1.5821912772154143
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC,1.7394204334759038
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,1.829204678044652
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,1.7719841169976294
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,2.2793862955031896
C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,1.8107552390619812
CCCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,2.8768422673144003
Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,1.4303073054958042
CN(C)C(=O)Nc1cc(C(C)(C)C)on1,1.625857549668946
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,3.948931071194755
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,3.4178252957695734
C=CC[N+]1(CCC(C)CCCC(C)C)CCCCC1,3.3649879654994117
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1.7797854620234117
CSc1nnc(C(C)(C)C)c(=O)n1/N=C/C(C)C,2.4287598576917206
O=C1CCc2cccc3c2N1CC3,1.7472238043271588
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,2.458231310230412
COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,1.987697972512305
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,1.9547652160659248
Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,1.943810970593137
CC1(C)C(C=C2CCSC2=O)C1C(=O)OCc1coc(Cc2ccccc2)c1,2.0931019758073743
CCCCCCCCCCCCN1CCCCCC1=O,1.5463637269052093
COc1ccc(SC#N)c([N+](=O)[O-])c1,2.021631640482465
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,2.345470529206565
O=CNC(N1CCOCC1)C(Cl)(Cl)Cl,2.25466848391678
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,2.069091147695731
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1.932253009866561
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.02477555961911
CON(C(=O)c1cc(C)oc1C)C1CCCCC1,1.7012674149069391
COc1nn(-c2ccccc2OC)c(=O)o1,1.9488040459328104
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,2.6605565124139514
CC(C)(SC(=O)N1CCCCC1)c1ccccc1,1.7216556589898728
Cc1ccc(N=c2sccn2C)c(C)c1,1.8477417749962384
Cc1c(Cl)cc(-c2ccc(=O)[nH]n2)cc1Cl,1.707747264012337
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.3240086193825498
N#CCON=C(C#N)c1ccccc1,1.776246457234275
CCCCCCCCCC[N+](C)(C)Cc1ccccc1,2.2893879426251997
Oc1ccccc1,2.148223499690385
Cn1c(=O)sc2cccc(Cl)c21,1.902355408423653
CCCCCCCSC,1.9627530405350315
CCOc1ccc(C2(C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3)CC2(Cl)Cl)cc1,2.3823439918758607
OCC[S+](CCO)CCSCCCl,4.390611914152114
CCOP(=O)(OCC)OCn1c(=O)oc2cc(Cl)ccc21,2.9238654751855013
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,2.2646525708468968
CCSc1nnc(C(C)(C)C)c(=O)n1N,1.6595758535610894
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,1.8557650045618528
CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,3.338999022696899
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,2.4330161926148204
Nc1nc(N)nc(NC2CC2)n1,1.7292379674794396
CCCOC(=O)COc1cccc(C(C)(C)C)c1,2.0974967825806776
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,1.9764875373051896
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,1.8106545063105055
CC(C)(C)C(=O)CCc1ccc(Cl)cc1,1.6526929799670715
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3s2)cc1,2.276288281504987
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,2.2574157591985893
O=C(O)CCC(CC(=O)O)(C(=O)O)P(=O)(O)O,1.8295128272576908
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,3.841818136841008
CNC(=O)Sc1ccc(OS(C)(=O)=O)cc1,1.718209292834566
Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,1.6105147737122334
N=C(N)NCC(O)CC(O)(C(=O)O)C1OC(n2cc(CO)c(N)nc2=O)C=CC1NC(=O)C(N)CO,2.012411998310187
CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,1.8588950952395096
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,1.8769921807071976
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.852356439018127
CCNc1nc(Cl)nc(NCC(=O)O)n1,1.36481918082967
CON(C)C(=O)Nc1ccc(OCCc2ccc(C)cc2)cc1,1.7984918123804776
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,1.9388138250609983
CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2,1.7098175730730452
CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1.839794696625956
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,1.9538381861446084
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,1.7859658596553554
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,2.1055646810503608
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,1.4004689112174882
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,1.8018582188474512
CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,1.8333179900698755
CC(NC(=O)C(C)NC(=O)C(N)CCP(C)(=O)O)C(=O)O,2.032465643042541
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,2.87559094037408
Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,1.9066205262099665
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,1.813458221318132
O=C(O)C(CO)Nc1ccc([N+](=O)[O-])cc1,1.1503495778273016
CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1.8223498694266225
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,2.178029670682596
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,1.775780783263432
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,1.816228038889112
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,1.7237314312474248
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,2.3571562129390733
CC(C)(NC(=O)C(Br)C(C)(C)C)c1ccccc1,1.7955338335629532
N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,2.073881409220484
N#CC(=NOCC1OCCO1)c1ccccc1,1.6669651484591068
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,2.516195473241978
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1cccc(Cl)c1Cl,1.952226571811731
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,2.3038442408601085
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,2.4789933660262977
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.468048835048791
CCCCC(CC)C(=O)OCC(COC(=O)C=Cc1ccc(OC)cc1)OC(=O)C=Cc1ccc(OC)cc1,2.9761839162190693
C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,2.7143074016674444
CP(=O)(O)CCC(N)C(=O)O,1.9569555960390228
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.3634013618075587
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,2.143495694701392
CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,1.8486656553493772
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,3.45167858471111
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,2.196198300045676
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,2.283966862741809
CC(C)(C)C1(CCc2ccc(Cl)cc2)CO1,1.678987927951796
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,2.2453465931446184
CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,2.192206320332636
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,2.2639294436755657
CCCCCCCCCCCCCN1CC(C)OC(C)C1,1.871466391909519
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,2.3030145232839474
O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,1.830965706088987
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,2.312321250848305
