curated_smiles,dog_oral_LD50
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,2.3374253151079496
c1nnc(NCNc2nncs2)s1,3.234069597926407
CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,2.737790380346849
CS(=O)C=C(O)c1ccccn1,1.564031317669467
NNc1ccc(N(CCO)CCO)nn1,2.3288707104945674
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,3.070240957255456
O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21,1.8041980615417
COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,2.787571663777126
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,3.464476133876324
Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,1.3603642788826962
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,4.813666634910295
O=C1c2cc(Cl)ccc2OC2CCON12,3.052368772537529
CC1CC2Oc3ccc(Cl)cc3C(=O)N2O1,1.9816519220388944
CS(=O)(=O)OCC1OC1C1OC1COS(C)(=O)=O,3.878415506729693
CC(N)CSc1ccc(Cl)cc1,3.3047532653797087
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1.977612391894288
CCSCc1ccccc1OC(=O)NC,3.653816245822727
CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,1.7231797376158833
CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,2.044565890441569
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,2.3058928248933044
CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.2046516678055497
CC(C)CNC(=O)N1CCNC1=O,2.568734288465301
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,2.3630505359291125
CC(=O)N(OCCN(C)C)C12CC3CC(CC(C3)C1)C2,3.217347673587779
CC(C)NC1Cc2ccccc2Cc2ccccc21,3.622167377855986
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,2.098546820620113
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,3.46748083199428
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,3.255534611181281
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.818140285052857
CCOC(=O)Nc1ccc(NC(Cc2ccccc2)c2ccccc2)nc1N,3.973658846573578
Nc1ccccc1,2.67905032825284
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,2.659575853561089
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,2.228906996642761
CC(=O)C1(c2cccc(O)c2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.5837234656225694
COCC(C)OCC(C)O,1.2957928011362445
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,3.03558555820066
COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,3.226984086639584
O=c1c2ccccc2n(-c2cccc(C(F)(F)F)c2)c(=O)n1CCO,2.24340518251056
C[N+]12CCC(c3ccccc3)(CC1)C(=O)C2,2.167747215952428
NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,6.218415082468483
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.6668469112472177
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,1.9492033174918943
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,3.4868671514683767
O=C(O)Cc1ccc2sc(-c3ccccc3)nc2c1,1.6521254181341294
COc1ccc(Cc2c3cc(OC)c(OC)cc3cc(=O)n2C)cc1OC,3.084643293516889
O=c1c2ccccc2nc2n1OCC2,2.4294892711656906
FC(F)(F)N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=NC(F)(F)F,2.9204885646582976
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,1.4476370420613496
CCCSP(=O)(OCC)Oc1c(Cl)cc(Cl)cc1Cl,2.1248153399653606
NC(=O)c1cn(CCO)nc1[N+](=O)[O-],3.000334278070518
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,2.543360188211742
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,3.5567438091967625
NC(=S)NNCNNC(N)=S,2.112356953924265
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],1.750218254038305
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,1.7930608278187643
CCSC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC,1.6617293140691256
O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,2.2414979185788555
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,3.2113775429609768
c1ncn([Sn](C2CCCCC2)(C2CCCCC2)C2CCCCC2)n1,3.940747515947659
CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,1.4255749744495814
Cc1nnc(-c2ccccc2)c(=O)n1N,2.3058176631038743
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,2.791558726945965
C#CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,1.9418823800179197
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,2.898884878498577
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,1.8029788553352613
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.859382106521378
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,3.877063083246664
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,2.2593489518337684
CC(NCC=C(c1ccsc1)c1ccsc1)C(O)c1ccccc1,1.8484432733084004
Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,1.8108519205270075
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,3.1362368679052794
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,4.872213397661269
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,3.8959394134555545
COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,2.5627816168189144
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,2.546868084009479
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,1.5510952606369637
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)(O)O,2.2392076876922795
O=S(=O)(O)c1cc(-n2ncc(-c3ccccc3)n2)ccc1C=Cc1ccc(-n2ncc(-c3ccccc3)n2)cc1S(=O)(=O)O,2.0980730583755194
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,5.263923341166311
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.2263472450247113
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.8113797457692913
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,4.0765020881028
Cc1ccc(=O)n(-c2ccccc2)c1,2.790580693414551
O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,2.5898921807052795
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2.695449835551593
Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,2.988349339146968
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,3.1325714622473746
CCOC(=O)C(=O)Nc1cccc(OC)c1C(N)=O,1.7263245055421577
CCCCCCCCCCCCCCCCOC(=O)C1CC1,2.0941523660181263
Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,1.6241304273389388
CC(=O)c1ccc2[nH]cc(CN(C)C)c2c1,3.38078188346844
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1.421157733649542
CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C,4.883683007415634
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,1.829204678044652
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,3.193699101598891
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],3.2217610132693424
CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,2.1337544054665627
C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,2.3793914749029943
O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O,2.6504176211244634
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,2.5591965776140837
Clc1ccc(C(c2ccccc2)N2CC[N+]3(CCOCC3)CC2)cc1,3.055457211818178
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,3.948931071194755
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,6.320915282761517
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,4.387861242676188
CC(C)(C)NCC(O)c1ccccc1Cl,2.8803085266146677
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.5388969886092805
CSc1nnc(C(C)(C)C)c(=O)n1/N=C/C(C)C,2.729789853355702
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,1.8948685502610865
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.669938965512044
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,2.2941321097830687
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.425208051138656
COCC(=O)Nc1cc(Sc2ccccc2)ccc1NC(=NC(=O)OC)NC(=O)OC,1.6498068730192894
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,3.712207047261561
CC1(C)C(C=C2CCSC2=O)C1C(=O)OCc1coc(Cc2ccccc2)c1,2.5982519541272806
CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.679950915487378
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,2.646500524870546
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,2.8186494211627933
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,3.420911938749859
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,3.219062954992162
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,3.4204262616711074
CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,3.068404960338557
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.328954204579589
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,2.792951708250132
COc1ccc(CNc2cc(C(O)CNC(C)(C)C)ccc2O)cc1,4.537132493215468
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,2.8066845480921896
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,3.5974673493467604
CNCCCCOc1ccccc1Cc1ccccc1,3.2514012986971523
CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,1.7639712705033657
O=c1c(F)cn(C2CCCO2)c(=O)n1C1CCCO1,3.486805864017076
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,2.7989915950009747
CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,5.089779635472912
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,3.4916291928746195
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,3.860115643129467
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],2.98724159259084
CCC=CCC1(C(C)C)C(=O)NC(=O)NC1=O,3.224812005213634
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,3.4649870467148154
Clc1ccc2c(n1)C(c1ccccc1Cl)=NCc1nncn1-2,1.5187481325339651
CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,2.1512656315871017
CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,1.352694683481833
CCSc1nnc(C(C)(C)C)c(=O)n1N,1.6595758535610894
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,2.0090095780345782
CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,1.871278052239666
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,1.8557650045618528
C1=Cc2cccc(OCC3CNCCO3)c2C1,3.5860149941644064
O=C(NCCO[N+](=O)[O-])c1cccnc1,3.528766598615144
Cc1cc2c(OCC(O)CNC(C)CCn3cnc4c3c(=O)n(C)c(=O)n4C)cccc2[nH]1,1.6575635083936766
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,3.4750342371245986
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,3.9136635599981338
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,3.1238607839125687
CCC=C(C)C1(CCC)C(=O)NC(=O)NC1=O,3.3600670102979104
CC(C)=CC(=O)OC1CCC2(C=O)C3CCC4(C)C(c5ccc(=O)oc5)CCC4(O)C3CCC2(O)C1,6.095706219061656
CC(C(=O)O)c1cccc2c(-c3ccccc3)coc12,2.279236607324824
NS(=O)(=O)Cc1noc2ccccc12,2.326806774068438
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,2.9388138250609988
CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2,2.20466759475314
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,3.156266078689595
CC(=O)c1ccc2[nH]cc(CN3CCOCC3)c2c1,2.810099721904591
CC(=O)c1ccc2[nH]cc(CN3CCCCC3)c2c1,3.107801631962528
COc1ccc(CC2NCCc3c2[nH]c2ccc(C(C)=O)cc32)cc1,2.7461396935051794
C/C(CC(=O)OC(C)(C)C)=N\Nc1ccc(N2CCOCC2)nn1,3.048452162269607
O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,2.072306892725852
COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,1.9819936784478585
COCC(=O)Nc1ccc(N=C(C)N(C)C)cc1,2.6977766622625463
CC(C)CCCC1CCC(C)(C(=O)O)CC1,1.6558296809272717
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,2.486620861648191
C[N+]12CCCCC1CCC(=C(c1cccs1)c1cccs1)C2,2.698368661097068
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,2.180873915247076
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,2.6090413187523347
Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,2.658402562724308
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,2.9812808783870937
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,4.09120956473413
NS(=O)(=O)c1cc(C(=O)NN2CC3C4CCC(C4)C3C2)ccc1Cl,2.2670238083375733
COc1cccc(C2(O)CCCCC2CN(C)C)c1,2.7673719284799607
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,2.26654800946543
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,2.3014694963672047
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC,3.361730983067653
CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,1.875584996144612
CCOC(=O)c1[nH]c2ccc(C(C)=O)cc2c1CCN(C)C,2.60548318169812
CC(=O)c1ccc2[nH]cc(CCN(C)C)c2c1,2.9821034393060986
CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,2.4049448407535734
CCOC(=O)Oc1ccc(CCNC(=O)C(CCSC)NC(C)=O)cc1OC(=O)OCC,2.3715702443495563
CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,2.6816837509517173
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,3.2877020994080164
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2.878314488575113
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)c(F)c(F)c1F,2.891143682412107
COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)C)cc1,1.8012719609034848
NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,1.829834253081417
CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,2.617350310661989
CP(=O)(O)CCC(N)C(=O)O,2.9569555960390224
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,2.692512039889027
O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,1.6594426845801995
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,2.6275540271685025
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,2.878385817830685
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,2.215554952397948
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,2.567429872437331
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,1.9228022440163464
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,3.621725555766854
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.5943323196105665
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,1.8767903621577904
CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,2.911622294939065
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,2.119980209101982
CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,2.504344429736279
Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,2.406938526745217
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,3.2569257054412497
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1,2.47249901333937
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,1.8226910107760543
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,3.136229991792624
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,2.7434888595570905
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,2.362286866242274
CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,1.8592809363014424
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,2.125933217219709
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.084682381164996
CNS(=O)(=O)c1ccccc1-c1nnc(N)s1,1.9547874482598864
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,3.5475575038419582
COc1ccc2c(c1)c(CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,2.272730960280386
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,3.0089917118030884
CC(C)c1cc2c(cc1S(=O)(=O)O)C1(C)CCCC(C)(C(=O)O)C1CC2,2.279331513659028
Cc1c(-c2ccccc2)oc2c(C(=O)OC(C)(C)CN3CCCCC3)cccc2c1=O,2.622753705226343
Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1,2.0942805092610115
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],2.066417070835968
Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,1.914272267703734
O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,2.6803971625351246
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,3.84677366174238
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2.57118806492378
CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,2.2342911350517816
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,2.350708242876306
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,3.814203187072757
Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,1.580192935724563
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,2.8219456797855136
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,2.797160858908774
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,1.8027408954918869
CCCCN(CCCC)CCOc1ccnc(N)n1,2.772303773772721
CCN(CC)CCOc1ccnc(N)n1,1.883467339826422
CC(C)CN(CCOc1ccnc(N)n1)CC(C)C,2.0275762788760274
CN(C)CCOc1ccnc(N)n1,2.084521466392878
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC21C,2.308464098091196
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,4.350854665909455
CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,2.815584388861907
COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,2.5281128975645726
CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1,2.309274922567851
CCc1ccc(C(=O)C(C)CN2CCCC2)cc1,2.787754391694687
Cc1c(C2C(=O)CC(C)(C)CC2=O)c2c(n1-c1ccccc1)CC(C)(C)CC2=O,2.2917139729577944
CCCCn1c(C)c(CC(=O)O)c2c1CC(C)(C)CC2=O,2.765506129540305
Cc1c(CC(=O)O)c2c(n1CC(C)C)CC(C)(C)CC2=O,2.765506129540305
O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,1.7858136969209193
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,2.7762627950134866
CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,2.862322981412607
CCOC(=O)c1ccc(NC(=O)CC)cc1NC(=O)c1ccc(C(=O)O)cc1,1.8857998168687875
Nc1c(NCC=CCOc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,2.2509393810832257
CC(=O)N(OCc1ccccc1)C1c2cc(C#N)ccc2OC(C)(C)C1O,4.563975614654441
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,3.11320643126471
CC(=O)NCCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1,2.351748972401184
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,2.391400929321597
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,2.1558550583668614
CNCc1ccc(CSCCN=C(NCC(O)c2ccc(O)cc2)NS(C)(=O)=O)o1,1.9605563912273585
COc1ccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,2.28378953537466
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,2.484777300721241
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,2.981849032758156
NCC1CCC(C(=O)O)CC1,1.4975184508204904
CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,3.1713394370863925
CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,5.040311922313591
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,3.0588585849384957
CN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1,3.001911945123893
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.724155349416332
CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,1.7518008678418515
C#CCCCC#C,1.38125414734206
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,1.3416012571270293
CCOC(=O)c1[nH]c2ccc(C(C)=O)cc2c1CN(C)C,2.9827941825940183
CCC1(C(C)C=C(C)C)C(=O)NC(=O)NC1=O,5.076070353932709
CCOP(=S)(OCC)OP(=S)(OCC)OCC,4.809323987000021
CC1(NC(N)=O)CCCCC1,2.328065592998914
CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,4.167779449934009
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,2.971844466920023
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,3.872174926607301
