curated_smiles,mouse_subcutaneous_LD50
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,2.258850384888801
CC(C)NC(=N)N=C(N)Nc1ccc(Cl)cc1,3.860315756431518
CCCC1CCCCN1,3.212641150989324
CCCCOc1ccc(OCCCN2CCOCC2)cc1,2.4066905487806185
Cc1ccc(O)c2c1C1(CC=[N+](C)O)CC=CC(O)C1O2,1.738629507075436
COC1C=CC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,3.4905703529764978
CC1CNC2C(C)C3C(CC4C5CCC6CC(N)CCC6(C)C5CCC43C)OC2(O)C1,3.1570304244731657
NC(=O)CF,3.35533881589536
CCN(CC)CC(=O)N1c2ccccc2Sc2ccccc21,2.8415513353309385
CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,1.110895965065908
Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,4.778626904182325
CCOP(=O)(OCC)OP(=S)(OCC)OCC,5.832873510214813
NOCC(=O)O,3.3572962696348454
O=C(O)C(Cl)(Cl)Cl,2.7818537344702983
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,2.049697033389312
CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O,2.612671907688052
CCNCC,1.811070574626196
N#CSCCCCCF,3.6908396586972607
CCCCCCCCCCCCCCCCCCCCCCO,2.6109381609423354
CCN(CC)CCOC(=O)N(c1ccccc1)c1ccccc1,3.2455738203680715
Cc1cccc(C)c1OCC[N+](C)(C)C,2.9385301487860853
O=c1nc[nH]cc1F,2.814167656875621
NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.1772462320325
Cc1cc(O)cc(=O)o1,1.5956029911314318
CCOC(=O)C(F)C(=O)OCC,4.074716507297979
CCOC(=O)N(C)C,2.047545579468009
C#CCCCC,2.3125264295140635
CCCCCCC(C)N,2.873374368184059
Cc1ccnc(N)c1,3.227822455115531
Nc1cccc(=O)c(O)c1,2.5350978201620653
CCC1(CC)COC(=O)NC1=O,3.4481637781444903
CCNCC(O)c1cccc(O)c1,2.2136287428015526
CCC(CN(C)C)Nc1ccccc1,2.7276903337896568
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.704636037195724
Cc1cccc(N=C=Nc2cccc(C)c2)c1,4.551041862226432
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,2.318112078240678
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.7639114385828318
O=P(N1CC1)(N1CC1)N1CCN(P(=O)(N2CC2)N2CC2)CC1,3.776039546913725
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,2.800022804300969
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,4.127996386184409
CC=CC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,3.2803825750574123
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,3.244939811076696
COc1ccc2c3c1OC1C(=O)C=CC4(OC(=O)Cc5ccccc5)C(C2)N(C)CCC314,3.157847467449178
COc1ccc2c3c1OC1C(=O)C=CC4(OC(=O)C=Cc5ccccc5)C(C2)N(C)CCC314,2.9226167753223757
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,2.828618821170509
CN(C)C1C(=O)C(C(=O)NCNCC(=O)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,3.030912777674205
CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,1.8173888395825863
CCOP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OCC,5.859271285515503
FCCI,3.793281381459425
CCCCN1CCCC1,3.3487180849531994
NC12CC3CC(CC(C3)C1)C2,2.717305999445548
Oc1c(F)c(F)c(F)c(F)c1F,2.813180060688622
O=[N+]([O-])c1ccc(C=Cc2cnc(N(CO)CO)nn2)o1,2.2625592180627003
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,1.668178441989946
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C,3.813673253173304
CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,2.697397185197413
N=C(N)NN=C(C=Cc1ccc([N+](=O)[O-])o1)C=Cc1ccc([N+](=O)[O-])o1,1.9826161188997735
CC(N)C(O)C(Cl)(Cl)Cl,1.9386041224265105
O=S(=O)(O)CS(=O)(=O)O,2.2105046813481803
[N-]=[N+]=CC(=O)NCC(=O)NN,1.7213230667157224
CNC1(C)C2CCC(C2)C1(C)C,3.4822274139252283
COc1cc(CCN)cc(OC)c1OC,2.59727807415496
CN(C)CCC(=O)c1ccc2c(c1)OCO2,2.815978356409992
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1.5067255060293896
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,3.657535357622289
COc1ccc2c(c1O)C13CCN(C)C(C2)C1CCC(=O)C3,3.2722971985427765
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.3396136961013
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1.5252910534856798
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,4.001930415210606
OCC(CO)(COc1ccc(Cl)cc1)COc1ccc(Cl)cc1,2.1637854863892776
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.6474412283980167
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,1.910138619813098
O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,3.018264773654475
CCOC(=O)C(N)CS,1.9834807850855485
CO[PH](=O)OC,1.624945593195292
CCN(CC)CCCl,3.132381377424483
Cc1ncc(CS)c(CO)c1O,2.624300851400522
CN(C)CCC(=O)c1ccccc1,2.900274030203436
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.49730614257902
O=C(CCN1CCCCC1)c1ccccc1,3.1411840563774174
NC(=O)OCC(O)COc1ccc(Cl)cc1,2.425136282207783
O=C(O)CCC1(Cc2ccccc2)CCCCC1=O,2.5404679596907007
CNCCC=C1c2ccccc2CCc2ccccc21,3.2592213867553848
CN(C)CCC=C1c2ccccc2CSc2ccccc21,2.678093774757343
COc1ccc2c(c1)c1c(n2CCN(C)C)C(=O)NCC1,3.306142504556843
CC(=O)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,3.968348139267439
CCCC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,2.9247371038035093
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,2.817558605981324
CCCCCCCCCC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,3.0042990840770107
C=CC(C)(O)CC,1.9362406626249975
CCCN(C)N=O,3.122692372300633
C[N+](C)(C)CC=CC(=O)O,1.4527169157869837
O=NN1CCCC1,2.903615165645998
OC1CCCCC1O,3.0316328478690684
O=NN1CCCCCC1,3.294889969469581
NC(=O)CCCCC1CCSS1,1.7684224330210674
Cc1cc(CN2CCCCC2)no1,3.1255439142905086
N=C(N)N/N=C/c1ccc([N+](=O)[O-])o1,3.294805592772696
Cc1cc(CCN2CCCCC2)no1,3.1037321931504023
Nc1ccc2c(N)c3ccccc3nc2c1,3.174541581930012
CN(C)CCc1cc(-c2ccccc2)no1,2.501240018251286
CCCNC(C)(C)COC(=O)c1ccccc1,2.9533704670432845
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,3.752841412484512
CN(C)C(=O)C(c1ccccc1)c1ccccc1,2.475885377758906
CN(C)CCN(Cc1ccsc1)c1ccccn1,3.8609931138590383
CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,2.287278534587087
CCN(CC)CC(=O)NCc1c(C)cc(C)cc1C,2.816898874090242
O=C1C[N+](O)=C(c2ccccc2)c2cc(Cl)ccc2N1,2.8569191168130965
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,3.2643517250698637
CN1CCC(c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)CC1,2.4352459416730547
CCN(CC)CC(=O)N(C)Cc1c(C)cc(C)cc1C,2.7012130576560747
CCN(CC)CC(=O)NCc1cc(C(C)C)ccc1C,2.484927167945115
O=C(Nc1ccccc1)OCC(O)CN1CCCCC1,2.546967254833361
CCN(CC)CC(=O)N(CC)Cc1c(C)cc(C)cc1C,2.8296044204770547
CCN(CC)CC(=O)N(C)Cc1cc(C(C)C)ccc1C,2.543994783680568
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,3.184891405257371
CCN(CC)CC#CC(O)(c1ccccc1)c1ccccc1,2.743199041783809
CN(C)CCCN1c2ccccc2S(=O)c2ccc(Cl)cc21,3.5162786641808674
COc1ccc2c3c1OC1C(=O)C=CC4(OC(C)=O)C(C2)N(C)CCC314,3.446901482462905
CCC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,3.391425618069961
c1ccc(C(Cc2noc(CCN3CCCCC3)n2)c2ccccc2)cc1,2.8257013265600426
CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,3.5201722751066704
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,2.7776014542007244
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,2.4041338362771407
C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,1.87769629964241
COc1cc(C(=O)OC(C)CN2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,2.893884095086527
CC(=C(CCOP(=O)(O)O)SSC(CCOP(=O)(O)O)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,2.46100602721405
C=CC(O)(CC)CC,2.1655258636745773
CO/[N+]([O-])=C/C(=O)NC=CC(N)=O,3.971171438476296
Nc1ccncc1,3.898121114100293
CCNc1nc(NCC)nc(SC)n1,2.5228312417234813
CN(C)Cc1cc(-c2ccccc2)on1,2.641261585673872
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,2.1090315381780744
COc1ccc(C(=O)CCN2CCCCC2)cc1,3.162841923339295
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,4.068210131305343
Cc1cc(=O)oc2c(CN(CCO)CCO)c(O)c(O)cc12,2.133423792444304
C=CCN1CCC23c4c5ccc(OC)c4OC2C(O)C=CC3C1C5,2.548168595457301
CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,4.002055195889692
CCCC(CCC)C(=O)O,2.2245089716059594
NNCc1ccccc1,3.2544592159936387
CC(N)Cc1cccc(O)c1,3.946581530865711
O=c1cc(O)c2ccccc2o1,2.3348396192188767
O=C(O)CCCCC1CCSS1,3.013536592201029
CC(=NNC(=O)c1ccncc1)C(=O)O,1.7682230568520831
CCCCCCOC(=O)c1ccc(O)cc1,1.8154292862694723
C[n+]1c2ccccc2nc2c(N)cc(N)cc21,3.315286500421131
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,1.1388566623957146
CCCCCCCOC(=O)c1ccc(O)cc1,1.771423946673902
c1ccc(-c2cc(CCN3CCCC3)on2)cc1,2.770551022904736
c1ccc(-c2cc(CCN3CCOCC3)on2)cc1,2.567061673218297
c1ccc(-c2cc(CCCN3CCCCC3)on2)cc1,3.162455194493415
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,2.7323026020790437
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,3.902304312011724
C[N+]1(Cc2ccc(C3CCCCC3)cc2)C2CCC1CC(OC(=O)c1ccccc1)C2,3.9497024035585
CCCCCCCC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,2.979309335083117
CN(C)C(=N)N=C(N)N,2.7526055094989905
C[S+](C)CCC(N)C(=O)O,1.4373541278481743
C[N+](C)(C)CC(O)CC#N,2.6788520900202397
On1ccccc1=S,2.462049699699444
N=C(N)N1CCc2ccccc2C1,3.031433248505577
CCC(CN)=C(c1ccccc1)c1ccccc1,3.681654968013116
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,2.9731738756843686
BrCCN(Cc1ccccc1)Cc1ccccc1,2.784233460617629
CCCOc1ccc(C(=O)CCN2CCCCC2)cc1,3.684076464393951
CC(=O)c1ccc(Oc2c(I)cc(C(=O)O)cc2I)cc1I,2.440323744841052
CCN(CC)CCN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O,2.8301773912967287
CC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,3.34921858939559
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,4.907669280894155
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,3.4206652318731163
O=C1CCCCC1(CCN1CCCCCC1)C(=O)OCc1ccccc1,3.5847858086635607
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,5.188651623344458
CCC(C)(O)C(=O)OC1C(=O)OC2CC3C(C)=CC(O)C(O)C3(C)C3C4(O)OCC23C1C(C)C4O,4.248807578748184
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,2.958408902586224
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,3.190602582218658
CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,1.346183396955437
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.5123970303927576
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,3.078896584819557
O=C(CF)Nc1ccc(N(CCCl)CCCl)cc1,3.564028058647281
Cn1cnc2c1c(=O)n(CCO)c(=O)n2C,2.5311304126914123
CN(C)CCN1c2ccccc2C(=O)NC1c1ccccn1,2.3383011932589133
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,2.2059387419005456
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,2.6310453329804635
CCN(CC)CC(C)C(C)OC(=O)c1ccc(OCC(C)C)cc1,2.8014011209936798
CC(C)C(=O)OC1CCC(N2CCCCC2)CC1,2.44474122339321
CCCCC(=O)OC1CCC(N2CCCCC2)CC1,2.7837298397196197
CC(C)CC(=O)OC1CCC(N2CCCCC2)CC1,2.60110771350498
O=C(OC1CCC(N2CCCCC2)CC1)C1CCCCC1,3.0051375959088635
COc1cc(C(=O)OC2CCC(N3CCCCC3)CC2)cc(OC)c1OC,3.2981414959320623
O=CCF,4.111451551958528
FCCCCCCCl,4.378375969494277
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,3.11405282451224
CC(C)Cc1ccc(CC(=O)O)cc1,2.230805976686116
CC1=CCN(CCNC(=N)N)CC1,2.617264899783482
CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.430307910151253
Cc1cccnc1N,3.4776999283321306
Cc1ccc(N)nc1,2.992609743941193
CCCC1=NCCCC1,4.018475111796587
COCCOCCNCC1COc2ccccc2O1,2.4632517481500247
C[N+](C)(C)c1cccc(O)c1,3.2739781394290977
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1.4992965918245342
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1.893883768910936
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.058815381254254
CN(C)C(C(=O)c1ccccc1)c1ccccc1,3.329757342080668
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,3.5085883593947207
O=C1N(CCN2CCCCC2)C(=O)C(c2ccccc2)(N2CCCCC2)C(=O)N1CCN1CCCCC1,2.7073103732727177
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,3.26222962356297
Cn1ccnc1[N+](=O)[O-],2.905498714331841
CN1C2CCC1CC(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,3.4008412990554264
Nc1c2c(nc3ccccc13)CCCC2,3.899314807492992
COc1ccc(C(=O)CCN2CCOCC2)cc1,2.486115293822027
CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,1.597320317245556
Nc1cnn(-c2ccccc2)c(=O)c1Cl,2.2646748105730428
Cc1ncc2cscc2c1O,2.8342393660253737
CCCC(=O)OC1CCC(N2CCCCC2)CC1,2.6329306040721603
CN(C)c1ccc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,2.70549698241284
N=C(N)[Se]CCN,3.521363021378485
O=P(O)(c1ccccc1)c1ccccc1,2.338838823156319
CC[N+](CC)(CC)CCCCCCCCCC[N+](CC)(CC)CC,4.835888336498782
Cc1cccc(C)c1NC(=O)C1CCCCN1C,2.9895873430462165
O=S(=O)(O)Oc1ccccc1,1.9645290018797927
COc1ccc(CC(C)NN)cc1,3.183995675479389
OC1(c2ccc(C(F)(F)F)cc2)CCNC1,2.4320536472641403
CC(C)OC(N)=O,1.9061371462216845
COCCOCCCNCC1COc2ccccc2O1,2.551622915407235
CN(C)CCNN,1.855186728922469
O=C(O)C1CC1,2.699424260910309
CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.7285507257599966
NC(C=O)C(O)C(O)C(O)CO,1.4608784520130562
OCc1ccc(Cl)cc1Cl,2.0175979479803874
O=C1c2ccccc2C(=O)C1c1cccc2ccccc12,3.2309324433930686
CCCNC(C)C(=O)Nc1ccccc1C,2.585103819981335
Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,2.955084842257573
CN(C)CCC(=O)c1ccc(Cl)cc1,3.1525181776019244
Cc1cccc2ccc(=O)oc12,2.7436887557063385
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,1.6629474385310834
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,1.5886861901741605
CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.5129497469609854
Cc1cccc(N)n1,3.3179990854646184
Fc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,2.953538048643335
CC1NCCC1(O)c1cccc(C(F)(F)F)c1,3.380998219218644
CCOC(=O)c1cc2ccccc2oc1=O,3.224927316457702
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.4352205275769414
COc1cc(C2c3cc4c(cc3C(O)C(CO)C2C(=O)O)OCO4)cc(OC)c1OC,2.790812754074117
CC(C)(C)NCCCCN,2.159151948808871
Nc1ncnc2c1ncn2C1(CO)OC(CO)C(O)C1O,4.695001293687491
CCOCC(O)CO,1.6777992953573162
Cc1cccc(C)c1OC(=O)C(C)N1CCN(C)CC1,3.1743348840911008
CCC(C(=O)Oc1c(C)cccc1C)N(CC)CC,3.058856606237712
CCC(C(=O)Oc1c(C)cccc1C)N1CCCCC1,2.138921324402461
CCN(CC)CC(=O)Oc1c(C(C)C)cccc1C(C)C,2.1635117116673364
CC(C)c1cccc(C(C)C)c1OC(=O)CN1CCCCC1,2.1810514213664023
CC(C)c1cccc(C(C)C)c1OC(=O)CN1CCN(C)CC1,2.2020262588351187
Cc1cccc(C)c1OC(=O)C(Cc1ccccc1)N1CCN(C)CC1,3.505739330419495
CCc1cccc(CC)c1OC(=O)CN1CCCCC1,2.138921324402461
CCc1cccc(CC)c1OC(=O)CN1CCN(C)CC1,2.2726753822624963
CCc1cccc(CC)c1OC(=O)C(C)N1CCN(C)CC1,3.0063718992520663
CCc1cccc(CC)c1OC(=O)C(CC)N1CCN(C)CC1,2.770662494676132
CC(C)c1cccc(C(C)C)c1OC(=O)C(C)N1CCN(C)CC1,2.7436247251868244
CC(C)c1cccc(C(C)C)c1OC(=O)C(C)N1CCN(Cc2ccccc2)CC1,2.310253485998792
COc1cccc(OC)c1OC(=O)CN1CCN(C)CC1,2.3227374799030875
CNC(=O)OCc1cccc(COC(=O)NC)n1,1.647688317218583
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,3.630192610847467
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.1771196719692814
CCC(C(=O)Nc1cccc(C(F)(F)F)c1)N1CCCC1,3.363646687354953
CN1C(=O)/C(=N\NC(N)=S)c2ccccc21,0.6707726259212945
Cc1ccc(C(O)(C(=O)OCCN2C3CCCC2CCC3)c2ccccc2)cc1,3.534276694432302
O=C(OC1CC2CCCC(C1)N2Cc1ccccc1)C(O)(c1ccccc1)c1ccccc1,3.1264866036622387
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,3.426755178518924
c1ccc(CC(c2ccccc2)N2CCCC2)cc1,3.118275439475297
CC(=O)c1ccccc1OCC(O)CO,1.914113499086884
CCC(=O)c1ccccc1OCC(O)CO,2.237134920406902
CCC(C(=O)Oc1c(OC)cccc1OC)N(CC)CC,2.1693496201991787
CCC(C(=O)Oc1c(C)cc(C)cc1C)N1CCN(C)CC1,3.0855531452996914
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,2.440562767261921
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,1.2416170311176604
CC(S)C(=O)NCC(=O)O,1.8528793498090443
N#Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1C#N,1.8806731585799707
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,1.5597833779860868
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,1.456185154472006
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,3.791352952324919
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,3.066546558007148
O=C(OCCN(CCO)CCO)C(c1ccccc1)c1ccccc1,2.3959502913152986
CCC(=O)OC1C=C2CCC3C(CCC4(C)C(OC(=O)CC)CCC34)C2CC1,2.288414682163931
CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,3.608163524551941
CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,5.428845823319685
Nc1nnc(-c2ccncc2)s1,2.949926443667912
O=C(OCCCN1C2CCCC1CCC2)C(O)(c1ccccc1)c1ccccc1,3.481031182479077
C=C1OC(CO)(n2cnc3c(N)ncnc32)C(O)C1O,2.048062504320257
ClCCN1CCCCC1,3.072320496904943
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,1.771290501240962
CCC(=O)C(=O)O,1.5376872387002205
CCN(CC)CC(=O)Oc1c(C)cccc1C,2.241337989868024
CCCN(CCC)CC(=O)Oc1c(C)cccc1C,2.1195544465913234
CCCCN(CCCC)CC(=O)Oc1c(C)cccc1C,2.163511711667336
Cc1cccc(C)c1OC(=O)CN1CCCCC1,2.2471628090393305
Cc1cccc(C)c1OC(=O)CN1CCOCC1,2.220648439655547
CCN(CC)C(C)C(=O)Oc1c(C)cccc1C,2.291306154553985
Cc1cccc(C)c1OC(=O)C(C)N1CCCCC1,2.116217434081785
Cc1cccc(C)c1OC(=O)C(C)N1CCOCC1,2.17747383498074
CCN(CC)C(C)C(=O)Oc1c(C)cccc1Cl,2.1299668760005344
Cc1cccc(Cl)c1OC(=O)C(C)N1CCN(C)CC1,3.2171884649811417
CCN(CC)CC(=O)Oc1c(C)cc(C)cc1C,2.0957863436599777
Cc1cc(C)c(OC(=O)CN2CCCCC2)c(C)c1,2.116217434081785
CCCCCCCC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,2.747723458262502
Cc1cccc(C)c1OC(=O)CN1CCCC1,2.6477759117130506
Nc1nc(=O)[nH]cc1F,2.110906057700614
Cc1cccc(C)c1OCCNC1=NCCN1,2.492881397424408
CCC(C)(O)C#CBr,2.2890324616779503
CNC(=O)Oc1ccc(N(C)C)c(C)c1,4.4797588586603485
CNC(=O)Oc1cc(C)c(SC)c(C)c1,2.3796583965590474
C#CC(C)(O)C(O)c1ccccc1,2.4607130392125742
NCCN1CCOCC1,1.7831536663179204
CN(C)CCN(Cc1ccccc1)c1ccccc1,3.235503810309045
O=c1ccc2cc(Cl)ccc2o1,3.0445060935942374
C1=C2CN3CCC45c6ccccc6N6CCC(OC1)C(C2CC34)C65,3.6026513148118475
c1ccc2c(c1)N1CCC3OCCC4CN5CCC26C5CC4C3C16,4.207435079317768
C[N+]1([O-])CCCC1c1ccc[n+]([O-])c1,2.0708413097820717
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,2.9948314628766526
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,3.811142240543577
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.4601044182976417
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.271808590339801
Nc1ccc(N(CCCl)CCCl)cc1,4.19152925867408
COc1ccc(COC(O)CO)c2nc3cccc(C(=O)O)c3nc12,2.93490604223777
CCOC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,2.64232770918502
CCC(C(=O)Oc1c(C)cccc1C)N1CCOCC1,2.142020096199679
CCN(CC)C(C(=O)Oc1c(C)cccc1C)c1ccccc1,2.414172227072859
CCc1cccc(CC)c1OC(=O)CN(CC)CC,2.1195544465913234
CCN(CC)CC(=O)Oc1c(OC)cccc1OC,2.6866768860013366
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.149783655236884
CC[N+](C)(CC)CC#CC(O)(c1ccccc1)c1ccccn1,2.7915966235588767
C[N+](C)(C)CC#CC(O)(c1ccccc1)c1ccccn1,2.750321677517355
C[N+]1(CC#CC(O)(c2ccccc2)C2CCCCC2)CCCCC1,2.870435829698524
C[N+]1(CC#CC(O)(c2ccccc2)C2CCCCC2)CCCC1,2.841605542654546
CC[N+](C)(CC)CC#CC(O)(c1ccccc1)C1CCCCC1,3.020489728622178
C[N+]1(CC#CC(O)(c2ccccc2)c2ccccn2)CCCCC1,3.0299840690122832
CC(=O)C1=C(O)CNC1=O,2.1764791786969617
OC1CCCN2CC3CC(CN4CCCCC34)C12,2.324891691873082
COc1ccc(C(=O)CCN(C)C)cc1,2.8910665333852137
CN(C)CCC(=O)c1ccc(O)cc1,2.5433853819148675
COc1ccc(C(=O)C(Br)=CC(=O)O)cc1,3.7389832104031937
O=C(O)C1CCN1,2.0047726335209237
