curated_smiles,rabbit_skin_LD50
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,3.152942971446117
C=CC(C)(CCC=C(C)C)OC(=O)CC,1.6239043739508667
Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,1.7263962695351995
S=c1[nH]c2ccccc2s1,1.3235663969440896
CCCCSP(SCCCC)SCCCC,1.812219965721088
CN(C)C(=O)Nc1ccc(Cl)cc1,1.900155119358195
CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,1.773111814345576
CCC(C)CCC(C)(O)CC,1.5004697562250693
CCOc1ccc(N)cc1,1.765675203046637
ClC=CCl,1.2875509308164357
c1ccc2c(c1)-c1cccc3cccc-2c13,1.803474293999459
C1=Nc2ccccc2Oc2ccccc21,2.688466541744368
ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,4.535456580785034
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,2.9431827804482253
CCOP(=S)(OCC)SCSCC,3.419982435505222
CCOP(=S)(OCC)Oc1ccc2c(C)cc(=O)oc2c1,3.039184020971684
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,2.507247163288536
COP(S)(=NC(C)C)Oc1ccc(Cl)cc1Cl,2.27186095969182
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,2.163928765476057
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,2.53928600650354
CCCCCCCCCCCC(=O)OCCSC#N,1.4555346116327674
CCCCC(CC)COP(OCC(CC)CCCC)OCC(CC)CCCC,1.92287382956542
FC(F)(F)C(Cl)Cl,1.8834626928644416
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,4.740673690886803
CCOP(=O)(OC=CCl)OCC,4.076326855374203
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,1.7178684695357205
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,2.6479460140334616
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,1.840516973566521
CC(=O)OCc1ccc2c(c1)OCO2,1.5892479115453535
FC(F)(F)c1ccc(Cl)c(Cl)c1,1.6334704755492233
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1.6973984928059018
CCOP(=S)(N=C1SCCS1)OCC,4.071832398249772
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,1.927073659227144
NCCCCN,1.7476858101013693
Nc1ccc(F)c([N+](=O)[O-])c1,1.1934474152700976
F[As](F)c1ccccc1,4.676748464410772
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,3.22542166223675
N#CN,1.852821026097427
C=C(O)C(C)=O,1.2359827034818391
COC(=O)CF,3.663083430458717
COc1cc(C=CC(O)=CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,1.867331933828709
CC(C)=CCCC(C)=CC(=O)O,1.9828808852752609
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,4.386099266424924
CC(C)C12CCC(C)(CC1)O2,1.4892636148572735
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,2.953727082191389
C=C1C2CCC3C2C(C)(C)CCCC13C,1.611419514194617
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,2.6332219487650264
CCC=CCC1=C(C)CCC1=O,1.5165300856507336
CC(=CC(=O)c1ccccc1)c1ccccc1,1.5475735151646446
O[N+](=Nc1ccccc1)c1ccccc1,2.1690275060089323
CC(C)=CCCC(C)=C1CC=C(C)CC1,1.611419514194617
CC1CCC(C(C)(C)O)CC1,1.494902828678493
CC(C)c1cccc(=O)c(O)c1,1.9143537366369112
CC(C)=CCCC(C)CC(=O)O,2.5778797086236462
ClCCSCCCl,3.5995583210156314
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.512138517535731
CC(=O)C(C)O,1.2460354804456466
C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,1.7902936105212546
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,3.316400231025945
O=C(O)c1ccccc1,1.0867974643741072
CN1CSC(=S)N(C)C1,1.365174987557611
O=C(CCl)CCl,3.379425249988725
COC(C)OC,0.6538008254185023
C=C(C)C1CC=C(CO)CC1,1.4835502127697775
CC(C)c1ccc(CO)cc1,1.778790640018859
CCN(CCCl)CCCl,4.054569648471348
CCCCOC(=O)C=Cc1ccccc1,1.6112324584761937
CCOC(=O)CCC(C)=O,1.4599048941199777
CCCC(=O)OCC(C)C,1.4600374185135088
CCCCCOC(=O)CCCCC,1.5712311946206128
CC(=O)OC(C)(C)C,1.764026607692037
ClC=C[As](Cl)Cl,4.714579114031846
CCOC(=O)Cl,1.183045799063397
CC(C)=CC(=O)O,1.4953578492027164
CCC(=O)CC(C)CC,0.9038188540413012
CC1CCCCCCCCCCCCC(=O)C1,1.6783635714481837
ClC=CCCl,2.3427789631925324
C=CC(=C)CCCC(C)(C)O,1.4892636148572735
CCCCSCCCC,1.466271353259106
CCCC=C1OC(=O)c2ccccc21,1.5757096087861706
CCC(=O)OC,1.2460354804456466
ClCCN(CCCl)CCCl,4.611782767240021
Clc1ccc(OCOc2ccc(Cl)cc2)cc1,5.42995727027506
OCC1CO1,1.5730299208662724
CN=C=S,3.3455222428478875
CC(C)=CCO,1.3441100089762748
ON=CC=NO,1.7461511839728885
C=CCOCC=C,2.2137169289704
CCC=CCCC=CC=O,1.4415694626363231
CS(=O)(=O)F,3.611448911460208
CC1=CCC(O)(C(C)C)CC1,1.7902936105212546
CC(Cl)=CCl,1.103201446615745
CC(=O)O,0.7785274759270963
CC(=O)C(C)C,1.1324008907107983
CC1(C)C2CC=C(C=O)C1C2,1.4777606443548774
O=C(O)C(Cl)CCl,2.55318188817598
Cc1cccc(C)c1O,2.0869539092339897
Cc1ccc(CO)cc1,1.3879839048979714
CC(C)COC(=O)CC(C)C,1.5003490144387588
CCCCCC(O)CC,1.4157443710362456
CCCCOC(=O)CC,0.9684395836526962
CCCCC(C)=O,1.3194574144763291
C=CCOC(C)=O,1.9914820854357125
C=CCSCC=C,1.3587455348359962
CC=N,1.885976761182596
ClSC(Cl)(Cl)Cl,2.1200369147623936
COC(N)=O,1.574419064274873
C=C(O)C(=O)CC,1.6025678188505847
c1ccc(P(c2ccccc2)c2ccccc2)cc1,1.7198150403189965
COC(=O)c1ccccc1OC,1.5215982965789432
Cc1ccc(OC(=O)c2ccccc2O)cc1,1.659435073690655
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.7646721855360976
COC(=O)c1ccco1,2.003842956443281
Cc1ccc(OC(=O)c2ccccc2)cc1,1.627873602268753
Oc1ccc(Br)cc1Br,2.1002067921233687
CC1=CC(=O)OC1=O,2.711087127842719
OCC(Cl)CCl,2.809512579343022
COC(=O)OC,1.2556487306467587
CC(C)(O)c1ccccc1,1.5006895196602572
C=C(C)C1CCC(C)C(O)C1,1.4892636148572735
OCCN1CCOCC1,0.9137310902144516
CCCC(=O)OC,1.4577160908555264
CC=CC(=O)OC,1.3015378231866035
CCCCCCCC(=O)OCCC,1.5712311946206128
COC(=O)C=CC(=O)OC,2.061832320602419
CCCCCOC(=O)CC,1.0128793871712898
N#Cc1cccc(C#N)c1,1.8066343882036653
CCCCCC(=O)OCCCC,1.537234607330736
OCCCCCCO,1.0725292859708846
CCCCCCOC=O,1.4155976149949152
CCCCCCCCCCCCCCCCOC(C)=O,1.7550878414140088
ClCC(Cl)(Cl)Cl,0.92389134992005
O=C(C(Cl)Cl)C(Cl)Cl,3.388855763178121
CN(C)C(=O)N(C)C,1.5653844755242727
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,1.666238032479832
CCOC(C)(C)C,1.70832315162949
CCCCCOC=O,1.3660865990199995
Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,2.079656899846306
C[Sn](C)(C)[Sn](C)(C)C,3.784604037277652
Fc1nc(F)nc(F)n1,2.926368174209674
CN(C)P(=O)(N(C)C)N(C)C,1.8383743513203537
ClCCOCCC(OCCCl)OCCCl,4.647182637958953
CC(=O)CCC=C(C)CCC=C(C)C,1.5895430275483662
C=CCCCCCCCCC(=O)OCC,1.6280474914981575
CCC1CCC(=O)O1,1.358483083322241
Br[As](Br)c1ccccc1,4.891866259675094
Cl[As](Cl)c1ccccc1,4.649206304100854
CCCC1CCCC(=O)O1,1.453923483794212
Cc1cc(O)c(C)c(C)c1O,2.8813646821892003
Oc1ccc(C2=CCCCC2)cc1,1.7387282198849665
CCC(=O)Nc1ccc(Cl)c(Cl)c1,1.654674682035144
CCCCCCCC1CCCC(=O)O1,1.598365850199443
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,2.001821311918148
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,2.29833335809057
CC(=CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,3.439778240072056
CCCN(CCC)C(=O)SCC,2.112852815796308
C=CC(Cl)CCl,1.7958730685767743
FCCBr,3.802623234991333
C=COCCCCCCCCCC,1.5666095259446584
O=CC1CO1,2.4615129908507583
CC(C)Nc1ccccc1,1.5807804597355457
CC(O)COc1ccccc1,1.8813646821892
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,2.431332099656629
CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,1.5289684813686029
CSP(SC)SC,2.236234863090562
C=CC(=O)OCCO,2.5906758026299816
CCCCCCCC(C)=O,1.4540578457500275
OC1CCC2CCCCC2C1,1.4892636148572735
c1ccc(C2CCCCC2)cc1,1.30500463597792
CCNc1nc(NC(C)C)nc(SC)n1,1.444979965876174
O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,1.4310476217890205
CO[PH](=O)OC,2.208438988620788
CCN(CC)CCCl,3.0354713644164266
CN1CCCC1=O,1.0931282621676308
CCNc1nc(NC(C)(C)C)nc(SC)n1,1.3740723228011564
CN(C)CC#N,3.419759611165589
CCCC=CCO,1.3474861380765728
CCC=CCCO,1.3017286475158978
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,1.8890064687245816
O=C1C=CCCC1,3.137756384491297
CC1=CC(=O)C(C)=C(C)C1=O,2.8755734287621704
CC(=O)c1cccc2ccccc12,1.5320176188915833
COc1ccc(C=CC(C)=O)cc1,1.5470728698873222
CCOP(=O)(N=C1SCCS1)OCC,4.04532467989763
CCOP(=O)(N=C1SCC(C)S1)OCC,3.972399609345052
COc1nn(CSP(=S)(OC)OC)c(=O)s1,3.188238100936551
COP(=S)(OC)SCSc1ccc(Cl)cc1,2.114248328100288
C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1,3.5515719736742537
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,2.008473750251213
Cc1ccc2[nH]c3cc4c(=O)c5cc(C)ccc5[nH]c4cc3c(=O)c2c1,2.0548453310425736
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,1.6848862494605523
CCCCP(CCCC)CCCC,2.005013113795492
C=CCOC(=O)C=CC(=O)OCC=C,2.2320055897266924
C[N+](C)(C)CCCl,2.723069785094306
CCCCN1CCOCC1,1.9007614868203144
CN(C)P(=O)(N(C)C)n1nc(-c2ccccc2)nc1N,2.29269752735511
CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O,2.180232039637245
O=C(O)CNCP(=O)(O)O,1.3282537563400982
CNC(=O)Oc1cccc2sccc12,1.5220148745229185
C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,1.7641626772754069
CCCCN(CC)C(=O)SCCC,1.6417283318799178
CC(=O)C(C)=CC=C(C)CCC=C(C)C,1.9166202646469128
CCCCCCCC(=O)OCCCCCC,1.6596804576930198
C=CC(=C)CCCC(C)(C)OC(C)=O,1.593928170682006
CN(C)c1ccncc1,3.9730247763930384
CC(CO)c1ccccc1,1.4351879709038249
COC(OC)c1ccccc1,1.4834246735171626
CCCCCC1=C(C)CCC1=O,1.521828220266226
Cn1c(=NN)sc2ccccc21,1.1635492071888105
CNC(=O)Oc1cccc(C)c1,1.4398377608816957
CCSC(=O)N(CC)C1CCCCC1,1.856047821000904
CNC(=O)Oc1cccc2c1CCCC2,2.2592195335603567
C=C1CCC2OC2(C)CCC2C1CC2(C)C,2.042094884602493
C1OC1C1CO1,2.0318627208259143
Oc1ccc2c(c1)CCC2,2.4744688004045634
NCc1cccc(CN)c1,1.833140734560794
CCCP(=O)(CCC)CCC,2.193026040659291
CCOP(=O)(Cl)Cl,1.840959849702888
CC(=Cc1ccccc1)CO,1.4718928513705802
COc1ccccc1C=CC=O,1.511048714055924
CNC(=O)Oc1cccc2c1OC(C)(C)C2,2.3979517859898207
CCCOCC(C)O,1.5223009329157904
CCOCC(C)O,1.1091700854908866
NCCCCC(CN)CCCN,2.557567349330711
CN(C)NC(=O)CCC(=O)O,1.5056193055441327
COc1nc(NC(C)C)nc(NC(C)C)n1,2.0103308003230675
COCCOC(N)=O,0.7749546890801384
O=[Cr](=O)(O[Si](c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,2.9513785693637358
Cc1ccc(N2C(=O)C=CC2=O)cc1,2.7159987037117017
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,3.421791892456796
CSC(C)(C)C=NO,1.845802788253854
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,3.0458430381474493
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,1.230983795950909
C=CC(=O)OCCOCCOCCOC(=O)C=C,2.1333203615846914
N#Cc1cc(Br)c(O)c(Br)c1,1.878865395958921
CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,2.3814130699286986
Nc1cnn(-c2ccccc2)c(=O)c1Cl,1.9477218488118928
O=C(O)c1nc(Cl)ccc1Cl,1.9822734949841043
OCC1COC(c2ccccc2)O1,1.5567920124546415
CC(C)COC(=O)COc1ccc(Cl)cc1Cl,2.1416801862343804
CC(F)(Cl)Cl,1.7669702304811905
O=C1CCCCCCCCOCCCCCCO1,1.7099243024360855
CC(C)=CC(=O)OC(C)C,1.453923483794212
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,6.06848810919343
CC(C)=NNC(N)=S,1.8169170798592484
CNP(=O)(NC)Oc1ccccc1,3.301416345852532
CCOP(=S)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl,3.3267997216571468
CC(C)=CC1CC(C)=CCO1,1.4835502127697775
CCCCO[PH](=O)OCCCC,1.9894207480500667
CC(C)O[PH](=O)OC(C)C,1.4646437866460318
Cc1cccc(N)n1,2.9370924160913616
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,1.513798047567147
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,1.5210936054855804
C=CCOC(=O)C=Cc1ccccc1,1.5757096087861706
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,1.4247412029302464
CCNc1nc(Cl)nc(NC(C)C)n1,1.4587647200105462
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,1.7807870035833178
CC(C)N(C(=O)CCl)c1ccccc1,2.7459208493973883
COC(=O)Nc1ccc(Cl)c(Cl)c1,1.9480795600470249
CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,2.205745540942662
CCCSC(=O)N(CCC)CCC,1.3540038029954735
Clc1cccc(C(Cl)(Cl)Cl)n1,2.434021934765307
COC(=O)COc1cccc2ccccc12,1.73286800772418
CC(=O)Nc1ccc(N=NN(C)C)cc1,2.1682638158684044
CCOP(=S)(CC)Sc1ccc(Cl)c(C)c1,4.358951027336457
CC(=O)OC=CCOC(C)=O,2.3730026317493875
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1.463519723400486
CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,5.346876160104565
CCSC(=O)N(CC(C)C)CC(C)C,1.6382455843467694
CCCCCCCC(=O)OCCC(C)C,1.632151457406154
C=CCOC(=O)CCC,2.3835139031273327
CCCCOC(=O)CCC(C)=O,1.5371236674116229
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.03249788285711
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,2.2248254198157102
CC(=O)OC(C)Cc1ccccc1,1.5520132394615789
CCOC(=O)Cc1cccc2ccccc12,1.631979203967991
O=C(O)c1c(Cl)c(Cl)c(C(=O)O)c(Cl)c1Cl,1.4827478485856764
C=C(C)CCCC(C)=CCOC=O,1.5617285100307514
CC(C)(C)N(CCO)CCO,1.4190350495794994
C[As](=O)(O)O,1.4470649582664823
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,1.670800430674052
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1.3619052940234215
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,1.3658715670349
CC(C)COc1ccc2ccccc2c1,1.6026697468220374
C=CCSSCC=C,1.6088824508987194
CCCCCC(=O)OCCC(C)C,1.5712311946206128
CCSC(=O)N1CCCCCC1,1.724044070322288
CC1CCC(C(C)C)C(O)C1,1.494902828678493
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,2.2095940918318995
C=CC=CC=C,1.0757800785170584
O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,1.4763991313993636
CCOP(=S)(OCC)SCC(=O)NC(C)C,4.309281801425914
CNC(=O)C(C)SCCSP(=O)(OC)OC,2.3939426324676014
CCCC(C)c1cccc(OC(=O)NC)c1,2.5124725012210214
CNc1ccc(NCCO)c2c1C(=O)c1ccccc1C2=O,2.170739763008588
CCCC=CCOC(C)=O,1.453923483794212
CCOP(C)(=O)SCC,3.84560958569483
CCCCOP(=O)(OCCCC)Oc1ccccc1,1.757863478884024
C[As]=S,1.940317221574218
NCC1CCC(CN)CC1,2.5297907723503865
CC(=O)CCc1ccccc1,1.4718928513705802
CCOC(C)OCCc1ccccc1,1.5894446778279117
CC1COC(c2ccccc2)O1,1.5164137279648735
O=S(=O)(O)c1ccc(C=Cc2ccccc2)c(-n2nc3ccc4cc(S(=O)(=O)O)ccc4c3n2)c1,2.404447980778113
CCOc1nc(C(Cl)(Cl)Cl)ns1,2.163185938449885
CCOP(=O)(OC=CCl)N(CC)CC,3.0865305951432034
O=c1[nH]c(=O)[nH]c(=O)[nH]1,1.4118721293832412
CNC(=O)Oc1ccccc1C(C)C,1.2753866478277929
CCCCCCOC(=O)CCC,1.5372346073307364
Nc1cccc(C(F)(F)F)c1,2.0833139847745703
CNC(=O)Oc1cc(C)cc(C)c1C,1.888170504547528
Oc1ccc(Sc2ccc(O)cc2)cc1,1.3282841108151795
COc1cc(Cl)c(OC)cc1Cl,1.6171178155259789
CNC(=O)Oc1cc(C)c(C)c(C)c1,1.888170504547528
CCCCCCCCN1CCCC1=O,1.994145513034504
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,2.6721799862419195
O=C(O)COc1ccc(Cl)cc1Cl,2.1467068847860715
O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,1.879317524496654
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,2.614873641541517
CCCCNC(=O)c1ccccc1,1.2485788932515969
COP(=S)(OC)SCc1ccc(SP(=S)(OC)OC)cc1,2.2089538224503524
CCCc1ccc(O)c(OC)c1,2.7293215841400724
CN1CCCC1c1cccnc1,3.5111772257275846
C=CCOC(=O)CC(C)C,2.40470546112403
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,2.1275453513275107
C=CC(=O)NC(C)(C)CC(C)=O,1.2284619563886483
CCCCCCCCOC(=O)C=CC(=O)OCCCCCCCC,1.3859941823847337
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,2.243770767489955
O=C(O)CCC(=O)O,2.771175771563677
CCOP(=S)(CC)Sc1ccc(Cl)cc1,3.0317287558372943
N#CSc1ccc(N)cc1,2.9725672983134688
O=S1(=O)CC(Cl)C(Cl)C1,2.2235281013950146
CC=C(C)C=CC=C(C)C,1.7540870177633483
CCCCCC=CC=CC(=O)OCC,1.593928170682006
CON(C)C(=O)Nc1ccc(Br)cc1,1.404872269691306
O=S(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.6782556916061955
O=Cc1cccc(Br)c1,1.5682486722840994
COC(=O)NS(=O)(=O)c1ccc(N)cc1,2.0611602121691304
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1.4932331211776977
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,2.682060363142311
C=CC(O)CCCCC,1.5894248968193383
CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,2.120909392802935
CCCCCCCCSCCO,1.1463379875090431
COCCc1ccccc1,1.535367468476729
CCCCCCCCS(=O)CCCCl,4.474987980958807
O=S(=O)(O)OCCOc1cc(Cl)c(Cl)cc1Cl,2.90520878154056
C=CCSC1=NCCS1,2.6706796033582805
CC(=O)CCc1ccc(OC(C)=O)cc1,2.0079499782258483
Cc1cccc(Oc2ccccc2)c1,1.5664092061516457
CCOC(C)(C)CCCC(C)CC=O,1.6027586431798788
C=C(C)c1cccc(C(=C)C)c1,1.8982972565717555
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,2.675231923154932
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.9835990176637015
C=C(O)C(=O)CCC,1.358483083322241
CCc1ccccc1OP(=O)(Oc1ccccc1CC)Oc1ccccc1CC,1.914290255665949
Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,1.7156331687115265
CCCCCCCC=CC=O,1.656754702151037
O=C(C=Cc1ccccc1)NO,1.6105962915577543
C=CC1OCCO1,3.602567818850585
CC(C)OCC1CO1,1.080529290012226
CC=CC=CC(=O)NO,1.5022324632737472
ClC=CC[N+]12CN3CN(CN(C3)C1)C2,2.581817804336548
NCCN(CCN)CCN,3.0968743771270235
NCCOC(=O)C=CC(=O)OCCN,1.650664194373522
CCSc1nc(NC(C)C)nc(NC(C)C)n1,1.4072055886235322
C=C(C)C(=O)O[Sn](CCC)(CCC)CCC,1.920462486387542
CC(CO)Oc1ccccc1,1.8813646821892
CC=CC=O,2.265878659562822
CC(O)COC(=O)CBr,2.384437403315724
O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O,2.66133934000604
CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,3.52848522606965
O=C(OCCF)C(c1ccccc1)c1ccccc1,4.567012915095724
CC(C)N(CCCl)C(C)C,2.919561228810802
O=C(O)C=CCl,2.4253222382812494
COC(C=Cc1ccccc1)OC,1.552013239461579
CC(C)c1ccc(CC=O)cc1,1.511166517873943
O=C1CCC2CCCCC2O1,1.644041676551925
CC(=O)CCCC(C)CCC=C(C)C,1.5940255104130656
CCC1COC(=O)O1,1.7638620710422557
OCCC1CCCCC1,2.021579006022478
COC1CCC=CO1,1.3654879848908994
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,2.8965857360049343
CCc1occc(=O)c1O,1.4475859107684343
CC1(O)CCC2CC1C2(C)C,1.489263614857273
CCC(C)O[Si](OC(C)CC)(OC(C)CC)OC(C)CC,1.6060698593923532
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,2.476089304082891
CCCCOCC(C)O,1.6298796166002414
CC(C)=CCOC(=O)c1ccccc1,1.580336398668192
Clc1ccc(C(Cl)(Cl)Cl)cc1,2.0605486440159457
CC1=C(C(=O)Nc2ccccc2)SCCO1,1.4685467055763173
O=C(O)CONC(=O)c1ccccc1,2.6372094491014253
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,1.2228887244644224
CCCCOCCOCCOC(OCCOCCOCCCC)c1ccc2c(c1)OCO2,1.6595130789862225
COC1CC2CCC1(C)C2(C)C,1.5270624990089396
CCCCCC(C)(O)CC,1.4601699024797303
CC(C)=CCCC(C)=CC=O,1.830337698994434
CCCCCCCCC=CCCCCCCCC(=O)OCC1CO1,1.6265097399924922
CCCCCCOC(=O)C(C)(C)C,1.5712311946206128
CC(CC=O)CC(C)(C)C,1.7550878414140092
COc1ccc(CC(C)C=O)cc1,1.552013239461579
O=c1[nH]c2cc(Cl)c(Br)cc2o1,1.8955746420717712
CC(C)=CCCC(C)=CC#N,1.5404080545792005
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,2.207549546482869
C=CC(C)C(C)C=O,1.04988446330992
CC=CCCCCCCCC(=O)OC,1.598365850199443
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.521878717498658
CC=C(C)C(=O)OCC,1.408819768392103
CCCCCCCOC(=O)CCC,1.5712311946206128
C=CC(=O)OC1CC2CCC1(C)C2(C)C,1.6197213505538268
CN(C(=O)CF)c1cccc2ccccc12,5.093907742830951
CCC=CC=CC=O,2.546463819827077
CCNc1nc(Cl)nc(NC(C)(C)C)n1,1.8840681000945785
CC(C)CCCC(C)CC=O,1.5504201565283244
C=C(C)C1CC=C(C)CC1,1.435328255138936
Clc1sc(Cl)c(Cl)c1Cl,2.9379623493376887
CCCCCCC=O,1.358650462029039
CC(C)=CCCC(C)(C)O,1.454057845750028
C1CCNCC1,2.489275570233402
CC=CCO,1.8229481449831784
COC(C)C=O,2.041915497789722
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,2.2142767766515314
CCCC=C(CC)[N+](=O)[O-],2.009772521260228
CCCCCCOC(=O)c1ccccc1O,1.647938198975709
CCCCOC(OCCCC)C(OCCCC)OCCCC,2.1528586912047385
O=C(CCl)c1ccc(O)cc1,1.3288763112098343
CCOC(=O)CC1(C)OCCO1,1.5420681739023732
O=S(=O)(O)c1cc(-n2nc3ccc4ccccc4c3n2)ccc1C=Cc1ccccc1,2.32989088472999
O=c1[nH]c(Cl)c(Cl)cc1Cl,1.9965904684397544
ClC1CCC2SC1CCC2Cl,2.9266654744887592
O=C1CCCCCCCCCCOCCCCO1,1.7099243024360855
CCCC=CC=O,2.2137169289704
CCC=CCC=O,1.4236664552870488
Cc1[nH]nc(Cl)c1[N+](=O)[O-],1.9072715900611428
O=C1CCCN1C1CCCCC1,2.019251337109917
CC(C)OP(C)(=O)O,1.8391731171600836
CNC(=O)C=C(C)OP(=O)(OC)OC,2.9172623190332043
CNC(=O)Oc1ccccc1C1OCCO1,2.058714056872636
CCCCCCC1(C)CCC(=O)O1,1.5665058425284288
C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,1.736217966567806
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,1.737790380346849
CN(C)c1ccc(SC#N)cc1,2.150683357069745
