curated_smiles,rat_intraperitoneal_LD50
CCn1cnc2ccccc2c1=O,2.9400256341823297
Cn1cnc(=O)c2ccccc21,2.9035674483663985
Cc1cc(Cl)ccc1-n1c(C)nc2cccc(Cl)c2c1=O,2.3279593783052115
CCCCCCOCC(O)COc1ccccc1C(=O)O,2.662264267739281
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.833467768138445
Cn1c(=O)c2[nH]cnc2n(C)c1=O,3.0795839880182965
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,4.0767001414070805
Cc1cc(=O)nc[nH]1,2.564729172397934
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,2.4804227543970527
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,3.249058082882675
O=C(O)c1cc(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)ccc1O,2.8444975460309525
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,3.292908499963212
C#CC(OC(N)=O)c1ccccc1,3.0674106165335844
O=S(=O)(O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccccc12,2.7070712552204075
O=C(NCO)c1cccnc1,1.690918825926631
CS(=O)(=O)OCCCl,3.069985843979663
O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,2.300193173085924
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,2.4939746714654403
N#CCCN(CCCl)CCCl,4.813120432327793
CC(Cl)CNCC(C)Cl,3.23066090752703
O=C(O)CCC(=O)OC(c1ccc(Cl)cc1)c1cc2ccccc2o1,3.0777033393702
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,3.212323480461376
CC(=O)N(CC(=O)N(C)C)c1ccccc1,2.271077287764121
O=C(Cl)Oc1cccc2ccccc12,2.838067917360083
COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,3.070900423864215
COP(=S)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.093887951107671
Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,2.6399514135406057
c1ccc2c(C3CCCN3)c[nH]c2c1,3.0371188248871848
[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)Cl)C1=O,2.827176964696168
CC(Cc1ccccc1)NCc1ccco1,3.052002593862034
O=P1(NCCCl)OCCCN1CCCl,3.270660539170616
CC[n+]1c(C=Cc2ccc(N3CCCC3)cc2)cccc1C=Cc1ccc(N2CCCC2)cc1,3.6538393754024967
CC(=O)NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,3.3361162701454488
O=C1C(C2(C3C(=O)N(c4ccccc4)N(c4ccccc4)C3=O)C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)C(=O)N(c2ccccc2)N1c1ccccc1,3.689151389746109
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3.644918015089904
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.340605669070044
CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC,3.4728556181128574
O=S(=O)(O)c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)cc(S(=O)(=O)O)cc2c1,2.7272172003897017
CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,5.599274095837011
c1coc(-c2nc3ccccc3[nH]2)c1,3.265284910368542
CCN(CC)CCCCN(CCCl)CCCl,4.953050586736604
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.982753514579306
O=C(O)CCl,3.755309933123951
COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,6.5284633241045
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)O)c1,2.918919207225537
COc1ccc2[nH]cc(CCN3CCCC3)c2c1,4.785931023361147
C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,3.0353664397751987
CC(C)([N+](=O)[O-])C(C)(C)[N+](=O)[O-],3.546966880376843
Nc1nncs1,2.7038671889085344
S=C=Nc1ccc(N=C=S)cc1,3.961687713998263
CCSCN1CCN(CSCC)C1,2.338904009559979
Cc1ccc(S(=O)(=O)N=C=O)cc1,2.405638241412684
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,3.439967720605781
CC(N)=NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,5.030214462432813
CN(C)[N+](=O)[O-],2.0018455767735865
CCC(C)C(CC)C(N)=O,2.392605998360683
[NH]C(=N)[SH](=O)=O,2.4035058702671552
O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O,3.418301291319745
Clc1cccc(Cl)c1NC1=NCCN1,3.408689292148969
Cc1cc(N(CCCl)CCCl)ccc1N=Nc1ccccc1C(=O)O,3.926885261231475
CCCS(=O)CCC,1.8491412831757648
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,2.922448533408472
C[N+]1(CCN(C2CCCCC2)C2CCCCC2)CCCCC1,3.408728836834741
Cc1ccc([Te](F)(F)c2ccc(C)cc2)cc1,3.143466980892817
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1F,2.81492814522224
CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,2.2472045968414576
CCCCC(=O)NO,2.4666748872099853
C=[N+](C)O.CC=C1c2ccccc2CCc2ccccc21,3.406371384360838
Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,3.471580795674892
O=C(O)C(O)(c1ccccc1)C1CCCCC1,2.519729762893623
CN(C)N=Nc1nc[nH]c1C(N)=O,2.716449340198396
Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,1.9808999952906428
COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,3.24604780333854
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,2.826540008427598
O=c1c2cc(Br)c3cccc4c(=O)c5cc(Br)c6cccc1c6c5-c2c34,2.918434770601384
O=C(O)CCCNCCC(=O)O,2.3004948450583584
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,3.4505893263736658
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,3.5535519830362388
O=C(C=Cc1ccccn1)OCCN1CCN(c2ccc(Cl)cc2)CC1,3.077628419013892
Cc1cc(Cl)cc(O)c1Sc1c(C)cc(Cl)cc1O,5.569196216733682
O=S(=O)(O)Oc1c(-c2sc3ccc4ccccc4c3c2OS(=O)(=O)O)sc2ccc3ccccc3c12,2.889796422935096
CC1CCOS(=O)O1,2.6569665614061755
NC(=O)c1cccc(-c2ccccc2)c1O,2.1527692681351693
CC1C2CCC3C4CC=C5CC(O)CCC5(C)C4CCC32CN1C,3.420982309499667
O=C(NP(=O)(N1CC1)N1CC1)c1cc(I)ccc1I,3.002613521795068
COc1ccccc1C(=O)NCC(=O)N(C)C,2.5041786996886413
Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1,3.2335894771056424
O=c1nnc(-c2ccccc2)c(-c2ccccc2)[nH]1,3.3174939944054604
Cc1ccc([Te](Br)(Br)c2ccc(C)cc2)cc1,3.273856510699921
CCNCCCl,2.4296876960953955
O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,3.580391767115164
CCN(CC)CCn1cc(C2CCCN2C)c2ccccc21,3.0291836894153383
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,3.8174044899573096
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,3.0322450291910594
CN(C)CCC=C1c2ccccc2Sc2ccccc21,3.4581350558678894
CCSNC(=O)CC(N)C(=O)O,2.2731198924040705
COc1ccc([N+](=O)[O-])cc1Cl,2.624831151016652
O=C(O)c1cc(O)ccc1O,1.7107405635104322
CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O,2.796530769278732
CN(C)CCON=C1c2ccccc2CCc2ccccc21,3.295748586873044
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,2.233521780715263
Cn1c(=O)[nH]c2nncnc2c1=O,3.634096814914902
NC(=O)c1[nH]cnc1/N=N/N(CCCl)CCCl,3.123588776728953
CC(C(=O)OCCN1CCN(CCOC(=O)C(C)c2cccc3ccccc23)CC1)c1cccc2ccccc12,2.731337301159786
O=C(O)CN(CC(=O)O)CC(=O)O,2.87651559291919
CC1OC1(C)C,1.785955503347394
c1ccc(C2CN3CCSC3=N2)cc1,3.687014824676958
CC(=O)c1ccc[n+](Cc2ccccc2)c1,3.0258627161305425
CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CC(O)C(OC1=O)C23,3.7007024812454743
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,1.8817575038463343
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,3.1794241138213595
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,4.747145692455662
c1ccc2c(CC3=NCCN3)cccc2c1,3.623827964010368
O=C1CCC(=O)N1CO,2.265878659562822
CCCCCC1C(=O)N(c2ccccc2)C(=O)N(c2ccccc2)C1=O,2.544586406571084
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,6.1148695887286735
O=C1C(c2ccccc2)C(=O)N(c2ccccc2)C(=O)N1c1ccccc1,2.852944537787758
Nc1nc(=O)c2c([nH]c[n+]2[O-])[nH]1,3.2453256107732766
CCNc1nc(CC)nc(OC)n1,2.7692510316142864
CC(=O)Nc1ccccc1CCNC(=O)c1ccc2ccccc2c1O,2.6389906524162154
CC(C)=CCSCC(N)C(=O)O,1.786444073927718
CC(C)n1c(=O)[nH]c(=O)n1C(C)C,2.666731397114572
Nc1ccc(N)c([N+](=O)[O-])c1,2.643512234733135
CNC(=S)c1ccccc1,3.498408201623157
COc1ccc(N)cc1Cl,2.4899860370556
CCN(CC)C(=O)N1CCN(C)CC1,2.8446580804715955
NC(=S)NNC(=O)c1ccccc1,3.5916143652634847
COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC,3.697005659636409
CC(C)=CCCC(C)=CC=O,2.5197623854242224
O=C1C=CC(=Nc2ccc(O)cc2)C=C1,3.822187700663408
O=C(O)CS,2.9100317050417743
Cn1c(=O)c2c(nc(Cc3ccccc3)n2C)n(C)c1=O,3.1527758873097462
Cn1c(=O)c2c(nc(Cc3ccc(N)cc3)n2C)n(C)c1=O,3.1539367544609345
CCn1cnc2c(=S)nc[nH]c21,2.653781549143226
CN(N=O)C1CCCCC1,3.7057476732291343
O=CC(Br)=Cc1ccccc1,2.614284453307101
CCOCC[N+](O)=CCCl.CCl,3.734631837910277
CCN(CC)CCn1cnc2ccccc2c1=O,3.088713582131297
OCC1COCO1,1.039747983205958
CCOC(=O)N(CCCl)CCCl,3.08756239058027
CCOC(=O)N1CCN(C(=O)OCC)CC1,2.6632560403435424
CC(=O)CCc1ccc(O)cc1,2.6713156879506164
C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,2.961037025279031
CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,3.306662704337258
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,2.2397581455130453
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,2.257823231070227
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CO)CSC12,1.6012385221177532
Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,1.971341615512612
CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,3.1821597511829838
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)cc1,2.222980230254344
NC(=O)NC1N=C(O[Al](O)O)NC1=O,1.7366056304521091
COc1cc2[nH]c3c(c2cc1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31,3.153197501320575
CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,3.291448774596562
CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,3.606699994147706
O=C1C=C2C=CC3CC2(O1)C1CCCCN31,3.72421190988242
NCCC=C1c2ccccc2COc2ccccc21,3.4002426032496653
CC(=O)Cn1cnc2ccccc2c1=O,2.828687817637097
O=P1(N(CCCl)CCCl)NCCO1,2.7695566623720262
S=P1(N(CCCl)CCCl)NCCO1,3.189721444349795
CC1CCNP(=O)(N(CCCl)CCCl)O1,3.360334602465095
CNCCc1ccccn1,2.14294465453228
O=C(O)CNC(=O)c1ccco1,2.291219948017881
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.384372222691132
ONC1NCNC2NCNC12,2.2988339801269757
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,3.720959957094806
NN(Cc1ccccc1)c1ccccc1,2.690873451054425
Cc1[nH]oc(=O)c1N=Nc1ccccc1Cl,4.074900513088624
CC(=O)O[Pb](C)(C)C,3.673703539637826
CN1CCN(C(=S)S)CC1,2.894094427322698
O=C(O)Cc1ccc(-c2ccccc2)cc1,2.6322384076712027
CC(C)C(=O)N(C)C(=O)Oc1cccc(C(C)C)c1,3.2966602426999487
CCSCN(CSCC)c1nc(N(CSCC)CSCC)nc(N(CSCC)CSCC)n1,1.756644474608871
N#CCNc1nc(Cl)nc(NCC#N)n1,1.8054561933395403
N#CCNc1nc(N)nc(NCC#N)n1,2.1339580982201047
S=C1NCCNC(=S)S1,4.251168393100755
CCCCCC(C)NC,3.3332692209292105
CCn1c(=O)oc2ccc(Cl)cc21,2.6788327514562624
NC(Cc1ccc(O)c(O)c1)C(=O)O,2.499700297317606
Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,2.8222983342098718
CC(Cc1ccccc1)NCc1ccccc1Cl,3.401768487759377
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(O)c(OC)cc21,4.668965210782989
CC1CCC2N(C1)CC1C3(O)CC45OC6(O)C(O)CCC4(C)C6CCC5C3(O)CC(O)C1(O)C2(C)O,3.85098074310165
CN(C)c1ccc(O)cc1,3.183054620783333
c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,3.2061663151646145
COP(=O)(OC)C(OC(C)=O)C(Cl)(Cl)Cl,2.5732691364055738
CC[N+](CC)(CC)CCO,2.907429177862276
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,2.7493898126240306
C=CCN=C(Nc1cccc(C(=O)O)c1)S[Cu],3.2713100253881966
CC(N)C(O)c1cccc(O)c1,3.6104731955264393
COc1ccc(C(CCCc2ccccc2)N(C)C)cc1OC,3.689975830239097
Cc1cccc(C(=O)O)c1N(CCCl)CCCl,4.123102156903933
Cc1c(C(=O)O)cccc1N(CCCl)CCCl,4.265074232811013
Cc1ccc(N(CCCl)CCCl)c(C(=O)O)c1,4.043225483194657
Cc1ccc(C(=O)O)cc1N(CCCl)CCCl,4.210716570488421
Cc1ccc(N(CCCl)CCCl)cc1C(=O)O,3.64877380236844
Cc1cc(=O)oc2cc(O)ccc12,2.105133697619901
CC(C)CCCC(C)N,3.488171180914954
C=C(C)C1CC=C(C)CC1,1.5779957587076674
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,2.8655419794336234
CCCCCCCN1C(C)=CSC1=CC=C(C=Cc1scc(C)[n+]1CCCCCCC)c1scc(C)[n+]1CCCCCCC,4.120200969861299
Cc1ccc(C(=O)O)c(N(CCCl)CCCl)c1,4.043225483194657
CN1CCC=C(C(=O)O)C1,2.246652427721461
Cc1cc(I)ccc1NN=C(C#N)C#N,4.190468969567976
Nc1nc(N)c(-c2ccccc2)s1,2.804500626012512
CCCCNCC(=O)Nc1c(C)cccc1Cl,2.992833180849084
CC1C(=O)OCC2=CCN3CCC(OC(=O)C(C)C1(C)O)C23,3.8884069754243886
CCCCCCC=O,1.8985887988836767
O=P1(N(CCCl)CCCl)NCCCO1,3.6544867905247287
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,2.9972725892876078
O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,3.756436136808634
O=C(O)c1ccccc1OP(=O)(O)O,2.8097409565595792
C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,3.4025929659116625
CC(=O)OC1CN2CCC1CC2,3.2072726573187103
CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)cc1,5.534719745741501
CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O,2.4118469363437067
O=C1NS(=O)(=O)c2ccccc21,1.4116386724442316
OC1CCN2Cc3ccccc3N=C12,3.2139910018839464
Cc1cc(Cl)ccc1N=CN(C)C,3.3395198983005083
CNC(C)CCC=C(C)C,3.3049150129902816
CCCC=C(CC)[N+](=O)[O-],2.708742525596246
Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,3.1893546047157653
CC(O)(C(=O)Oc1ccccc1)c1ccccc1,2.7310942958949798
O=C1c2ccccc2C(=O)c2c1c1c3nc4ccccc4nc3c3cccc4c3c1n2S4(=O)=O,3.030663723892212
CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(=O)O)CCC4(C)CCC23C)C1(C)C,2.1913756360410312
CCCCOC(=O)CC(O)C(=O)OCCCC,2.286982590317658
CCCNC=O,2.296675160176521
CCCN(C=O)CCC,2.520207990752686
Nc1cc([N+](=O)[O-])ccc1Cl,2.634907824395656
CC(N)Cc1ccc2c(c1)OCO2,3.8220202855741614
CCN(CC)CC(=O)Nc1ccccc1C,2.709577582467169
CC(=O)Oc1ccc(Cl)cc1Cl,2.720773986149688
Nc1ccc2c(c1S)C(=O)c1ccccc1C2=O,2.708077408226296
CC(CO[N+](=O)[O-])O[N+](=O)[O-],2.5400053568604632
Nc1cc(NCCO)ccc1N=Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(Nc4ccc(N=Nc5c(S(=O)(=O)O)cc6ccc(N=Nc7ccc(NCCO)cc7N)cc6c5O)cc4S(=O)(=O)O)cc3)c(O)c2c1,3.043814416291035
COc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1OC,3.5358293777165346
C=CCOc1ccccc1OCC(O)CNC(C)C,3.2565066672457963
O=C1C=CCC2C3CCCN4CCCC(CN12)C34,3.2981379330574785
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,3.082804096228876
O=[N+]([O-])c1cncn1CCN1CCOCC1,2.275380467527434
O=C(O)c1ccccc1[Se][Se]c1ccccc1C(=O)O,3.727161557838277
c1ccc2c(c1)Sc1ccccc1N2CCCN1CCC2(CCCC2)CC1,3.578163402690954
c1ccc2c(c1)Sc1ccccc1N2CCCN1CCC2(CCCCC2)CC1,3.350925520785889
c1ccc2c(c1)Nc1cc(CCCN3CCC4(CCCCCC4)C3)ccc1S2,3.4970535564641274
CC(CN1c2ccccc2Sc2ccccc21)N1CCC2(CCCC2)CC1,3.402072143635273
Clc1ccc2c(c1)N(CCCN1CCC3(CCCCC3)CC1)c1ccccc1S2,3.630485844892387
COc1cc2c3c(cccc3c1)C(=O)c1ccccc1-2,2.174911572115355
COP(=O)(OC)Oc1ccc(SC)c(C)c1,4.003770300532169
COP(=O)(OC)Oc1ccc(S(C)=O)c(C)c1,4.1020374643747815
CCOP(=O)(OCC)Oc1ccc(S(C)=O)cc1,5.386637168701616
O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,1.908877315177321
Cc1ccc2c(c1)Sc1ccccc1N2CCCN1CCC2(CCCC2)CC1,3.4970535564641274
CC12CCC(O1)C1CN(CCCN3c4ccccc4Sc4ccccc43)CC12,3.4970048823837288
CC(=O)NNc1ccc(N)cc1,4.217999527252164
C=CCOc1ccc(NC(C)=O)cc1,2.600314787658779
Cc1cccc2c1N(CCCN1CCC3(CCCCC3)CC1)c1ccccc1S2,3.3081790330220686
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,2.6930442661847747
CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,4.914274496540492
NC(=O)c1ccccc1OCC(=O)Nc1ccccc1,2.1307967690526146
C/C=N/c1nc(N)nc(/N=C/C)n1,5.405807222561456
O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1,3.3658472523719443
CCCC=CC=O,2.736595674250738
CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.454702149700314
CCN1CN1CC,1.6996859996972935
COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,3.230235736308892
O=C1CCCC2C3CC(CN12)C1CC(O)CCN1C3,3.1233574518688965
C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,3.517656202618163
CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,2.7674266293506307
CN(CCOP(=O)(O)O)C(=N)N,1.613513687615706
OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,2.4006425192474854
O=C(O)CC(O)C(=O)O,3.12738667418312
Nc1ccc(OCCOCCOc2ccc(N)cc2)cc1,2.596592577193225
O=C1C=Cc2cc(Br)ccc2C1=O,3.2609002714919884
O=C(C=Cc1ccccc1)NCCO,2.6794960337064047
CNC(=O)Oc1ccccc1C1OCCO1,4.42967057585908
COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(O)c1O,2.437672663602014
O=C(O)CC1(CO)CCCCC1,4.457942421363997
CCCCN(C)N=O,2.9858903120950515
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,3.769143050201363
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.509042140899876
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,3.337534993716889
OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,2.3515914756159155
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1.4368719631319748
O=C1CCC2(c3ccccc3)OCCN12,2.8308900683686917
O=C1CCCC2(c3ccccc3)OCCCN12,2.6651962402120315
O=C1CCC2(c3ccccc3)OCCCN12,2.6380257622661367
O=C1CCC2(c3ccc(Cl)cc3)OCCCN12,2.5716018729218253
Cc1ccc(C23CCC(=O)N2CCCO3)cc1,2.5348624717170254
O=C1CCC2(c3cccs3)OCCCN12,2.6795660077888104
O=C1CCC2(c3ccc(F)cc3)OCCCN12,2.5933931502460714
OCC(O)C1OC(c2ccco2)OC(CO)C1O,2.03607187015627
Cc1ccc(B2OCC3(CO2)COB(c2ccc(C)cc2)OC3)cc1,2.770470884384772
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,3.860847545969781
CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.591849082516582
NC(=O)C1c2ccccc2CCc2ccccc21,2.07427140283698
CN(C)N=Nc1ccccc1,2.9184875854827768
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,3.400916840737367
CN1CCCC1c1c[nH]c2ccccc12,3.0561357569603773
CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,2.0048121501369147
NP(N)(=O)N(CCCl)CCCl,2.439411649285785
ClCCN1CCCC1,2.5518467000825944
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,3.5065259408055507
COc1ccccc1OC(C)C(=O)O,2.6522219931098827
CC1CNP(=O)(N(CCCl)CCCl)O1,2.939667320129191
N#CCN(CC#N)CC#N,3.4285947728623563
NNc1nnc(NN)c2ccccc12,2.8478695814111523
Cc1nc(N)nc(N)c1Oc1ccc(Cl)cc1,3.7001652736026127
Nc1ncc(Oc2ccc(Cl)cc2)c(N)n1,2.830060486011542
Cc1nc(N)nc(N)c1Cc1ccc([N+](=O)[O-])cc1,3.936629337893193
CC(C)(C)N,3.864149018109616
CC(=O)NOC(C)=O,1.9893904837664829
Cc1ccccc1OC(C)C(=O)O,2.6074020058097287
O=C(O)CC[Se][Se]CCC(=O)O,3.801720910418961
CC(C)(O)C(=O)c1ccccc1,2.2994565206037763
CCCCOC(=O)c1ccccc1C(=O)OCCOCCOC(=O)c1ccccc1C(=O)OCCCC,1.662227284087808
CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,2.8278137914978565
CS(=O)(=O)OCC(OS(C)(=O)=O)C(O)C(O)C(COS(C)(=O)=O)OS(C)(=O)=O,2.3324735884832783
CCCCNCC(O)CNc1ccc(C)cc1,4.515034946306103
NC(CC[Se][Se]CCC(N)C(=O)O)C(=O)O,4.655793705671889
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)cc5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,3.155710011955384
COc1cc(CCCS(=O)(=O)O)ccc1OC(Cc1cccc(OC)c1O)CS(=O)(=O)O,3.275711702717763
CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)O)C(=O)NC(C(=O)NC(CCNCS(=O)(=O)O)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)O)NC1=O)C(C)O,4.280328713220047
S=C(S)NCCNC(=S)S,2.628164060582559
CC(C)CCOS(=O)(=O)O,3.518291962032943
CNC1C(OC2C(OC(=O)c3c(O)ccc4c(C)cc(OC)cc34)C=C3C#CC4(C5COC(=O)O5)OC4C#CCC32)OC(C)C(O)C1O,5.847507026994687
CC(=O)NC1C(O)OC(CO)C(O)C1OC1OC(C(=O)O)C(OC2OC(CO)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2NC(C)=O)C(O)C1O,2.642252639409562
