curated_smiles,rat_oral_LD50
c1ccc2c3c([nH]c2c1)CCCC3,1.8103669536816247
COc1ccc(C=CC(C)=O)cc1,1.5470728698873222
CCOP(=O)(CC)Sc1ccccc1,4.922902781106889
CCOP(=S)(CC)Sc1ccccc1,4.636257142988294
Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O,1.9915937408562343
CCOP(=O)(N=C1SCCS1)OCC,4.45766250927031
O=NN(C1CCCCC1)C1CCCCC1,1.623912633679791
c1ccc(-c2cc3ccccc3[nH]2)cc1,1.5079660048814634
CCCCCCCCc1ccccc1O,1.867402241976732
CCOP(=O)(N=C1SCC(C)S1)OCC,4.476038996639719
COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,4.8784005614914525
COc1nn(CSP(=S)(OC)OC)c(=O)s1,4.179464176629046
COP(=S)(OC)SCSc1ccc(Cl)cc1,3.816822456705131
CCOP(=S)(OCC)Sc1ccc(C)cc1,2.9417928158107847
CNC(C)C(O)c1ccc(NS(C)(=O)=O)cc1,1.6340454481182831
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,3.255976099569093
CN(C)C(=O)C(c1ccccc1)c1ccccc1,2.543284793258424
CN(C)CCN(Cc1ccsc1)c1ccccn1,2.697136311220369
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1.897340175744725
C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1,2.8526019693382345
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(Cl)cc1,2.3175290378087565
Cc1ccccc1-n1c(C)nc2ccc(N)cc2c1=O,3.645612190711326
O=C1C[N+](O)=C(c2ccccc2)c2cc(Cl)ccc2N1,1.8569191168130967
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,2.57696359328366
CC=CCC(C(=O)O)c1ccc(-c2ccccc2)cc1,2.42543639540901
O=C(CCC(=O)OC1CCCCC1)OC1CCCCC1,1.3716526878433786
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.210053527391433
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,3.7427717169289743
CCOP(=S)(OCC)SC(c1ccccc1)c1ccc(Cl)cc1,1.5876054646571112
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,1.833099917290328
Cc1ccc2[nH]c3cc4c(=O)c5cc(C)ccc5[nH]c4cc3c(=O)c2c1,1.1702387497446431
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,1.3838562537965715
CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,2.866959761331327
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,2.4041338362771407
C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,1.422411076916542
COc1cc(C(=O)OC(C)CN2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,2.5503017487370823
O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,5.02994698300931
C[Sn](Cl)(Cl)Cl,2.243680636839811
CCC(C)(C)OC,1.8046906355452523
CCC[Ge](CC)(CC)CC,1.6351520813694889
CCC[Ge](CCC)(CCC)CCC,1.3099245646962543
CCCC[Ge](CC)(CC)CC,1.4850252299877136
CCCSP(C)(=O)SCCC,5.076570903211466
CCCSP(C)(=S)SCCC,4.103400776297592
CN(C)C(CSC#N)CSC#N,3.3900730693413847
CCCCP(CCCC)CCCC,2.430981846067773
CCO[PH](=S)OCC,2.8869726937160984
C=CCOC(=O)C=CC(=O)OCC=C,2.815582175360642
CCCSP(C)SCCC,4.942718739219588
C=CC(=O)OCC(C)O,2.7164808050092537
C[N+](C)(C)CCCl,2.310406519601562
C[Si](C)(C)N[Si](C)(C)C,2.278476532208596
C[Si](C)(C)N=C=N[Si](C)(C)C,2.032918478910989
CC(=O)OCC#N,3.490875467240496
CCCC[Sn]CCCC,2.4641596773220225
O=[PH]1OCCO1,1.7831364340000992
Nc1ccncc1,3.590471886230242
CCCCN1CCOCC1,2.6271172916459657
CCC12COP(=O)(OC1)OC2,4.762171722700837
CNC(=O)Nc1ccccc1,1.6400565492370631
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,2.642490240793751
N#CC=CS(=O)(=O)c1ccc(Cl)cc1,2.1740397789691404
Cc1cc(=O)cc(-c2ccccc2)o1,2.474122982760984
CNc1nc(NC(C)C)nc(SC)n1,2.185996415453273
CCNc1nc(NCC)nc(SC)n1,2.4539499523156683
O=C=NCc1ccc(CN=C=O)cc1,1.621374797404604
CN(C)C(=O)Oc1cccc2sccc12,3.813465208365336
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,2.1090315381780744
CCC(C)c1cc(OC(=O)NC)ccc1C,3.800913369576982
Nc1nnc(C=Cc2ccc([N+](=O)[O-])o2)s1,2.103991532651624
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1,3.4663989817380703
OC1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.3118906347119186
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,4.41421545564766
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,2.39667001368851
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,3.602369886995369
O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,4.370993933514743
CN(C)P(=O)(N(C)C)n1nc(-c2ccccc2)nc1N,4.167758790746809
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,2.158510186190161
CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,2.357832369788243
CC[N+]1(CC)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,2.6687658929765763
CC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,2.768632410023299
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,2.6762453693429875
C[Sn](C)(C)Cl,4.199069196251742
CC[Pb](Cl)(CC)CC,4.356934002874056
CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O,4.040195492944916
CCO[Si](CCCC#N)(OCC)OCC,1.672338189685718
C=C[Si](OCCOC)(OCCOC)OCCOC,1.9764754562266933
CCO[Si](C)(CCCC#N)OCC,1.7322255464860004
CSC(=N)N,2.0518805615048925
CCCC(CCC)C(=O)O,2.332932620148701
CCCCC(CC)COP(=O)(O)O,1.7848342771399637
OP(OCCCl)OCCCl,2.900982310950948
C=CC(=O)OCCCCOC(=O)C=C,2.528504988587426
ClCCC(Cl)(Cl)Cl,2.5695817020220906
N#CCC[Si](Cl)(Cl)Cl,1.9743205242533828
N#CCCC[Si](Cl)(Cl)Cl,1.854732946996617
CC(=O)CCCO,1.202986114844515
O=C(O)CNCP(=O)(O)O,1.5402778473859
N#CC#CC#N,2.2367063116710457
CC1CS1,2.465265724642265
OCCN1CC1,3.070896116931732
CC1CC(=O)CC(C)O1,1.576310855685867
N#CCCNc1ccccc1,1.4928287203348645
O=C(O)CCCCC1CCSS1,2.26148814438159
CC(=O)OCC1=CCC2CC1C2(C)C,1.8734413341931124
Nc1ccc2[nH]c3c(c2c1)CCCC3,2.6972433330788586
CNC(=O)Oc1cccc2sccc12,3.471404881167831
CCOP(=O)(OCC)SCC1(C)SCCS1,4.033456785887872
CCOc1ccc(NC(=O)CC(C)O)cc1,1.5037362226543378
Cn1c2c(c(=O)n1-c1ccccc1)CCCC2,2.1824051408437146
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,1.2357666754037708
CCCOP(C)(=S)Oc1ccc([N+](=O)[O-])cc1,4.962631317282918
CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,2.8237832116991988
N#Cc1c(Cl)nc(Cl)c(C#N)c1-c1ccccc1,1.7389548752954134
CCC(=O)c1ccc(OCC(O)CO)c(OC)c1,2.1912669392091013
O=C(Cc1ccccc1)NNCc1ccccc1,1.9828246058037744
O=C(CN1CCOCC1)N/N=C/c1ccc([N+](=O)[O-])o1,2.8273938922245976
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,2.2643760842191925
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,3.708555311592572
CCOC(=O)N1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,1.9669271119502865
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,3.636454027852643
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,3.279894980011638
NC(=O)O,1.9524674130340387
C[Ge](I)(I)I,3.440128094142549
CC[Ge](CC)(CC)OC(C)=O,3.243216693097375
CC[N+](C)(CC)CCO,1.8202901489995864
COP(=S)(OC)SCC(=O)O,1.936955854339844
CNC(=O)CSP(=O)(OC)OC,3.851655760372804
CC[N+](C)(C)CCO,1.2318842419334295
CCC(C)(C)NC(=N)NC#N,2.711010995773792
CCCS(=O)(=O)C=CS(=O)(=O)CCC,3.0798069030395725
C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,1.7641626772754069
CCCCN(CC)C(=O)SCCC,2.34398668223795
CN(C)C(=N)N=C(N)N,2.1111515728811736
C[S+](C)CCC(N)C(=O)O,1.4373541278481743
O=NN(CCO)CCO,1.2524808502061875
CCOC(=O)C=CN(C)C,1.502688043163122
CCCCCCCC(=O)OCCCCCC,1.6596804576930198
CC(=O)O[Sn](C)(C)C,4.393789616743161
C=CC(=C)CCCC(C)(C)OC(C)=O,1.4935576255644432
CCCC[Sn](Cl)(Cl)Cl,2.120121690096177
CCCCCCCCCCCCCC[N+](C)(C)C,1.818019376096384
O=C(O)CCCCCCCCCl,1.8077289065179216
O=S1(=O)CCCO1,3.086875693848518
CN1C(=O)CCC1=O,1.2753727888499244
Oc1ccccc1S,2.8505705207610705
CN(C)c1ccncc1,2.689028120027838
CC(=O)c1ccccn1,1.7253491372494436
CC(CO)c1ccccc1,1.7724301392222506
Cc1nc(C)c(C)nc1C,1.853137362977048
O=[N+]([O-])c1cc[n+]([O-])cc1,3.1170481577778406
NC(=O)OC1CCCCC1,1.813477876116259
O=C1NCc2ccccc2O1,2.1524310468216545
COC(OC)c1ccccc1,2.096034847178433
CCCCNc1ccccc1,1.964361495616156
CCCCCC1=C(C)CCC1=O,1.8228582159302076
Cn1c(=NN)sc2ccccc21,3.0802680502159343
O=[N+]([O-])c1ccc(/C=N/O)cc1,2.965191244791169
CNC(=O)Oc1cccc(C)c1,2.78985421723655
Cc1cc(N)n(-c2ccccc2)n1,1.8406555184006883
c1ccc([Se]c2ccccc2)cc1,2.811373897053893
Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,2.2592457969924604
CCSC(=O)N(CC)C1CCCCC1,2.108377119227885
Nc1cc(-c2ccccc2)ccc1O,1.913209347544777
O=C(c1ccccc1)c1ccc(O)cc1,1.214867072855366
C=C1CCC2OC2(C)CCC2C1CC2(C)C,1.6441548759304556
O=C1c2c(O)cccc2Cc2cccc(O)c21,1.8472360751305448
CN(C)c1ccc(C=Cc2ccccc2)cc1,3.649955670119759
CCC(CN)=C(c1ccccc1)c1ccccc1,3.2051202015418063
O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,2.947007568257493
Cc1ccc(C(=O)c2ccccc2)c(C(=O)O)c1,1.6324898305123672
O=C(O)c1cc(Cl)ccc1C(=O)c1ccccc1,1.8478993241808577
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,2.597422693524396
CN(C)CCC=C1c2ccccc2CSc2sccc21,2.657744978194979
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,3.1597206393157737
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,1.7943583663469655
CC(=O)c1ccc(Oc2c(I)cc(C(=O)O)cc2I)cc1I,2.1392937491770705
CC(=O)O[Pb](c1ccccc1)(c1ccccc1)c1ccccc1,3.3958172091769594
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,4.813298761132792
Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,2.2229737842344752
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,4.135635258719017
CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,1.8305168149098183
O=C1CCCCC1(CCN1CCCCCC1)C(=O)OCc1ccccc1,2.9000562434421524
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1.6036249713152768
COP(=S)(OC)Oc1ccc(S(=O)(=O)c2ccc(OP(=S)(OC)OC)cc2)cc1,2.396615128862281
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC,3.371908829438222
CCN(CC)CCOc1ccc(C2=C(c3ccccc3)CCc3cc(OC)ccc32)cc1,2.8930381821609537
CCC(C)(O)C(=O)OC1C(=O)OC2CC3C(C)=CC(O)C(O)C3(C)C3C4(O)OCC23C1C(C)C4O,2.7928756230984604
C[Si](C)(C)[Si](C)(C)C,0.8644576809129996
Cc1ccn[nH]1,2.063116546179649
CCCC[Sn](Cl)(CCCC)CCCC,3.401977293166313
CCCC[SnH2+](CCCC)CCCC,3.3256152989643044
CCCC[Sn](CCCC)(CCCC)CCCC,2.437429190628797
C1OC1C1CO1,2.827795759105658
C=COCCOC(=O)C(=C)C,1.4198417542332349
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,4.025684472129439
COc1cccc(OC)c1C(=O)O,2.561518773860812
CC(=O)Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(C)=O,2.191988024560884
CN(C)C#N,2.681334184295557
COC(=S)SSC(=S)OC,2.9509284546305974
O=C1c2ccc(Br)cc2C(=O)C1c1ccccc1,3.30267574483959
O=C1c2cccc(Br)c2C(=O)C1c1ccccc1,2.6066107311469784
Oc1ccc2c(c1)CCC2,1.6157979532010327
CCCCC(CC)(COC(N)=O)COC(N)=O,2.570618765144729
CC(C)(COC(N)=O)COC(N)=O,1.8798806970798163
CCOP(=O)(OCC)OP(=O)(N(C)C)N(C)C,4.879942024038328
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,2.2431316334948423
CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,2.9467770030248337
CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,1.346183396955437
Cc1cccc2sc(N)nc12,2.516490421760079
NCc1cccc(CN)c1,2.16568778167084
Cc1ccccc1C(O)(c1ccccc1)C(C)CN(C)C,3.185251103552305
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.9951588352149137
CCSP(=O)(SCC)SCC,3.061377074193887
CCOP(=O)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,3.6980744349498
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,2.7743782613097547
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,1.7721804646907426
CCCP(=O)(CCC)CCC,2.096885371487331
CCOP(=S)(CC)Oc1ccc(Cl)cc1,3.4450533052681225
CCOP(=O)(Cl)Cl,2.869605031152417
CCOP(=S)(Cl)Cl,2.298629930916089
CC(N)C12CC3CC(CC(C3)C1)C2,2.447417270413944
CC(=O)Oc1ccc(Br)cc1C(=O)O,2.3603135355039497
COc1ccccc1C=CC=O,1.511048714055924
CC(C)C(CCN(C)C)(C(N)=O)c1cccc2ccccc12,2.4620052542146484
C#CCN(C)C1CCc2ccccc21,2.8698650928419345
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,2.8905109255359216
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,2.5168508708187534
CP(=O)(O)F,2.514162427644563
C=CC=COC(C)=O,2.198455727096873
CC=CC=CC#N,2.116604945978501
CCOP([S-])(=N[N+]#N)OCC,4.591474209627291
CCC[Pb](Cl)(CCC)CCC,4.139085769016043
C[PbH2+](C)C,3.5022922355808155
CC(=O)OC1CCC(N2CCCCC2)CC1,2.0627882600620184
CCC(=O)OC1CCC(N2CCCCC2)CC1,2.082384571520308
CC(C)C(=O)OC1CCC(N2CCCCC2)CC1,1.905472061924704
CCCCC(=O)OC1CCC(N2CCCCC2)CC1,2.248205568912637
CC(C)CC(=O)OC1CCC(N2CCCCC2)CC1,2.2453389282610337
O=C(OC1CCC(N2CCCCC2)CC1)C1CCCCC1,2.069595585135782
O=C(OC1CCC(N2CCCCC2)CC1)c1ccccc1,2.566396694429389
COc1cc(C(=O)OC2CCC(N3CCCCC3)CC2)cc(OC)c1OC,2.763981740242036
O=C(OC1CCC(N2CCCCC2)CC1)c1ccc([N+](=O)[O-])cc1,2.009777654133199
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.380797696042571
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,2.326276925784315
O=C(CN1CC1)NCCCCCCCCNC(=O)CN1CC1,3.1397979545724226
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,1.4806650760640887
CC(C)Cc1ccc(CC(=O)O)cc1,1.9221565841519428
CN(CCC#N)CCC#N,2.1879197867011984
CCCCC(CC)COCCO,1.7527068023900356
ClCCCCCCCCC(Cl)(Cl)Cl,2.8567435826515077
CC1=CCN(CCNC(=N)N)CC1,1.8999348863963896
CNC(=O)Oc1cccc2c1OC(C)(C)C2,4.645925052351627
CNC(=O)Oc1cccc2c1OC(C)C2,3.682982075699606
CCC(C)(O)c1ccccc1,2.0306026130126584
CC1(C)CC2(CC(C)(C)c3ccc(O)cc32)c2cc(O)ccc21,1.7901739366175502
CCCOCC(C)O,1.6738949614324925
CCOCC(C)O,1.374202427883349
O=P(O)(O)c1ccccc1,1.8978826451178423
NCCCCC(CN)CCCN,2.357994994425507
Cc1ccc(S(=O)(=O)NN)cc1,2.81827719971471
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.2398529294478555
COCCCO,1.1981947128366357
CCOP(=S)(CC)Oc1ccc(Cl)cc1Cl,4.077962064163864
CC1CN(C2CCCCCCCCCCC2)CC(C)O1,2.0270280375259486
Cc1ccc(O)c(C2CCCCC2)c1,2.0073330494133423
CN(C)NC(=O)CCC(=O)O,1.28031002381827
Cc1cccnc1N,3.034002429099418
Cc1ccc(N)nc1,2.7329724334354366
Nc1ccc2ccc3cccc4ccc1c2c34,2.3076179855407046
O=[N+]([O-])c1nccs1,2.9776501877996657
CN(C)C(=N)NC#N,1.4654138359653863
CCOC(=O)OC(=O)OCC,2.2804739214740737
CCNc1nc(NC(C)C)nc(OC)n1,2.158998151980599
COc1nc(NC(C)C)nc(NC(C)C)n1,2.6511854960893464
CCC=C(C)CO,1.3087335490845562
CCCCCCCCCCCCCCCCCCN(C)C,3.172560608784926
NC(=S)Nc1ccc(-c2ccc(NC(N)=S)cc2)cc1,3.1795920017556427
COCCOC(N)=O,1.0345919995858943
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,2.4703737346404253
O=S(=O)(Cl)CCCl,2.8320429671678906
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1.323205332768853
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.8778956635268056
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.902029277393959
CCOP(=O)(O)O,1.8964159764731228
O=[Cr](=O)(O[Si](c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,2.2762976406929667
Cc1ccc(N2C(=O)C=CC2=O)cc1,2.4210428557599144
O=C1C=CC(=O)N1c1ccc(Cl)cc1,2.6738081430368177
CNC(=O)ON=C1SCCS1,4.806778977567086
O=S1(=O)CCCCO1,2.435117811789819
COC(C)(C)C,1.3431623253073783
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,3.298681766894904
CC(=O)O[Sn](CC(C)(C)c1ccccc1)(CC(C)(C)c1ccccc1)CC(C)(C)c1ccccc1,2.3515413997415844
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,3.3098406534671883
CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)O,2.3471594486890317
CSC(C)(C)C=NO,2.254152483927656
CNC(=O)ON=CC(C)(C)OC,4.064956891615963
CNC(=O)ON=CC(C)(C)S(C)=O,5.624233672111944
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,4.045843038147448
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,3.125916570178331
N#CCCOCCC#N,1.6421358006733322
C=COCCOC,1.4181014818019029
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,2.455593354181336
CNC(=N)N=C(N)N,1.8171966360890928
C=CC(=O)OCCOCCOCCOC(=O)C=C,2.713103958201501
Nc1nc2cc(F)ccc2o1,2.182209155712067
Nc1c2c(nc3ccccc13)CCCC2,3.4521567761507725
CCc1ccc(C)cc1O,2.4098821056390545
CCCC(=O)c1ccc(N)cc1,3.288494087458031
N#Cc1cc(I)c(O)c(I)c1,3.588651377934568
N#Cc1cc(Br)c(O)c(Br)c1,3.245998004723499
CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,3.207487872629525
CCC(OC(N)=O)c1ccccc1Cl,2.478473005834313
CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,1.822629598971419
CCN(CC)C(=O)c1ccccc1,1.9475488975876156
CC(=O)N1CCOCC1,1.3236641993602862
O=c1c(Cl)c(Cl)cnn1-c1ccccc1,1.9807552376193056
Nc1cnn(-c2ccccc2)c(=O)c1Cl,2.5347575768152293
Cc1ncc2cscc2c1O,2.041963472950124
CCCC(=O)OC1CCC(N2CCCCC2)CC1,2.122749248466577
O=C(O)c1nc(Cl)ccc1Cl,1.649835035068499
CN(C)c1ccc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,2.4546522593076405
O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O,2.133984262518186
OCC1COC(c2ccccc2)O1,1.7574514630010605
CCN(CC)S(=O)(=O)c1ccccc1,2.379604920932465
Cc1c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.713330908436721
Cc1cccc(C(=O)Cl)c1,1.6526398102682065
CCCCOC(=O)COc1ccc(Cl)cc1C,2.448528733430839
CC(C)COC(=O)COc1ccc(Cl)cc1Cl,2.9655889271786995
CC(C)OP(=S)(CCl)Sc1ccc(Cl)cc1,4.083650060874676
CCCOP(=S)(CCl)Sc1ccc(Cl)cc1,3.5955334218535504
CC(C)OP(=S)(CCl)Sc1ccc(F)cc1,3.884275287270522
ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,1.4983105537896004
CCOP(=S)(OCC)Oc1ccc(SC)c(C)c1,4.340145133490369
CC(F)(Cl)Cl,1.369030221809153
Cc1cccc(C)c1NC(=O)C1CCCCN1C,1.6925896138836949
CC(C)=CC(=O)OC(C)C,1.453923483794212
O=C(CF)NC(=O)Nc1ccccc1,3.894716935275439
CN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,4.64148072071988
CC1(C)C2CCC1(C)C(Oc1ccc(N)cc1)C2,2.570270447480781
CC(C)c1ccc2c(c1)CCC1C(C)(C(=O)O)CCCC21C,2.244764533962724
COP(=S)(OC)SCOC(C)=O,3.393711031718062
C1NNCN2CNNCN12,2.560120538720028
Nc1nc2ccc(OC(F)(F)F)cc2s1,3.716378085693943
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,7.2067908073597104
Ic1nc(I)c(I)[nH]1,3.20506311872328
CON(C)C(=O)Nc1ccc(Cl)cc1,2.0764624342293527
Nc1nc2cc(Cl)c(O)cc2o1,2.2368055696990266
CC(C)=NNC(N)=S,3.432205336920966
CCOP(=O)(OCC)c1ccccc1,2.67760898023435
CN(C)CCNN,1.6892667657200258
CNP(=O)(NC)Oc1ccccc1,3.155288310174294
CC1(C)COS(=O)(=O)OC1,4.220625793249596
CCOP(=S)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl,3.951523697621053
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.0229384404446766
CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0.9046419848156776
O=C(C(Cl)Cl)C(Cl)(Cl)Cl,3.061273371083739
CN(C)CCCC1(C#N)c2ccccc2CCc2ccccc21,2.386587420633572
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,1.699890600818828
CCOP(=S)(Oc1cccc2cccnc12)c1ccccc1,3.341580913532918
CN(C)C(=O)c1ccccc1O,1.8562611752477465
OP(O)c1ccccc1,2.023853455644598
CC(C)=CC1CC(C)=CCO1,1.4835502127697775
O=C1C(=NNc2c(O)cc(S(=O)(=O)O)c3cc([N+](=O)[O-])ccc23)C=Cc2ccccc21,1.3975991550024396
COC(=O)CC(SP(=O)(OC)OC)C(=O)OC,3.4438961329854583
C=CCOC(=O)Cc1ccccc1,2.433129517580485
Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,2.6696743122120155
Cc1cc2nc(C(F)(F)F)[nH]c2cc1C,3.4674763307161927
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,2.744484019753357
CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC,1.220798224602245
CCCCO[PH](=O)OCCCC,1.7831238461398675
CC(C)O[PH](=O)OC(C)C,1.9900697209402491
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,2.209869564228116
Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.8055489280960844
C1=CC(C2OCC3(CC=CCC3)CO2)CCC1,1.6546772144672448
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,1.5886861901741605
CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.9051447600339
CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.5129497469609854
Cc1cccc(N)n1,3.034002429099418
CCO[Si](C)(C)c1ccccc1,1.8651160169347645
CCN(CC)C(=O)CSc1ccc(Cl)nn1,2.2242439212481617
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,2.58423645664588
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1.4697443103907688
C=CCOC=O,2.8415310226556225
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,1.513798047567147
CC1CC(C=O)CC(C)(C)C1,1.5712332780723932
