curated_smiles,mouse_intraperitoneal_LD50
CCCC(=O)c1ccc(OC)cc1OCCN1CCCCC1,3.370951276583542
CCCCC(=O)c1ccccc1OCCN1CCCCC1,3.3823457925677944
CCC(=O)c1ccc(OCCN2CCCCC2)cc1,3.241156170690085
CCC(=O)c1ccc(OCCN2CCCCC2)cc1O,3.1006274110414536
CCCCC(=O)NC(=N)NCc1ccccc1,3.8908214060964457
CC(C)(C)C(=O)NC(=N)NCc1ccccc1,3.3679426608161083
CC(=O)c1ccccc1OCCN(C)C,3.015512737617979
COc1ccc(C(C)=O)c(OCCN(C)C)c1,3.074265912399978
CCC(=O)c1ccccc1OCCN(C)C,3.168890154871576
CCC(=O)c1cc(Br)ccc1OCCN(C)C,3.331276865455192
CCC(=O)c1cc(C)ccc1OCCN(C)C,3.330279073204805
CCC(=O)c1ccc(OC)cc1OCCN(C)C,3.25410938356472
CCCC(=O)c1ccccc1OCCN(C)C,3.672701754027012
CCCC(=O)c1ccc(OC)cc1OCCN(C)C,3.309880649687136
CC(C)C(=O)c1ccccc1OCCN(C)C,3.37167175836303
CCCCCC(=O)c1ccccc1OCCN(C)C,3.420584442255304
CCC(O)c1ccccc1OCCN(C)C,3.348919840235684
CC(=O)c1ccc(OCCN(C)C)cc1O,2.917470498509607
CCC(=O)c1ccc(OCCN(C)C)cc1,2.964770172215652
CCCC(=O)c1ccc(OCCN(C)C)cc1O,3.0022974105709204
CCC(=O)c1ccc(OC)cc1OCCN(CC)CC,3.332251960707799
CCC(=O)c1cc(Br)ccc1OCCN(CC)CC,3.67110669474726
CCC(=O)c1cc(C)ccc1OCCN(CC)CC,3.306641089948468
CCCC(=O)c1ccccc1OCCN(CC)CC,3.420584442255304
CCCC(=O)c1cccc([N+](=O)[O-])c1OCCN(CC)CC,3.710932137090584
CCCC(=O)c1cccc(N)c1OCCN(CC)CC,3.5995649510161947
CCN(CC)CCOc1ccccc1C(=O)CC(C)C,3.267027722215677
CCCC(O)c1ccccc1OCCN(CC)CC,3.0259560006973376
CCC(=O)c1ccc(OCCN(CC)CC)cc1,3.0957863436599777
CCCC(=O)c1ccc(OCCN(CC)CC)cc1O,2.9690740582949733
CCN(CC)CCOc1ccc(C(=O)CC(C)C)cc1,3.267027722215677
CC(=O)c1ccccc1OCCN(C(C)C)C(C)C,3.4663419328159795
CCC(=O)c1ccccc1OCCN(C(C)C)C(C)C,3.4431189812713585
CC(C)C(=O)c1ccccc1OCCN(C(C)C)C(C)C,3.288450448275636
CCCC(=O)c1cc(Cl)ccc1OCCN(C(C)C)C(C)C,3.212027711974624
CCCC(=O)c1cccc([N+](=O)[O-])c1OCCN(C(C)C)C(C)C,3.22586730169515
CCCCC(=O)c1ccccc1OCCN(C(C)C)C(C)C,3.484957190955717
CC(=O)c1cccc(OCCN(C(C)C)C(C)C)c1,3.0226444335832667
CCCC(=O)c1ccc(OCCN(C(C)C)C(C)C)cc1,3.06660169865928
CCCCC(=O)c1ccc(OCCN(C(C)C)C(C)C)cc1,3.308865931900036
COc1ccc(C(C)=O)c(OCCN2CCOCC2)c1,2.667975659516554
CCN(CC)c1ccc2nc3c(ccc4ccccc43)[o+]c2c1,3.8799341132101937
CCN(CC)c1ccc2nc3c(cc(Nc4ccccc4)c4ccccc43)[o+]c2c1,2.9939848144654726
CCOP(=S)(OCC)SCC(=O)O,2.588536694607705
CCOP(C)(=O)SCCN(C)C,6.625861661021287
CCOC(=O)c1cncc(Cl)c1,2.268601370739663
O=C(O)c1cncc(Br)c1,2.640724443438519
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,5.29448902731914
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,5.281123945416738
C[Si](C)(C)OCCNCCO[Si](C)(C)C,2.300165758897696
C[Si](C)(C)OCCN(CCO[Si](C)(C)C)CCO[Si](C)(C)C,2.0191032287624777
Cc1ccc2scc(CCN)c2c1,2.980682704130084
C=CCn1c(=O)oc2cc(Br)c(Cl)cc21,2.858127974016241
COCCCn1c(=O)oc2cc(Cl)c(Cl)cc21,2.441096291866535
Cc1cccc(C)c1NC(=O)CNCC(C)O,2.7714312978476743
O=C1c2ccccc2C(=O)N1CCCn1c(=O)oc2ccccc21,2.5082872543803214
CCOC(=O)Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],2.542778759572072
Cc1ccc(N2CN(C(=O)CN3CCOCC3)c3ccccc3C2=O)cc1,2.8638377589070427
COc1ccc(N2CN(C(=O)CN3CCOCC3)c3ccccc3C2=O)cc1,2.46747377279656
O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1cccc(Cl)c1,2.4103283710814614
Cc1ccccc1N1CN(C(=O)CN2CCOCC2)c2ccccc2C1=O,3.0856865085233998
C=CCC1(CC(C)O)C(=O)N(c2ccccc2)c2ccccc21,2.709542723072901
CC(O)CC1(CC(C)O)C(=O)N(c2ccccc2)c2ccccc21,3.035306970934488
CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,2.707955710518092
O=C1c2ccccc2N(C(=O)CCN2CCOCC2)CN1c1ccccc1,3.1648677545710244
Cc1ccc(N2CN(C(=O)CCN3CCOCC3)c3ccccc3C2=O)cc1,3.102044747659796
O=C1c2ccccc2N(C(=O)CN2CCCCC2)CN1c1ccccc1,3.28809265454187
Cc1ccc(N2CN(C(=O)CN3CCCCC3)c3ccccc3C2=O)cc1,3.3843665580830544
COc1ccc(N2CN(C(=O)CN3CCCCC3)c3ccccc3C2=O)cc1,3.181225993707421
O=C1c2ccccc2N(C(=O)CN2CCCCC2)CN1c1cccc(Cl)c1,3.1862543461294672
O=C1c2ccccc2N(C(=O)CCN2CCCCC2)CN1c1ccccc1,3.657367830146793
Cc1ccc(N2CN(C(=O)CCN3CCCCC3)c3ccccc3C2=O)cc1,3.400811891302593
CN(C)CC(=O)N1CN(c2ccccc2)C(=O)c2ccccc21,3.0925367848430696
Cc1ccc(N2CN(C(=O)CN(C)C)c3ccccc3C2=O)cc1,3.062576612587251
COc1ccc(N2CN(C(=O)CN(C)C)c3ccccc3C2=O)cc1,3.229675444296448
CN(C)CC(=O)N1CN(c2cccc(Cl)c2)C(=O)c2ccccc21,3.059202302328737
CCN(CC)CC(=O)N1CN(c2ccccc2)C(=O)c2ccccc21,3.130234673708633
CCN(CC)CC(=O)N1CN(c2ccc(OC)cc2)C(=O)c2ccccc21,3.2641670741355795
CCN(CC)CC(=O)N1CN(c2cccc(Cl)c2)C(=O)c2ccccc21,3.269358812376748
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,4.510596186675622
COc1ccc2[nH]cc(CC(N)CO)c2c1,3.235749325422378
CCC1(NC)C(=O)c2ccccc2C1=O,2.52986007270471
O=C(COc1ccc([N+](=O)[O-])cc1)Nc1ccc(Cl)cc1C(=O)O,2.5811652752949725
Cn1c(=O)nc(-c2ccccc2)c2cc(Cl)ccc21,2.2564274780801243
C#CC(OC(=O)NC1CCCCCC1)(c1ccc(F)cc1)c1ccc(F)cc1,3.096556775246716
C#CC(OC(=O)NC1CCCCCCC1)(c1ccc(F)cc1)c1ccc(F)cc1,2.940334048878741
Oc1cccc2cnccc12,2.763909942679201
CC(=O)CCC1C(=O)NC(=O)N(c2ccccc2)C1=O,1.7524460685517456
CCCCOC(=O)c1ccc(-n2nc(OC)c3ccccc32)cc1,2.597240217084497
NCCSC(N)=S,1.958229314188382
c1ccc2c(c1)CCc1cccc3cncc-2c13,2.8522885165270706
CCCCOC(=O)c1ccc(-n2nc(OCCN(C)C)c3ccccc32)cc1,3.0074359524257366
CCCCOC(=O)c1ccc(-n2nc(OCCN(CC)CC)c3ccccc32)cc1,2.9890364309787163
CCCCOC(=O)c1ccc(-n2nc(OCCN3CCCCC3)c3ccccc32)cc1,3.2631119854290547
CCCCOC(=O)c1ccc(-n2nc(OCCCN(C)C)c3ccccc32)cc1,3.0919998037704373
CCCCOC(=O)c1ccc(-n2nc(OCCCN3CCCCC3)c3ccccc32)cc1,3.036995974489679
C=CCC1(C(=O)NC(N)=O)CC(C)NNC1=O,2.10768562344655
C=CCC1(C/C(C)=N/N)C(=O)NC(=O)NC1=O,2.4325447685698545
COc1ccc2c(c1)C(=O)N(c1ccccc1)CO2,2.7080348779531067
O=C1c2cc(Cl)ccc2OCN1c1ccc(Cl)cc1,2.769579654258507
O=C1c2ccccc2OCN1c1ccc(Cl)c(Cl)c1,2.769579654258507
O=C1c2cc([N+](=O)[O-])ccc2OCN1c1ccc([N+](=O)[O-])cc1,2.799672692158484
O=C1c2cc(Cl)cc(Cl)c2OCN1c1ccccc1,2.769579654258507
O=C1c2ccccc2OC(CCCl)N1c1ccccc1,2.7600392908155
CCCN1COc2ccccc2C1=O,2.5825860206983475
CCCN1COc2ccc([N+](=O)[O-])cc2C1=O,2.674359530266059
CCOc1ccc(C2Oc3ccccc3C(=O)N2c2ccccc2)cc1,2.8393498141546027
CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O,5.122857396268808
CC1Oc2ccccc2C(=O)N1c1ccccc1,2.6799255055185616
O=C1c2ccccc2OCN1c1ccccc1,2.653689011110322
O=C1c2ccccc2OCN1c1ccc(Cl)cc1,2.715488566743536
CCOc1ccc(N2C(=O)c3ccccc3OC2C)cc1,2.753317958791104
CCOc1ccc(N2COc3ccccc3C2=O)cc1,2.731266349075492
O=C1c2cc([N+](=O)[O-])ccc2OCN1c1ccccc1,2.7327860561216397
c1ccc(C(CCN2CCN(c3ncccn3)CC2)(c2ccccc2)c2ccccc2)cc1,2.9382390050617904
Nc1cnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)nc1,3.378670385207983
CNc1ccnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)n1,3.666170593266693
CN(C)c1ccnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)n1,3.201993982717549
C=CCNc1cnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)nc1,3.026199911320384
O=P1(N(CCCl)CCCl)NCCCN1,3.114118705057605
NC(=O)N1CCC(Nc2ccccc2)C1,2.613336436053714
CN(c1ccccc1)C1CCN(C(N)=O)C1,2.642044862287357
CNC(=O)N1CCC(N(C)c2ccccc2)C1,2.668972656480089
CCN(CC)C(=O)N1CCC(Nc2ccccc2)C1,2.71828407191802
CCN(CC)C(=O)N1CCC(N(C)c2ccccc2)C1,2.7409876237034645
COc1cc(NC(=O)N2CCC(N(C)c3ccccc3)C2)cc(OC)c1OC,2.8870138194740065
COc1ccc(NC(=O)N2CCC(N(C)c3ccccc3)C2)cc1,2.813463559746353
CCN(CC)C1CCN(C(=O)Nc2cccc(Cl)c2)C1,2.77204871968208
CCN(CC)C1CCN(C(=O)Nc2cccc(C(F)(F)F)c2)C1,2.818708761188378
CN(SC1CCN(C(=O)Nc2ccccc2)C1)c1ccccc1,2.8161789692881003
CN(c1ccccc1)C1CCN(C(=O)Nc2cccc(C(F)(F)F)c2)C1,2.861394601688039
CCCN(C(=O)N1CCC(N(C)c2ccccc2)C1)c1ccccc1,2.8292613064055128
CCN(CC)CCOC(=O)c1ccc(NC(N)=S)cc1,3.118239734234947
CN1Cc2ccc([N+](=O)[O-])cc2CO1,2.589256857401573
CC(=O)N1Cc2ccc([N+](=O)[O-])cc2CO1,2.4716827912131487
CCC(=O)N1Cc2ccc([N+](=O)[O-])cc2CO1,2.674359530266059
NC(=O)OCCN1Cc2ccc([N+](=O)[O-])cc2CO1,2.7279330838529234
O=[N+]([O-])c1ccc2c(c1)CON(CCc1ccncc1)C2,2.7563363340108427
CN1Cc2ccc(Cl)cc2CO1,2.5649925498859663
Nc1ccc2c(c1)CONC2,2.6994937370889307
NC(=O)N1Cc2ccc(Cl)cc2CO1,2.6286667896131504
NC(=O)OCCN1Cc2ccc(Cl)cc2CO1,3.108377262404969
c1ccc(C(C2=NNCCN2)c2ccccc2)cc1,3.4811714227862787
c1ccc(CC(C2=NNCCN2)c2ccccc2)cc1,3.844051861894615
CC(CC1=NNCCN1)c1ccccc1,3.057693877221681
CC(CN1CC2CCC(CC2)C1)C(O)(c1ccccc1)c1ccccc1,2.543469546603524
c1ccc2c(CC3=NNCCN3)cccc2c1,3.1854342187310687
N=C(N)c1ccc(Nc2ccc(C(=N)N)cc2)cc1,3.675702910884912
COc1cccc(CN2CCN(c3ccccc3)CC2)c1,3.149814703945888
CCN1CCCC(Nc2cc(C)nc(NC(=N)Nc3ccc(Cl)c(Cl)c3)n2)C1,3.9014110246133344
c1ccc(SCCc2ccncc2)cc1,3.3330863881112958
CCCSCCc1ccncc1,2.823838481742304
CSc1nnc(C(C)(C)C)c(=O)n1N,3.008790716702821
O=P1(N(CCCl)CCCl)OCCCO1,2.844391012451914
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ccccc2)CC1,3.4345870219074994
CCC(=O)c1cc(C)ccc1OCCN1CCOCC1,2.965928837143998
CCCC(=O)c1ccc(OC)cc1OCCN1CCOCC1,3.2324172298383624
CC(=O)c1ccc(OCCN2CCCCC2)cc1O,3.1194818880030533
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ccccc2F)CC1,3.6543236657367535
NCCCCS,2.624100500086607
COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,3.856868605196943
COc1ccccc1N1CCN(CCCN2C(=O)CC3(CCCC3)CC2=O)CC1,3.511649718871588
CNCC1Cc2ccccc2O1,2.707623395200007
CCN(CC)CCOC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12,3.5896799096433627
CN(C)CCCOC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12,3.396590059827304
CCN(CC)CC(=O)N1CN(c2ccc(C)cc2)C(=O)c2ccccc21,3.1479235389806064
O=C(Nc1ccc(O)cc1)C(=O)Nc1ccccc1O,1.7360138358459194
COc1ccccc1C=C(C(=O)O)c1ccccc1,2.803260751036641
CC1C2Cc3ccc(O)cc3C1(c1ccccc1)CCN2C,3.634965998678362
O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccc(Br)cc1,2.980560850868553
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,4.00832913699421
CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4ccccc34)S(=O)CC(NC(=O)CNC1=O)C(=O)NC(CC(=O)O)C(=O)N1CC(O)CC1C(=O)NC(C(C)C(O)CO)C(=O)N2,6.257183533042238
CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4cc(O)ccc34)S(=O)CC(NC(=O)CNC1=O)C(=O)NC(CC(=O)O)C(=O)N1CC(O)CC1C(=O)NC(C(C)C(O)CO)C(=O)N2,6.361712729859852
CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4cc(O)ccc34)S(=O)CC(NC(=O)CNC1=O)C(=O)NC(CC(N)=O)C(=O)N1CC(O)CC1C(=O)NC(C(C)C(C)O)C(=O)N2,6.654650540395553
CCN(CC)CCN1COc2ccccc2C1=O,2.696052188699756
NCC(O)c1cccc(C(F)(F)F)c1,2.958024469676257
Cc1ccc(CCOC(=O)c2cccnc2)cc1,2.0758998823979424
Cc1sc(-c2ccc(N(C)C)cc2)[n+](C)c1C,4.518315610654012
CCCc1csc(-c2ccc(N(C)C)cc2)[n+]1C,4.542267579072158
Cc1sc(-c2ccc(N(C)C)cc2)[n+](C)c1-c1ccccc1,3.615540451011332
CN(C)c1ccc(-c2sc3c([n+]2C)CCCCC3)cc1,3.981444079956337
CCCc1c(CC)sc(-c2ccc(N(C)C)cc2)[n+]1C,3.4616005604933124
CCCCCCCCc1sc(-c2ccc(N(C)C)cc2)[n+](C)c1C,4.538543573420586
c1ccc(CSCCc2ccncc2)cc1,3.059464961610861
C1CCC(N(CCN2CCCCC2)C2CCCCC2)CC1,3.488418597264308
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,2.509764187132325
CCOC(=O)c1nc[nH]c1NC(=O)CCl,2.5197136413747803
Cn1c(CCc2cc[n+](CCC[N+](C)(C)C)cc2)cc2ccccc21,4.130347923047454
CC(CC(O)(c1ccccc1)c1ccccc1)N1CC2CCC1CC2,3.2752608718153
O=S(=O)(O)SCCNCCCCOC1CCCCCCC1,3.132929190959935
COc1ccc(CCCCNCCSS(=O)(=O)O)cc1,3.425218927398205
O=S(=O)(O)SCCNCCCCOc1ccc(Cl)cc1Cl,3.476322577048137
O=[N+]([O-])c1ccc(OCCCCNCCSS(=O)(=O)O)cc1,3.1466463978990458
Cc1ccccc1OCCCCCNCCSS(=O)(=O)O,3.222033285560054
Cc1ccccc1OCCCCCCNCCSS(=O)(=O)O,3.41062353996052
O=S(=O)(O)SCCNC1CCCCC1,3.136017156280388
O=S(=O)(O)SCCNCCCC1CCC1,3.102757761911882
O=S(=O)(O)SCCNCC1CCCCC1,2.859719713225588
O=S(=O)(O)SCCNCCC1CCCCC1,3.4729448789160684
CCC(CNCCOS(=O)(O)=S)C1CCCC1,3.303262415757567
O=S(=O)(O)SCCNCCCC1CCCCC1,3.273299192380124
CC(CNCCOS(=O)(O)=S)C1CCCCC1,3.3702092053881803
O=S(=O)(O)SCCNCCC1CCCCCC1,3.546300464443861
O=S(=O)(O)SCCNCCCCCC1CCCC1,4.072573383496628
CCCCC(CNCCOS(=O)(O)=S)C1CCCC1,3.360322675201162
CC1CCC(CCCCNCCSS(=O)(=O)O)CC1,4.645558403681911
O=S(=O)(O)SCCNCCCCCC1CCCCC1,4.490656443696168
CC1CCCC(CCCCNCCOS(=O)(O)=S)C1,4.5875664567042245
CCCC(CNCCOS(=O)(O)=S)C1CCCCC1,3.0135351889765056
O=S(=O)(O)SCCNCCCCC1CCCCCC1,4.314565184640487
COC1CCC(CCCCNCCSS(=O)(=O)O)CC1,3.2115156602552783
O=S(=O)(O)SCCNCCCCCCCC1CCCC1,4.395963151186131
O=S(=O)(O)SCCNCCCCCCC1CCCCC1,4.509906503492968
CCC1CCC(CCCCNCCSS(=O)(=O)O)CC1,4.664808463478711
CC1CCC(CCCCNCCOS(=O)(O)=S)C(C)C1,4.11196649482093
CC1CCC(C)C(CCCCNCCOS(=O)(O)=S)C1,4.11196649482093
CCC(CCCNCCOS(=O)(O)=S)C1CCCCC1,3.634845240101268
O=S(=O)(O)SCCNCCCCCC1CCCCCC1,4.254633998389663
O=S(=O)(O)SCCNCCCCCCCCC1CCCC1,4.414396046623953
O=S(=O)(O)SCCNCCCCCCCC1CCCCCC1,4.184293855248956
O=S(O)(=S)OCCNCCCCC1CCC2CCCCC2C1,4.288251710371388
O=S(=O)(O)SCCNCCCCC1CCC(C2CCCCC2)CC1,4.276020391880737
O=S(=O)(O)SCCNCCCOC1CCCCC1,3.2973110335780444
O=S(=O)(O)SCCNCCCCOC1CCCCC1,3.396504815518758
O=S(=O)(O)SCCNCCCCCOC1CCCCC1,3.3364543968635783
O=S(=O)(O)SCCNCCCCCCOC1CCCC1,3.3364543968635783
O=S(=O)(O)SCCNCCCCOC1CCCCCC1,3.3364543968635783
c1ccc(C2(c3ccccc3)OCC(CN3CCCCC3)O2)cc1,3.2870718862014403
C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,3.8583486217994154
Cc1ccc(OCCCCNCCSS(=O)(=O)O)cc1C,3.869850767448692
Cc1ccc(OCCCCNCCSS(=O)(=O)O)c(C)c1,4.2220332855600535
O=S(=O)(O)SCCNCCCCCCOc1ccccc1,2.8240932768880165
CSc1ccc(OCCCCNCCSS(=O)(=O)O)cc1C,3.291095677138529
CCCOc1ccc(OCCCCNCCSS(=O)(=O)O)cc1,3.582782004662424
CCc1ccc(OCCCCNCCSS(=O)(=O)O)c(OC)c1,3.463595596943216
O=S(=O)(O)SCCNCCCCOc1ccc(C2CCCCC2)cc1,3.889376786932199
O=S(=O)(O)SCCN(CCCCOc1ccc(Cl)cc1)CCCCOc1ccc(Cl)cc1,2.604156241242419
O=S(=O)(O)SCCN(CCOCCOc1ccccc1)CCOCCOc1ccccc1,3.033087628068633
O=S(=O)(O)SCCN(CCCCCSc1ccccc1)CCCCCSc1ccccc1,2.669414938718228
COc1ccc(OCCCCN(CCCCOc2ccc(OC)cc2)CCSS(=O)(=O)O)cc1,2.596747613683803
C=CCCCNCCSS(=O)(=O)O,3.000646135336023
COCCCCNCCSS(=O)(=O)O,2.812200082851806
O=S(=O)(O)SCCNCCCCCCCO,2.6932535545852816
O=S(O)(=S)OCCNCCCOC1CCCCO1,2.932204058873181
CCC(CC)(CC)CNCCSS(=O)(=O)O,3.351267928851224
O=S(=O)(O)SCCNCCCCCCCCO,2.6596211217142054
CCCCCCC(CO)NCCSS(=O)(=O)O,3.309373103380042
COCCCCCCCCNCCSS(=O)(=O)O,3.300244660666921
COCCCCCCCCCNCCSS(=O)(=O)O,3.593126778037372
CCCCCCCCC(CO)NCCSS(=O)(=O)O,4.098276756357278
O=S(=O)(O)SCCNCC(O)CCCCCCCCCO,2.9338806573829226
O=S(=O)(O)SCCNCCCC1(c2ccc(F)cc2)OCCO1,3.386734330392274
COc1ccc(COCCCCNCCSS(=O)(=O)O)cc1,3.2423848751858024
COc1ccc(C(O)C(C)(C)NCCOS(=O)(O)=S)cc1OC,3.0857340434438774
O=S(=O)(O)SCCNCCOC(c1ccccc1)c1ccccc1,2.7870966389041296
CC(C)(C)SCCc1ccncc1,2.879151467486169
O=S(=O)(O)SCCNCCCCCCOC1CCCCC1,3.354777940576291
O=S(=O)(O)SCCNCCCCCOCC1CCCCC1,4.275596694528667
O=S(=O)(O)SCCNCCCCOCCC1CCCCC1,3.9510856030151618
CC1CCCCC1OCCCCCNCCSS(=O)(=O)O,3.655807936240272
O=S(=O)(O)SCCNCCCCCOC1CCCCCC1,3.9868011552816967
O=S(=O)(O)SCCNCCCCCC1CCCCCCC1,3.829369394594771
CCC(OCCCCNCCOS(=O)(O)=S)C1CCCCC1,3.50705815642178
O=S(=O)(O)SCCNCCCCCCCCOC1CCCCC1,4.389257069867354
CCC(CNCCSS(=O)(=O)O)c1ccc(Cl)cc1,3.3642386627239307
O=S(=O)(O)SCCNCCCCc1ccccc1O,3.0077776400523835
O=S(=O)(O)SCCNCCCCc1ccc(O)cc1,3.086958886100008
COc1ccccc1CCCNCCSS(=O)(=O)O,3.241860846085751
COc1ccc(CCCNCCSS(=O)(=O)O)cc1,3.1838688991080644
COc1cccc(CCCCNCCSS(=O)(=O)O)c1,3.3283089143901488
CCC(CNCCSS(=O)(=O)O)c1cccc(OC)c1,3.50440017344583
CCc1ccc(CCCCNCCSS(=O)(=O)O)cc1,4.325619640772224
Cc1ccc(CCCCNCCSS(=O)(=O)O)c(C)c1,3.921927303211095
Cc1ccc(C)c(CCCCNCCSS(=O)(=O)O)c1,4.200680904163924
CCOc1ccc(CCCCNCCSS(=O)(=O)O)cc1,4.180640600401829
COc1ccc(CCCCCNCCSS(=O)(=O)O)cc1,3.869850767448692
COc1ccc(CCCCNCCSS(=O)(=O)O)cc1OC,2.999346826499508
O=S(=O)(O)SCCNCCCCc1ccc(C2CCCCC2)cc1,4.393947045776587
O=S(=O)(O)SCCNCCCCc1ccc2c(ccc3ccccc32)c1,3.59055428969761
O=S(=O)(O)SCCNCCCCc1ccc2c(c1)CCc1ccccc1-2,2.717734838160057
O=S(=O)(O)SCCNCCOc1ccc(Cl)cc1,3.3178015658237587
O=S(=O)(O)SCCNCCCOc1ccccc1,3.288389346052557
O=S(=O)(O)SCCNCCCCOc1ccccc1Cl,3.355216461129168
O=S(=O)(O)SCCNCCCCOc1cccc(Cl)c1,3.355216461129168
O=S(=O)(O)SCCNCCCCOc1ccc(Cl)cc1,3.288269671498554
CCC(CNCCSS(=O)(=O)O)Oc1cccc(Cl)c1,3.452126474137224
Cc1ccccc1OCCCNCCSS(=O)(=O)O,3.3088076357163647
Cc1cccc(OCCCNCCSS(=O)(=O)O)c1,3.123171058754453
CCOc1ccccc1OCCNCCSS(=O)(=O)O,3.330981637700821
O=S(=O)(O)SCCNCCCCOc1cccc(C(F)(F)F)c1,3.918982734792887
O=S(=O)(O)SCCNCCCCCSc1ccccc1,3.048591980801812
Cc1cccc(OCCCCNCCSS(=O)(=O)O)c1,3.2613621247595352
Cc1ccc(OCCCCNCCSS(=O)(=O)O)cc1,3.960332129095554
CCC(CNCCSS(=O)(=O)O)Oc1ccccc1C,3.3283089143901488
CCC(CNCCSS(=O)(=O)O)Oc1cccc(C)c1,3.550157664006505
COc1ccc(OCCCCNCCSS(=O)(=O)O)cc1,3.22459391654352
O=S(=O)(O)SCCNCCOc1cccc2ccccc12,2.6700164489514964
Cc1cccc(OCCCCNCCSS(=O)(=O)O)c1C,4.180640600401829
CCCCCC1=NCCS1,2.242436513578245
O=S(=O)(O)SCCNCCCCC1CCCC1,3.206352402749511
CC(CCCNCCOS(=O)(O)=S)C1CCCCC1,3.5875664567042245
CCC(CCNCCOS(=O)(O)=S)C1CCCCC1,3.314565184640487
CCC(CNCCSS(=O)(=O)O)CC1CCCCC1,3.34452840801793
CCC(CNCCOS(=O)(O)=S)C1CCCC(C)C1,3.2602075223178946
CC1(OCCCCCNCCSS(=O)(=O)O)CCCCC1,3.354777940576291
CC[N+](CC)(CC)CCOC(=O)CCC(=O)OCC[N+](CC)(CC)CC,3.8877866145690088
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ccccc2Cl)CC1,3.831575828503676
CCc1sc(-c2ccc(N(C)C)cc2)[n+](C)c1C,4.718358838127839
CCCN(CCC)N=Nc1nc[nH]c1C(N)=O,2.636752240409112
CCCCN(CCCC)N=Nc1nc[nH]c1C(N)=O,2.8514198028494944
CCCCCN(CCCCC)N=Nc1nc[nH]c1C(N)=O,3.439558453512885
CCCN=NNc1nc[nH]c1C(N)=O,2.2715406922809795
CCCCN=NNc1nc[nH]c1C(N)=O,2.2620195732293142
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,2.8921567926191583
CCCCCCC1(C)CC(=O)NC(=O)C1,2.546758523274056
CCCCCC1(C)CC(=O)N(C)C(=O)C1,2.546758523274056
CCCCCCC1(C)CC(=O)N(C)C(=O)C1,2.574671621040893
O=C(NC(=S)Nc1cccc(Cl)c1)c1ccccc1,3.1625270687349283
O=C(NC(=S)Nc1ccccc1Cl)c1ccccc1,3.463557064398909
CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.191755528650505
CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(OC(C)=O)C(OC(C)=O)C2(C)C12CO2,4.849013117853755
CN(C)CCCNc1ccccc1[N+](=O)[O-],3.0478120474802965
COc1ccccc1OC1CCN(CCCO)C1,3.5251761558512578
CCN(CC)CCOc1nc2cnccn2c(=O)c1-c1ccccc1,3.328047346954508
CN(C)CCOc1nc2cnccn2c(=O)c1-c1ccccc1,3.290464420880549
CC(C)N(CCOc1nc2cnccn2c(=O)c1-c1ccccc1)C(C)C,3.3879412437066985
O=c1c(-c2ccccc2)c(OCCN2CCCC2)nc2cnccn12,3.444064161730509
