curated_smiles,mouse_unreported_LD50
O=C1C(=NO)CCCC1=NO,2.461123196639613
CC1CC2OC3C(CC2OC2CC4OC5CC=CCC6OC7C=CC8OC9C(CC8OC7C=CC6OC5CC(O)C4(C)OC2C1)OC1CC=CC(C=CC(O)CO)OC1C9O)OC1C(C)C(C)C2(CC(O)CO2)OC1C(O)C3C,9.39263013358388
OCC(CO)(CCl)CCl,2.238143996631354
COc1ccc2c3c4n(c2c1)C(C=C(C)C)OOC(C)(C)CC4N1C(=O)C2CCCN2C(=O)C1(O)C3O,5.328698071211242
O=NN(CCCl)C(=O)NC1CCCCC1,3.891535599326775
C[N+](C)(N)CCCl,1.771896779911085
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C(C)C)c1,2.762264323826921
CN(C)CC1C2CCC(C)(C1OC(=O)C(c1ccccc1)c1ccccc1)C2(C)C,3.8299274220902055
CC(C)N(CC1C2CCC(C)(C1OC(=O)c1ccc([N+](=O)[O-])cc1)C2(C)C)C(C)C,3.841528399426297
O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,2.6935691261380907
CCOP(=O)(OCC)SCc1ccccc1,3.110114456391136
COc1ccc(CCN)c(-c2ccccc2)c1,3.87949155546445
NCCC(O)C(=O)O,1.015286844390508
O=[N+]([O-])c1nccn1CC(O)CCl,3.0577527175420416
COCC(O)Cn1ccnc1[N+](=O)[O-],2.1896457689559017
O=[N+]([O-])c1nccn1CC(O)CF,2.322554651963712
O=[N+]([O-])c1nccn1CC(O)CO,1.780839740306004
CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4cc(O)ccc34)SCC(NC(=O)CNC1=O)C(=O)NC(CC(N)=O)C(=O)N1CC(O)CC1C(=O)NC(C(C)C(C)O)C(=O)N2,6.771825506017612
CNC(=O)Oc1cccc2cccnc12,2.6068390680207414
COc1cc(CC(C)N)cc2c1OCO2,3.144563830078656
NC1(CSS(=O)(=O)O)CCCC1,2.370673430064885
NC1(CSS(=O)(=O)O)CCCCC1,2.875707398727723
NC1(CSP(=O)(O)O)CCCC1,2.8476199518941336
Clc1ccc(C(Cl)Cl)cc1,1.8517607497052184
Cc1cc(C(CC(C)N)c2ccc(O)cc2)ccc1O,3.693183141082376
B1CCN1,3.1374253272940966
CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,4.076286832917583
O=C(Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1)Oc1ccccc1[N+](=O)[O-],2.785070043006076
O=C(Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1)Oc1cccc([N+](=O)[O-])c1,2.785070043006076
O=C(Nc1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1)Oc1cccc([N+](=O)[O-])c1,2.827525806399374
O=C(Nc1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1)Oc1ccc([N+](=O)[O-])cc1,2.827525806399374
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)Oc1ccccc1[N+](=O)[O-],2.7490566206243314
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)Oc1cccc([N+](=O)[O-])c1,2.7490566206243314
O=C(Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1)Oc1ccc([N+](=O)[O-])cc1,2.785070043006076
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)Oc1ccc([N+](=O)[O-])cc1,2.7490566206243314
NCC(=O)O[Co]OC(=O)CN,3.236896086320031
O=C(Nc1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1)Oc1ccccc1[N+](=O)[O-],2.827525806399374
CC=CCOC(=O)COc1ccc(Cl)cc1Cl,2.6761115331060656
COP(=S)(OC)ON=C(C#N)c1ccccc1,2.1307357069613664
CCOP(=O)(OCC)ON=C(C#N)c1ccccc1,2.4506124084409624
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,2.1736290812524914
CC(C)OP(=S)(ON=C(C#N)c1ccccc1)OC(C)C,2.212664267340962
CC1Cc2ccccc2N1CCc1ccncc1,2.7974024052726483
CC1c2ccccc2N(CCc2ccncc2)C1C,2.822238643046052
c1ccc(CCN2CCc3ccccc32)nc1,2.7710592303051533
CN(C)C1C(=O)C(C(=O)NCN2CCNCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,3.429119615541568
CN1C(=O)C(Cc2ccccc2)C(=O)N(C)C1=O,2.3914044563715797
CCOC(=O)C(CC(=O)c1ccccc1)NCCO,1.5206619956855998
NCCc1ccc(O)cc1-c1ccccc1,3.851828877350121
CCN(CC)CCc1ccc(OC)cc1-c1ccccc1,3.975301577235656
COc1ccc(CCN2CCOCC2)c(-c2ccccc2)c1,3.9962167888479656
COc1ccc(CCN2CCCCC2)c(-c2ccccc2)c1,3.9933274595454815
COc1ccc(CCNC(C)C)c(-c2ccccc2)c1,3.953256991270659
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,2.891732539741704
O=C1Cc2ccccc2N1c1c(Cl)cccc1Cl,2.3650790814102227
COc1ccc2cc3n(cc-2c1=O)CCc1cc2c(cc1-3)OCO2,2.9628859327773616
CC(=O)C(Cc1ccc(O)cc1)=C(C)O,2.1382837467208544
C[N+]1(CC2COC(CCC3OCC(C[N+]4(C)CCCCC4)O3)O2)CCCCC1,5.06904530252986
C[N+]1(CC2COC(CCC3OCC(C[N+]4(C)CCOCC4)O3)O2)CCOCC1,4.622529178051911
NCCCCCCCCCCCCN,2.2652038028222354
C=CCC1=C(C)C(OC(=O)C2C(C)(C)C2(C)C)CC1=O,2.9806024842230623
CC[N+](C)(CC)CC1COC(CCC2OCC(C[N+](C)(CC)CC)O2)O1,4.930075676685085
COc1cc(OC)c(OC)cc1CC(C)N,3.2735568135298365
O=C(O)C1O[Sb](=O)(O[Sb]2(=O)OC(C(=O)O)C(O)C(C(O)CO)O2)OC(C(O)CO)C1O,2.6215246006391277
CC(CCC(=O)O)c1ccccc1,2.4249084410967714
C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,7.44148146989026
O=P(O)(O)CCCl,2.037633935456474
CCOC(=O)c1ccc(/N=N/c2c(C)[nH]n(-c3ccccc3)c2=O)cc1,2.5445368292924035
C[N+]1(CC2COC(C=CC3OCC(C[N+]4(C)CCCCC4)O3)O2)CCCCC1,5.276102752818746
CC(C)N(CC1C2CCC(C)(C1OC(=O)C(O)(c1ccccc1)c1ccccc1)C2(C)C)C(C)C,3.9009939902836233
CC1(C)C2CCC1(C)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2CN1CCCC1,3.872757262280593
CN1CCN(CC2C3CCC(C)(C2OC(=O)C(O)(c2ccccc2)c2ccccc2)C3(C)C)CC1,3.9000583693896735
CCN(CC)CCN(C)CC1C2CCC(C)(C1OC(=O)C(O)(c1ccccc1)c1ccccc1)C2(C)C,3.9266262233112457
CC1(C)C2CCC1(C)C(OC(=O)c1ccc([N+](=O)[O-])cc1)C2CN1CCCCC1,3.8244718727817606
CC1(C)C2CCC1(C)C(OC(=O)c1ccc(N)cc1)C2CN1CCCC1,3.7739204658067913
CC1(C)C2CCC1(C)C(OC(=O)c1ccc(N)cc1)C2CN1CCCCC1,3.79068033060518
C[N+](C)(C)CC1COC(C=CC2OCC(C[N+](C)(C)C)O2)O1,4.707902431211402
CCCN(CCC)CC1C2CCC(C)(C1OC(=O)c1cc(OC)c(OC)c(OC)c1)C2(C)C,3.886155004254854
COc1cc(C(=O)OC2C(CN(C(C)C)C(C)C)C3CCC2(C)C3(C)C)cc(OC)c1OC,3.886155004254855
COc1cc(C(=O)OC2C(CN3CCCC3)C3CCC2(C)C3(C)C)cc(OC)c1OC,3.856903016216196
COc1cc(C(=O)OC2C(CN3CCCCC3)C3CCC2(C)C3(C)C)cc(OC)c1OC,3.870793931782029
COc1cc(C(=O)OC2C(CN3CCOCC3)C3CCC2(C)C3(C)C)cc(OC)c1OC,3.872711658960925
COc1cc(C(=O)OC2C(CN3CCN(C)CC3)C3CCC2(C)C3(C)C)cc(OC)c1OC,3.88518682634304
CCN(CC)CCN(C)CC1C2CCC(C)(C1OC(=O)c1cc(OC)c(OC)c(OC)c1)C2(C)C,3.912651531630696
CCN(CC)CCN(CC)CC1C2CCC(C)(C1OC(=O)c1cc(OC)c(OC)c(OC)c1)C2(C)C,3.924892380230422
CCN(CC)CC1C2CCC(C)(C1OC(=O)C(c1ccccc1)c1ccccc1)C2(C)C,3.858974079309848
CCCN(CCC)CC1C2CCC(C)(C1OC(=O)C(c1ccccc1)c1ccccc1)C2(C)C,3.886199217644101
CC(C)N(CC1C2CCC(C)(C1OC(=O)C(c1ccccc1)c1ccccc1)C2(C)C)C(C)C,3.886199217644101
CC1(C)C2CCC1(C)C(OC(=O)C(c1ccccc1)c1ccccc1)C2CN1CCCC1,3.8569503100211024
CC1(C)C2CCC1(C)C(OC(=O)C(c1ccccc1)c1ccccc1)C2CN1CCCCC1,3.8708397369082586
CC1(C)C2CCC1(C)C(OC(=O)C(c1ccccc1)c1ccccc1)C2CN1CCOCC1,3.872757262280593
CN1CCN(CC2C3CCC(C)(C2OC(=O)C(c2ccccc2)c2ccccc2)C3(C)C)CC1,3.885231138402642
CCN(CC)CCN(C)CC1C2CCC(C)(C1OC(=O)C(c1ccccc1)c1ccccc1)C2(C)C,3.912693128302987
CCN(CC)CCN(CC)CC1C2CCC(C)(C1OC(=O)C(c1ccccc1)c1ccccc1)C2(C)C,3.9249328208981855
CCN(CC)CC1C2CCC(C)(C1OC(=O)C(O)(c1ccccc1)c1ccccc1)C2(C)C,3.874708859373198
CCCN(CCC)CC1C2CCC(C)(C1OC(=O)C(O)(c1ccccc1)c1ccccc1)C2(C)C,3.9009939902836233
CCCN(CCC)CC1C2CCC(C)(C1OC(=O)c1ccccc1)C2(C)C,3.791883547987612
CC(C)N(CC1C2CCC(C)(C1OC(=O)c1ccccc1)C2(C)C)C(C)C,3.791883547987612
CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1)C2CN1CCCC1,3.755233098956584
CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1)C2CN1CCCCC1,3.772715230021033
CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1)C2CN1CCOCC1,3.775117506833852
CN1CCN(CC2C3CCC(C)(C2OC(=O)c2ccccc2)C3(C)C)CC1,3.79068033060518
CCN(CC)CCN(C)CC1C2CCC(C)(C1OC(=O)c1ccccc1)C2(C)C,3.82456728327789
CCN(CC)CCN(CC)CC1C2CCC(C)(C1OC(=O)c1ccccc1)C2(C)C,3.839513660994462
COc1cc(C(=O)OC2C(CN(C)C)C3CCC2(C)C3(C)C)cc(OC)c1OC,3.829877091889575
CCN(CC)CC1C2CCC(C)(C1OC(=O)c1cc(OC)c(OC)c(OC)c1)C2(C)C,3.8589270053886175
COc1ccccc1N1CCN(CC(=O)c2ccc(F)cc2)CC1,3.039264701462164
COc1ccccc1N1CCN(CCC(=O)c2ccc(F)cc2)CC1,3.4931588278517043
COc1ccccc1N1CCN(CCCCCCCCC(=O)c2ccc(F)cc2)CC1,3.439664719373565
COc1ccccc1N1CCN(CCCCC(=O)c2ccc(F)cc2)CC1,3.577524625088131
COc1ccccc1N1CCN(CCCCCCC(=O)c2ccc(F)cc2)CC1,3.755354261162979
CC1(C)C2CCC1(C)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2CN1CCOCC1,3.888009038747688
CCN(CC)CCN(CC)CC1C2CCC(C)(C1OC(=O)C(O)(c1ccccc1)c1ccccc1)C2(C)C,3.938484700015627
CC1(C)C2CCC1(C)C(OC(=O)c1ccc([N+](=O)[O-])cc1)C2CN1CCCC1,3.808989258499903
O=S=NN(CCCl)CCCl,3.3076970932453675
CN(C)CC1C2CCC(C)(C1OC(=O)C(O)(c1ccccc1)c1ccccc1)C2(C)C,3.846729779285038
CC(C)(C)OC1CC1(Cl)Cl,2.4716476843267685
CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,5.595981500649235
CN1CC23CC=CCC2(CCCC3)C1,3.4492469194900117
C1=CCC23CC=CCC2(C1)CN(CC1CC1)C3,3.612342907270313
C[N+]1(CCCCC[N+]2(C)C3CCCC2CN(Cc2ccccc2)C3)C2CCCC1CN(Cc1ccccc1)C2,5.402748436382587
C[N+]1(CCCCCCC[N+]2(C)C3CCCC2CN(Cc2ccccc2)C3)C2CCCC1CN(Cc1ccccc1)C2,5.872272069171297
C[N+]1(CCCCCCCCC[N+]2(C)C3CCCC2CN(Cc2ccccc2)C3)C2CCCC1CN(Cc1ccccc1)C2,5.819213320057791
CN1CC23CC=CCC2(CC=CC3)C1,3.2771552023651456
C1=CCC23CC=CCC2(C1)CNC3,3.2437199757839266
C1=CCC23CCCCC2(C1)CNC3,3.248686689636198
CN1CC23CCCCC2(CC(OC(=O)c2ccccc2)CC3)C1,3.746642357592426
C[N+]1(CCCCCC[N+]2(C)C3CCCC2CN(Cc2ccccc2)C3)C2CCCC1CN(Cc1ccccc1)C2,5.657113244811274
CN(C)CC1COC(CCC2OCC(CN(C)C)O2)O1,4.752407009068009
CC(=O)OC(C)C1C2=C(C(=O)CC1(C)O)C(=O)c1c(ccc(-c3ccc4c(c3O)C(=O)C3=C(C4=O)C(C(C)OC(C)=O)C(C)(O)CC3=O)c1O)C2=O,4.812716512862103
CCOP(=O)(CC)ON=C(C#N)c1ccccc1,3.580170370926052
CC1(C)C2CCC1(C)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2CN1CCCCC1,3.8861578265205705
COC(=O)c1ccc(C)c(N(CCCl)CCCl)c1,4.1616524468290255
N#CCC(O)C1CS1,2.817524978953755
CC(C)(CO)C(O)C(=O)NCCCC(=O)O,1.610451689821805
O=C1NC(=O)C23CCCc4cccc(c42)C(=O)C13,1.905338866498948
CC(C)C(=O)c1ccc(Cl)cc1,1.8636796678758976
CCCCCCCCCCCCCCC(C)=O,2.1379524140660653
CCOP(=S)(OCC)Oc1ccon1,4.676175804899363
Cc1cc(Cl)ccc1OC(C)C(=O)O,2.5188134896176964
Cc1cc2c3ccccc3n(C)c2c(C)n1,3.551945956704243
CC1CCCN(Cc2c[nH]c3ccccc23)C1,3.896182096851296
CC(C)CC(N)C(=O)O[Co]OC(=O)C(N)CC(C)C,3.3000340487599584
CC1NC(=O)C(C(C)O)NC(=O)C(NC(=O)C(CO)NC(=O)CC(N)C(=O)O)C(C)OC(=O)C2C(O)CCN2C(=O)C(C(O)C(C)C)NC(=O)C(C(C)c2c[nH]c3ccccc23)NC(=O)C(=Cc2c[nH]c3ccccc23)NC(=O)C2C(O)CCN2C(=O)CNC1=O,3.104602156796745
CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O,1.2589121193186228
CC(O)C1=CCC23OCCN(C)CC12CC(O)C12OC4(O)CCC1(C)C(CC=C32)C4,9.560006487240114
O=[N+]([O-])c1ccc(/C=[N+](\[O-])CCO)o1,2.9589329136189173
CC(C(=O)O)C(C)c1ccccc1,2.168197873481148
Cc1ccc(C(N)=O)cc1N(CCCl)CCCl,4.293487252416813
Cc1ccc(C=O)cc1N(CCCl)CCCl,4.114217205543093
Cc1ccc(S(=O)(=O)O)cc1N(CCCl)CCCl,3.193427941740599
Cc1ccc(P(=O)(O)O)cc1N(CCCl)CCCl,3.6370071900817775
CC1NC(=O)C(CC(O)(CO)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,5.507791127319945
CC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)c3c(c(O)c1C2=O)C1CC(O)C3(O)C(C)O1,4.067982635499167
CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)C=CC3C1C5,3.0286569027933266
CC1(C)NC(=S)NC1=S,2.6607760631985182
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,4.326044522330412
c1ccc2c(c1)CCN2c1ccncc1,3.74874825991281
CC1Cc2ccccc2N1c1ccncc1,3.778729923996112
c1ccc(CN2CCc3ccccc32)nc1,2.8834652745161247
CC1Cc2ccccc2N1Cc1ccccn1,2.911510133091701
CC1CCN(Cc2c[nH]c3ccccc23)CC1,3.874280255403466
CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4ccccc34)S(=O)CC(NC(=O)CNC1=O)C(=O)NC(CC(=O)O)C(=O)N1CC(O)CC1C(=O)NC(C(C)C(O)CO)C(=O)N2,6.257183533042238
CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4cc(O)ccc34)S(=O)CC(NC(=O)CNC1=O)C(=O)NC(CC(=O)O)C(=O)N1CC(O)CC1C(=O)NC(C(C)C(O)CO)C(=O)N2,6.361712729859852
C[N+]1(CCC[N+]2(C)C3CCCC2CN(Cc2ccccc2)C3)C2CCCC1CN(Cc1ccccc1)C2,4.97711162557598
C[N+]1(CCCC[N+]2(C)C3CCCC2CN(Cc2ccccc2)C3)C2CCCC1CN(Cc1ccccc1)C2,5.44616590267639
Cc1ccc(C(=O)Nc2nccs2)cc1N(CCCl)CCCl,3.855269531185075
Cc1ccc([N+](=O)[O-])cc1N(CCCl)CCCl,3.044776441255173
Cc1ccc(C(=O)OC(C)C)cc1N(CCCl)CCCl,4.201730228785968
CCCCCCCCCCCCCCCCCOC(=O)c1ccc(C)c(N(CCCl)CCCl)c1,3.234367093564251
CCN(CC)CCOC(=O)c1ccc(C)c(N(CCCl)CCCl)c1,4.273394853997137
CCNC(=O)c1ccc(C)c(N(CCCl)CCCl)c1,4.402595216539152
Cc1ccc(C(=O)N2CCCCC2)cc1N(CCCl)CCCl,3.836701268965951
Cc1ccccc1-n1c(C)nc2nccnc2c1=O,2.315517827181684
CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4cc(O)ccc34)S(=O)CC(NC(=O)CNC1=O)C(=O)NC(CC(=O)O)C(=O)N1CC(O)CC1C(=O)NC(C(C)C(C)O)C(=O)N2,6.257183533042238
CCCCCCC(O)C1C2=C(CC(C(O)C3CC=CC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O,4.966573297504781
O=C(O)C12CC3CC(CC(Br)(C3)C1)C2,2.635388231738724
Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,3.524434205052304
CS(=O)(=O)CCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,3.276378498962005
COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.2709089989062474
CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,2.869165319648431
CC(CN1CCCCC1)C(=O)c1ccccc1,3.4100063445030258
CC(CN1CCOCC1)C(=O)c1ccccc1,2.765875223791045
Cc1cc(=O)c(Cl)n[nH]1,1.859021148129208
O=C(Cn1ccnc1[N+](=O)[O-])NCCO,1.6405848619054886
O=C1C(CN2CCCCC2)Sc2nc3ccccc3n21,2.8052561162629948
CCC(C)N(CC1Sc2nc3ccccc3n2C1=O)C(C)CC,2.8214938766261364
CCCCN(CCCC)CC1Sc2nc3ccccc3n2C1=O,2.918403889634193
O=C1C(CN(c2ccccc2)c2ccccc2)Sc2nc3ccccc3n21,3.025849855784159
CCN(CC1Sc2nc3ccccc3n2C1=O)c1ccccc1,3.0473702176962343
CCN(CC)CC1Sc2nc3ccccc3n2C1=O,3.041987655679468
CN(C)CC1Sc2nc3ccccc3n2C1=O,2.802199898775204
O=C1C(CN2CCOCC2)Sc2nc3ccccc3n21,2.780197258377976
CCCN(CCC)CC1Sc2nc3ccccc3n2C1=O,2.913858224305885
CN1CC=C(c2ccccc2)CC1,3.30419735220661
O=P(O)(O)Oc1cc(Br)cc(Br)c1-c1c(O)cc(Br)cc1Br,3.588662302779548
O=P1(O)Oc2c(Br)cc(Br)cc2-c2cc(Br)cc(Br)c2O1,3.575001458723823
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,2.75639721861988
CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4cc(O)ccc34)S(=O)CC(NC(=O)CNC1=O)C(=O)NC(CC(N)=O)C(=O)N1CC(O)CC1C(=O)NC(C(C)C(O)CO)C(=O)N2,6.486186695434457
CC1(c2ccccc2)NC(=S)NC1=S,3.568862444343885
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,4.704340525084096
SCCNCCS,3.4386151206347875
OC(CCl)CN1CC[N+]2(CC1)CC[N+]1(CCN(CC(O)CCl)CC1)CC2,2.5351020425985475
Cc1c[nH]c(C)c1C(=O)OC(C)C1=CCC23OCCN(C)CC12CC(O)C12OC4(O)CCC1(C)C(CC=C32)C4,8.670637042175958
Nc1ncnc2c1ncn2C1OC(COC2C(CO)OC(OC(C(=O)O)C(O)C(OP(=O)(O)O)C(O)C(=O)O)C(O)C2O)C(O)C1O,3.0186509731183118
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,3.523950996482468
ON=C(C(=NO)c1ccccc1)c1ccccc1,2.234557052248752
CCCCc1c(C)[nH]c(NCC)nc1=O,1.7186947118687668
CC(=O)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.2864234453085794
CCC(=O)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.057896753671756
CC[N+](CC)(CC)c1ccc(-c2ccc([N+](CC)(CC)CC)cc2)cc1,3.890751842635744
C[N+](C)(Cc1ccccc1)c1ccc(-c2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1,5.434215541805335
C[N+](C)(Cc1ccc([N+](=O)[O-])cc1)c1ccc(-c2ccc([N+](C)(C)Cc3ccc([N+](=O)[O-])cc3)cc2)cc1,5.466997264672431
Cc1ccccc1C(=O)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.0450044973318837
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1ccccc1F,2.0456800659475896
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)C1CCCCC1,2.045376602212264
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1ccc(Cl)cc1Cl,2.0444415225282917
O=C1CC(=O)N(c2ccccc2)c2cc(Br)ccc2N1C(=O)c1ccccc1,2.0367057283518752
O=C(C=Cc1ccccc1)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.0402107948481194
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)Cc1ccccc1,2.047749806207924
COc1ccc(C(=O)N2C(=O)CC(=O)N(c3ccccc3)c3cc(Cl)ccc32)cc1OC,2.041275188274799
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1ccc([N+](=O)[O-])cc1,2.0372501545214825
Cc1ccc(C(=O)N2C(=O)CC(=O)N(c3ccccc3)c3cc(Cl)ccc32)cc1,2.0450044973318837
O=C(CCl)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.304873334745741
CNC(=O)Oc1ccc(C(C)C)c(N(C)C)c1,3.5283932491613794
O=C(OCCOc1cc(Cl)c(Cl)cc1Cl)C(Cl)(Cl)Cl,2.5083871751696627
CC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.590880456825216
Clc1ccc(-c2ccccc2)c(Cl)c1Cl,1.969161359787164
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,2.3662735981282763
CCSP(N)(=O)CC,3.9811019284120657
CCP(N)(=O)SC,3.9393944374196255
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1ccco1,2.036614068879395
ClC(Cl)(Cl)CCC(Cl)(Cl)Cl,2.0249681314747283
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1cccs1,2.04232935561112
CC1NC(=O)C2CC(O)CN2C(=O)C2CSc3[nH]c4ccccc4c3CC(NC1=O)C(=O)NC(CC(C)(O)CO)C(=O)NC(C(C)C)C(=O)NC(C(O)C(=O)O)C(=O)N2,5.529900841790592
C[N+](C)(CCOC(=O)CCC(=O)OCC[N+](C)(C)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,5.156724280966362
COc1ccccc1OCC(O)CNC(C)C,2.548447298991707
CC(=O)C1COC(O)C1C,3.556814907128034
CCN(CC1C(=O)C2(C)CCC1C2(C)C)C1CCCCC1,2.811394757111627
O=C1C(NC(=S)Nc2ccccc2)Sc2nc3ccccc3n21,3.2310016562869213
Cc1ccccc1NC(=S)NC1Sc2nc3ccccc3n2C1=O,3.1345938851747213
Cc1cccc(NC(=S)NC2Sc3nc4ccccc4n3C2=O)c1,3.10240920180332
O=C1C(NC(=S)Nc2ccccc2Br)Sc2nc3ccccc3n21,3.145433643706939
O=C1C(NC(=S)Nc2ccccc2Cl)Sc2nc3ccccc3n21,3.0967686995483743
O=C1C(NC(=S)Nc2cccc(Cl)c2)Sc2nc3ccccc3n21,3.0553760143901494
CCCc1cccc2ccccc12,1.4987061151849002
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,3.31234452340566
O=C1NC(=O)C2=C1CCCC2,1.996181404714969
Cc1c(Cl)c(Cl)c(C(Cl)Cl)c(Cl)c1Cl,2.088779320309232
CCOC(=O)c1cc(C(=O)Nc2ccc(OC)cc2)ccc1O,2.6858450477607185
CC1NC(=O)C(CC(C)(C)O)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,5.632840687830901
CC1(O)CC23CC1CCC2C(C)(O)C1C2OC2C(C)(C)C1(O)C(O)C3O,5.525009449194696
CCCCNCC1C(=O)C2(C)CCC1C2(C)C,2.831388887695201
CCCNCC1C(=O)C2(C)CCC1C2(C)C,2.804937356592791
O=C1C(NC(=S)Nc2ccc(Br)cc2)Sc2nc3ccccc3n21,3.175396867084382
O=C1C(NC(=S)Nc2cccc(Br)c2)Sc2nc3ccccc3n21,3.160156900527645
Cc1ccc(NC(=S)NC2Sc3nc4ccccc4n3C2=O)cc1,3.169355991433933
O=C1C(NC(=S)Nc2ccc(Cl)cc2)Sc2nc3ccccc3n21,3.029821909917761
CCOC(=O)COc1ccc2snnc2c1Cl,2.6575545905051685
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,2.412901693950813
CN(C)CCCn1c2c(c3ccc(SC(F)(F)F)cc31)COCC2,2.806215113577798
CN(C)CCCn1c2c(c3c(C(F)(F)F)cccc31)CCCC2,2.718675768211769
CN(C)CCn1c2c(c3c(C(F)(F)F)cccc31)CCCC2,3.442651918480334
CN(C)CCn1c2c(c3ccc(SC(F)(F)F)cc31)COCC2,3.4067318963146063
CN1CCN(CCCn2c3c(c4c(C(F)(F)F)cccc42)CCCC3)CC1,2.801026196911207
CN1CCN(CCCn2c3c(c4ccccc42)C(C(F)(F)F)Sc2ccccc2-3)CC1,2.627711047868185
CCC(C(=O)O)c1ccc(N)cc1,2.273380678149402
CCC(C(=O)O)c1ccc(O)cc1,2.158852003782604
CCC(C(=O)O)c1ccc(Cl)cc1,2.79977582936682
COc1cc2c(cc1OC)C(CCc1ccccc1)NCC2,3.473338043567628
CCSCc1ccccc1OC(=O)NC,3.553445700705164
