curated_smiles,rat_subcutaneous_LD50
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,5.836861024389609
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,2.816082140028395
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,3.238017194844374
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,4.047436308047803
c1ccc(-c2ccccn2)nc1,3.076376368110997
CNNCc1ccc(C(=O)NC(C)C)cc1,2.654793183705468
CNC(C)Cc1ccc(O)cc1,2.616044681789984
CC(C)NP(=O)(F)NC(C)C,3.385437050465108
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,4.447675109937004
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.16617997554165
C1CS1,2.824783686209245
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,1.9211087658131056
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,5.350866705585401
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+](O)C1,2.575143084878686
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,4.65168390670366
COc1ccc2c(c1)[nH]c1c(C)nccc12,3.0258217955246662
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,2.442901316092351
COC(=O)CF,4.26514342178668
CC12CCC(CC1=O)C2(C)C,3.3374221770915398
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,3.769798835982351
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,2.724814715874993
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COS(=O)(=O)O,2.136611210231925
COC1=CC=C2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,4.359330432688349
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,2.788515462225144
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,3.652928155223325
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,4.710689033505094
O=S(=O)(CCCl)CCCl,3.582242955428226
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,2.1423831771860344
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,2.307303057988664
COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,3.782987595514266
CC(CN1c2ccccc2Sc2cccnc21)N(C)C,3.1416110950000125
CC=CC(=O)N(CC)c1ccccc1C,2.095917729681372
O=c1cccc2n1CC1CNCC2C1,4.337307481297091
O=C(O)CNC(=O)c1ccccc1O,1.8133007081571064
Nc1ccc(C=C2C=Cc3ccccc32)cc1,4.202078945886571
OC(CBr)C(O)C(O)C(O)CBr,2.3950810870932355
Cc1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-],4.2177777612697245
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,3.80161678333011
C1COC1,2.0650566033560183
Nc1ccccn1,3.159087559482505
O=C(O)CC[N+](=O)[O-],3.733401556580891
CS(=O)CCCN=C=S,3.2586559033059808
ClCCSCCCl,5.025527053287912
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,2.8186546961600687
C[N+]1(Cc2ccc(-c3ccccc3)cc2)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,3.273935340410418
CCC(C(=O)O)C1(O)CCCCC1,1.7608960908654203
CCOP(=O)(OCC)SCC[N+](C)(C)C,6.168246800669129
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,4.479551894290407
CC1=C2C(=COC(C)C2C)C(=O)C(C(=O)O)C1=O,3.57229928345053
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,3.105161680419131
CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,1.7845802084337592
Cc1ncc(CO)c(CN)c1O,1.5518736646554865
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,2.5431985856376467
O=C(Nc1ccc(O)cc1)c1ccccc1O,1.6613109228616147
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,3.4338267052712914
Cc1ncc(COP(=O)(O)O)c(CN)c1O,1.595417481097971
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,3.0019082482951296
O=C(O)c1ccccc1,1.7857674687101257
CC1CCCCN1CCCOC(=O)c1ccccc1,2.6463954181036224
CN1CSC(=S)N(C)C1,2.53817516963615
C[n+]1cccc(C(=O)O)c1,1.4413683101566326
NCC(O)c1cccc(O)c1,3.737272724745497
CCc1cc(C(N)=S)ccn1,2.090425273174644
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,3.1583309811949296
CCCCc1ccc(C(=O)O)nc1,2.776262795013486
CCN(CCCl)CCCl,5.230660907527029
CNNC,2.564483216254262
C[N+](C)(C)CC(O)CC(=O)O,1.3280065026357892
ClC=C[As](Cl)Cl,5.316639105359807
C[N+](C)(C)Cc1ccco1,3.1925240898627467
NC(N)=NOCCC(N)C(=O)O,1.475094733651324
CCCC[Hg]Cl,3.6037803714733214
CCC(=O)C(CC(C)N1CCOCC1)(c1ccccc1)c1ccccc1,3.425339042512446
C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,3.5068491446952894
CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,6.051903810130365
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.57913738877138
CN(C)CCC=C1c2ccccc2CCc2ccccc21,2.857662948370024
OCC1OC(n2cnc3cncnc32)C(O)C1O,3.059374059065957
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,3.571876707765393
CN(C)CC(O)c1ccc(O)c(O)c1,3.2737924834399137
ClCCN(CCCl)CCCl,5.009722775912059
CN=C=S,3.0931841710836303
CS(=O)(=O)F,4.447592108821538
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,4.055519593728174
NNC(N)=O,2.7293441653431936
OCC1OC(n2cnc3c(=S)nc[nH]c32)C(O)C1O,2.359195625408512
O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,2.961391208374387
CCCCC(O)c1ccccc1,1.3747668553749457
O=C(O)O,1.9200923910123748
O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],3.9221161211128974
CC(C[N+](C)(C)C)OC(N)=O,2.964394336923085
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,2.582378522364407
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,2.012608364732749
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,1.554364971581629
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,1.4292168660853743
CCOC(=O)c1ccc(O)c(OC)c1,1.9916734344163236
CCCN(CCC)N=O,2.427052001624029
N=CNO,2.2344883585080533
CN=C=O,2.3396303661966558
NNC=O,2.6993751568107043
CCCCOS(=O)(=O)OCCCC,1.623858942633593
CC(N)CCCC(=O)O,1.3396998224867327
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,1.625355060435762
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,2.303054047380855
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,3.651146655077376
CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,1.4119259607298893
CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O,2.564265537664773
CCOC(=O)C(F)C(=O)OCC,3.405709726339404
Cc1ccnc(N)c1,2.829882446443493
CNc1snc2ccccc12,2.0555925790035308
CCC1(CC)COC(=O)NC1=O,3.642429006128758
CCNCC(O)c1cccc(O)c1,2.7529225137750992
NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,2.0480020116324127
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.704636037195724
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,2.841689759073445
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.7639114385828318
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,4.280087368836324
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,3.898152324852039
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,2.7132544310510744
CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,2.1641763258072424
CCOP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OCC,5.898189351545872
CCN(N=O)C(N)=O,2.688375322337534
NC12CC3CC(CC(C3)C1)C2,2.480733993008485
N#CCc1c[nH]c2ccccc12,2.787107483332806
Oc1c(F)c(F)c(F)c(F)c1F,2.757110624517081
CCCCOS(=O)(=O)c1ccc(C)cc1,1.6595606363155246
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,1.6452996967096083
CNC1(C)C2CCC(C2)C1(C)C,2.9755122908666056
COc1cc(CCN)cc(OC)c1OC,2.59727807415496
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1.5067255060293896
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1.5252910534856798
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.6061064414512938
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,1.6188585912212998
CC[Sn](Cl)(Cl)CC,3.62314587463794
CCOC(=O)C(N)CS,1.847476622327088
CO[PH](=O)OC,1.5688296512163606
CCCCN(N=O)C(N)=O,2.082671697105723
CN1CCCC1=O,1.695188253495593
Cc1ncc(CS)c(CO)c1O,2.6342850723071227
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,3.2525456002129274
NC(=O)OCC(O)COc1ccc(Cl)cc1,2.4117010348492207
O=C(O)CCC1(Cc2ccccc2)CCCCC1=O,2.336347977034776
CNCCC=C1c2ccccc2CCc2ccccc21,2.772229378009428
CN(C)CCC=C1c2ccccc2CSc2ccccc21,2.5896718719748053
N#CCC(N)C(=O)O,2.93019607083411
CCCCN(CCCC)N=O,2.120148750640411
CCCN(C)N=O,2.983877232208345
C[n+]1ccccc1,2.526602322558189
NC(=O)CCCCC1CCSS1,2.082041555993069
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,3.167441712061807
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,2.4041338362771407
C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,1.7748401431366565
Nc1ccncc1,3.7859625264041776
CCNc1nc(NCC)nc(SC)n1,2.732414120080908
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,2.0298502921304498
CC[Pb](Cl)(CC)CC,4.4769093199508045
CCCC(CCC)C(=O)O,2.1465920480870944
O=C(O)CCCCC1CCSS1,2.952838751847417
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,1.2637953990040145
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,4.026893719413449
CN(C)C(=N)N=C(N)N,2.634030318161511
C[S+](C)CCC(N)C(=O)O,1.4373541278481743
O=S1(=O)CCCO1,2.956541925353512
CCC(CN)=C(c1ccccc1)c1ccccc1,3.6241028129534216
CC(=O)c1ccc(Oc2c(I)cc(C(=O)O)cc2I)cc1I,3.0860482372238454
O=C1CCCCC1(CCN1CCCCCC1)C(=O)OCc1ccccc1,3.695936260786227
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,5.012560364288777
CC1CN(N=O)CC(C)O1,2.571175982780423
CCCC[SnH2+](CCCC)CCCC,3.087096484417404
CCCC[Sn](CCCC)(CCCC)CCCC,2.0517158097921104
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,3.1339871640697745
CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,1.346183396955437
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.9287383630186694
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,2.981986571811501
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,2.68403703748652
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,2.513350493351001
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,2.3090720077059657
CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.1292779144872727
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1.4992965918245342
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1.893883768910936
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.0781205364496405
O=S1(=O)CCCCO1,2.5900197717755624
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,3.5181722732782115
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,2.86187014076752
CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,1.822629598971419
Nc1cnn(-c2ccccc2)c(=O)c1Cl,2.1964427448285497
Cc1ncc2cscc2c1O,2.6159947406778423
Cc1cccc(C)c1NC(=O)C1CCCCN1C,2.6862631475675025
CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.3025819934877152
CCCNC(C)C(=O)Nc1ccccc1C,2.4454189467563143
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,1.5554215034404653
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,1.5886861901741605
CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.8139797426249664
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.2097820579987744
CC(C)(C)NCCCCN,2.5680873417823715
CCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.7225783983832277
CNC(=O)OCc1cccc(COC(=O)NC)n1,1.7045931685550555
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,3.2410265264829343
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.105182740429602
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,2.448531696933196
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,1.3266278208260092
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,1.5597833779860868
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,2.971560777575432
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,2.841237276281285
CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,3.035582323219455
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.470260505576981
CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,5.709329333115979
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.703268802818753
Nc1nc(=O)[nH]cc1F,1.587680015734913
CCC(C)(O)C#CBr,2.2749460003993454
C#CC(C)(O)C(O)c1ccccc1,2.5342356451821497
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,2.837440702487215
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,3.767074196193301
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.6228317157953414
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.2390160769434937
C#CCN(C)C(C)Cc1ccccc1,3.0310147000795507
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,1.4842998393467857
COc1ccc(C(=O)C(Br)=CC(=O)O)cc1,3.2646548558677018
CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,3.333898921071545
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.609954507527925
COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,2.936852902575711
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,3.350342525264832
CCNc1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)c2ccccc12,2.477322727199957
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,2.2337333438029185
CC1CCC(C(C)C)C(O)C1,2.1938728330145114
CCCC1(CCC)C(=O)NC(=O)NC1=O,2.911872304794383
CCNC1C2CCC(C2)C1c1ccccc1,3.497434137224458
CC(=O)Oc1ccc(Oc2c(I)cc(C(=O)O)cc2I)cc1I,3.096872595256212
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)c1ccncc1,2.1787291305418663
Cc1cccc(C2(C(=O)N3CCCC3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1,3.2007221897227174
CN(N=O)C(C)(C)C,2.2657310086890945
CCOC(C)C(C=NNC(N)=S)=NNC(N)=S,3.1514892858274344
CC(C)(C)C(=O)OCC(=O)c1ccccc1,1.3429514084859286
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5OC(=O)CCl)N3C1OC(=O)CCl,3.0907520520070557
C=CCC(CC=C)(C(=O)OCCN(CC)CC)c1ccccc1,2.322848909800423
CS(=O)(=O)c1ccc(C(O)C(COC(=O)CN)NC(=O)C(Cl)Cl)cc1,1.9172733336439025
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,2.4837085116801463
CC(=O)OCC12CCC(C)=CC1OC1C(O)C(O)C2(C)C12CO2,5.650706690882375
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,1.482445983592851
CCS(=O)CC(C)SP(=O)(OC)OC,3.953104532734726
CCN1CCCC1=O,1.752662943120972
CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.063434497506209
CCCCCCCCCCCCCC[n+]1ccc(C)cc1,3.1621385653275933
C[N+](C)(C)CCBr,3.444747222225778
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,4.23779351593469
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,1.7296053426554734
CN1CCCC1c1cccnc1,3.812207221391566
O=c1nc[nH]c2c1ccn2C1OC(CO)C(O)C1O,4.046691846477336
C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,2.228186409990907
CC(=O)OC1(C)CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,6.25194288161953
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,2.080256724620795
O=C(CCCN1CCC(C(=O)N2CCCC2)(c2cccc(Cl)c2)CC1)c1ccc(F)cc1,3.455785763810433
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,2.210600732905179
CCCCP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,5.379081815110574
CCC(CC)(C(=O)O)c1cccc2ccccc12,2.476437154226936
CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,3.677975571086313
CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,2.0902474688588395
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,3.0956825369643792
O=C(O)C(F)C(=O)O,3.3083900916874884
COCc1c(CO)cnc(C)c1O,2.4147529462448816
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC,2.8083364279159486
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1.8706514627051332
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,2.306726778114783
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,3.975235947192712
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,1.7326376468725428
FC(F)(F)c1cccc(OCC2CNC(=S)O2)c1,2.364804033016596
C=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,3.538541550392892
Cn1cc(CCc2cc[n+](CCC[N+](C)(C)C)cc2)c2ccccc21,3.3821598960412538
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,2.043287877312609
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.7203921373628357
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,3.527423658682064
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,2.2463395483636845
Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,3.7046327117798414
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,2.537550872391415
COc1ccc(C(=O)CCCN2CC=C(c3ccccc3)CC2)cc1,3.0204739338875943
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,2.9422545502452526
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,2.160759992430058
Cc1ncc(CS)c(CS)c1O,3.349635783261409
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,2.579273037871519
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CO)O1,3.955544367662807
O=P1(NCCCl)OCCCN1CCCl,3.2126685921929288
CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.0453531603659747
CN(N=O)C(=O)NNC(=O)N(C)N=O,3.0089108791904478
O=NN1CCNC1=O,2.6631051283669374
O=S(=O)(O)c1ccc2c(c1)N=c1cc3c(cc1N2)=Nc1cc(S(=O)(=O)O)ccc1N3,2.3690693095829034
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,4.161616099632126
CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,5.181738531101592
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1.6002504760881155
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,1.837505106299908
O=C(O)CCl,4.276448016827986
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)O)c1,2.972735640674484
Nc1nncs1,2.7038671889085344
Cc1nc(C)c(Cl)c(NS(=O)(=O)c2ccc(N)cc2)n1,2.537634465238184
CC=CC=O,2.6995342205013944
Clc1cccc(Cl)c1NC1=NCCN1,3.401955603489998
C=CCC(N)Cc1ccccc1,2.7603363053334555
S=C(Nc1ccccc1)NN(CCCl)CCCl,2.59067096530646
CNC(C)Cc1ccc(Br)cc1,2.7784045149697625
CNC(C)Cc1ccc(N)cc1,2.7683526350702725
CNC(C)Cc1ccc([N+](=O)[O-])cc1,3.5101740036123337
CNC(C)Cc1ccc(I)cc1,3.0162968097221627
CNC(C)Cc1ccccc1[N+](=O)[O-],3.26713595492604
CNC(C)Cc1ccccc1Cl,2.996894871105344
CNC(C)Cc1ccccc1Br,3.044320891217419
O=CNO,2.0297396692743326
Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,3.458058548659056
CC1OCC(C[N+](C)(C)C)O1,4.727641550664446
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,3.1793496180329632
CCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,2.718087680090234
COP(=O)(OC)C(OC(=O)C(C)C)C(Cl)(Cl)Cl,2.483839969009599
O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,3.1596887592195517
CN(C)CCON=C1c2ccccc2CCc2ccccc21,2.475498624787706
O=C(CCCN1CC=C(c2ccccc2)CC1)c1ccccc1,2.97974891645214
c1ccc(C2CN3CCSC3=N2)cc1,3.272398902249521
C[N+](C)(C)CCI,3.029525813399014
c1ccc2c(CC3=NCCN3)cccc2c1,2.8795526057601464
CC(=O)c1ccc([N+](=O)[O-])o1,2.8896070022588285
O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,3.3659993524995
CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,1.590481816134349
Cc1cccc(C)c1OCC(C)N,2.554520655811598
CC(O)C(=O)NCCO,0.7441201438727904
O=CC(Br)=Cc1ccccc1,2.241616448102467
C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,2.492515942321287
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,2.5407881411770266
CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,3.408186806223533
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1.4768369588070924
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CO)CSC12,1.5495047419980488
Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,2.028694424064564
Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1,2.036440247647135
COc1cc2[nH]c3c(c2cc1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31,2.6717114411984624
CNC(C)Cc1ccccc1OC,2.495336038180227
CC(C)NCC(O)c1ccccc1Cl,2.0287907842952424
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,1.669730451409595
C1CN(CN2CCOCC2)CCO1,2.270107940176103
CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1,4.252059313256624
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,2.548488315718582
O=C(O)Cc1ccc(-c2ccccc2)cc1,3.1565818912098145
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.5432166700325043
CN(O)N=Nc1ccccc1,2.439100050683665
