curated_smiles,rat_intravenous_LD50
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,3.6026993809631773
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3.417836911626325
COC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)C,3.058340114724323
CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12,3.669881890397872
CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,4.500675488744148
CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,4.193145111104659
COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O,3.5025614846593323
CNc1nncc2ccccc12,3.670442321967727
CCN(CC)C(=O)c1ccc(O)c(OC)c1,4.11838534129032
C=CCc1ccc(OCC(=O)N(CC)CC)c(OC)c1,3.8632664952468505
O=[N+]([O-])c1cc(I)c(O)c(I)c1,3.570878593380067
C#CCN(C)Cc1ccccc1,2.958992301316373
Nc1cc([As]=O)ccc1O,4.031770816547978
NCCCNCCCCNCCCN,3.4931812669841715
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,4.022788295176126
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,3.504069239387776
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,6.059432453511216
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,3.663872755598016
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,4.353568561564122
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,3.701465882205298
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,4.055360410623362
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,4.1279672269891
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,4.252019550884241
CC(C)NCC(O)COc1cccc2ccccc12,4.09166528304269
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,3.0367899331792296
CNCC(O)c1ccc(O)c(O)c1,6.131180959045267
CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,3.8989153090458175
NCCCCN,2.0644284309741145
ClCCNCCCl,3.1523770292710003
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,3.697870103125448
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,2.442290946069426
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,3.319281338652945
Cc1ccccc1C(OCCN(C)C)c1ccccc1,3.991045552160059
CCN(CC)CCN1c2ccccc2Sc2ccccc21,4.020033998991406
CSc1ncnc2c1ncn2C1OC(CO)C(O)C1O,3.661774836874384
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,3.4856683666792043
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,4.133281844324362
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,3.772606424937657
CNNCc1ccc(C(=O)NC(C)C)cc1,2.800921219383706
O=C1OC(c2cc(I)c(O)c(I)c2)(c2cc(I)c(O)c(I)c2)c2ccccc21,3.423463627403732
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.3014771635682068
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,4.476445598901873
N#CN,2.7011240177324423
CCCOC1=C(N2CC2)C(=O)C(OCCC)=C(N2CC2)C1=O,4.852766440453541
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,5.063064975655175
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+](O)C1,3.260749127656722
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.94930765367573
Nc1cc([As]=[As]c2ccc(O)c(NCOSO)c2)ccc1O,3.145127968786434
CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CC3OC312,5.242491735011311
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,4.770572206435667
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COS(=O)(=O)O,2.6744303053051985
CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,4.349463886137424
C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O,3.1791412660548355
CCN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,4.241672284048952
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,4.092260849053588
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,4.736243137977482
O=S(=O)(CCCl)CCCl,3.4238804633329765
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,3.421705650982325
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,5.187989731142662
CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,5.339431564673933
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,4.040374925194677
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,2.4707556777392465
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,1.454728153856478
CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,3.910665842236932
OCC1=CCN2CCC(O)C12,2.073280630283385
COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,4.027112739841774
Cn1cccc1-c1cccnc1,2.324156196528277
OC(CBr)C(O)C(O)C(O)CBr,2.3517822050990635
Cc1ncc(Cn2c(C)c(CCO)sc2=O)c(N)n1,2.72342933815484
CCCCNc1ccc(C(=O)OCCN(C)C)c(O)c1,4.364957905254094
COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O,4.43675543026977
O=C(O)c1ccc(F)cc1,1.9583940582613453
Nc1ncnc(Nc2ccc(Cl)cc2)n1,4.141549712345556
O=C(CCCl)NCc1ccccc1,2.409439051614506
Nc1ccccn1,3.511270077593868
ClCCSCCCl,5.356520272329337
CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,4.559028112125803
COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,4.438283593583453
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],4.191954210240775
Nc1ccc2c(c1)Oc1cc(N)ccc1C21OC(=O)c2ccccc21,3.372837072821683
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,3.737831503045467
C[N+]1(Cc2ccc(-c3ccccc3)cc2)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,4.686413760409032
CCC(Br)(CC)C(N)=O,2.824069892498957
CCC(C(=O)O)C1(O)CCCCC1,2.024585945382374
NC(=S)NS(=O)(=O)c1ccc(N)cc1,1.85363437779621
CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(O)c(=O)cc21,3.8541918346702575
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,4.677910974071308
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,2.521544717325154
Cn1c(C(=O)O)c(I)c(=O)c(I)c1C(=O)O,1.819677454762342
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,2.664038078970987
CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1,3.680681693262228
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,3.006545497728751
CN(C)CCc1c[nH]c2cccc(O)c12,3.4351497037012355
c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1,4.056961991588104
CCC(=C(CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,3.0033733400580886
Cc1ncc(CO)c(CN)c1O,2.3227256762976305
CCN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,4.239960615959071
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,2.777281791671015
CCCCNc1ccc(O)c(C(=O)OCCN(CC)CC)c1,4.424687359846648
Cc1ncc(COP(=O)(O)O)c(CN)c1O,2.6094281955407856
O=C(O)C1CCCCC1Cc1cc(I)c(O)c(I)c1,3.0956493993519705
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,3.457840203944853
C[N+](C)=c1ccc2nc3ccc(N)cc3sc-2c1,3.832268414244673
O=C(CCl)c1ccccc1,3.576414396120001
O=C(O)c1ccccc1,1.8551612442595315
CC1CCCCN1CCCOC(=O)c1ccccc1,4.116217434081785
NCC(O)c1cccc(O)c1,3.9446556520865466
Nc1cc([As](Cl)Cl)ccc1O,4.066288303231663
CCCCc1ccc(C(=O)O)nc1,2.931164754999229
CCN(CCCl)CCCl,5.53169090319101
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,4.269211895097444
CNNC,2.431764978143124
C[N+](C)(C)CC(O)CC(=O)O,2.1319821605070626
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,4.932443524019685
CCC(=O)C(CC(C)N1CCOCC1)(c1ccccc1)c1ccccc1,4.44900296071024
CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,6.01569163747592
O=S(=O)(O)c1ccc(N=Nc2ccc(O)cc2O)cc1,2.4687725535028213
CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,3.933505071861398
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,4.102016134051717
CN(C)CCC=C1c2ccccc2CCc2ccccc21,4.296995642200287
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,3.52429444778947
CCN(CC)CCOC(=O)c1ccc(N)cc1O,3.845638847863888
CC(C)C(O)(C(=O)OCC1=CCN2CCCC12)C(C)O,3.1260149440225944
Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N,3.352735374516379
CC(C)CNCCOC(=O)c1ccc(N)cc1,3.926333257833418
O=S(=O)(c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1)c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1,2.3901983003285623
NC(=O)CNc1ccc([As](=O)(O)O)cc1,1.8358617195313247
CN(C)CC(O)c1ccc(O)c(O)c1,4.596011778173833
ClCCN(CCCl)CCCl,5.465654731561783
C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)C1CCCCC1,4.100359264594909
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,4.019307421073728
Cc1c2ccccc2c(CO)c2ccc3ccccc3c12,3.571799735605377
OCC1OC(n2cnc3c(=S)nc[nH]c32)C(O)C1O,2.453772276889457
OC(CNCCCl)C(O)C(O)C(O)CNCCCl,3.736399348233778
O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,3.1027203611708565
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,3.592632349402144
N=c1ccc2nc3ccc(N)cc3sc-2c1,4.487352430393475
O=C(O)O,2.223548544789525
CC(C)NCC(O)c1cc(O)cc(O)c1,3.4974500581296906
O=C(O)c1ccc(Br)cc1,2.393681078951353
CC(C[N+](C)(C)C)OC(N)=O,3.88521309087546
O=C(O)CCCO,1.973716461526126
CCCCNC(N)=O,2.483008195230968
COP(=O)(OC)N1CCOCC1,2.746311638321012
CC[Ge](CC)(CC)CC,2.61337755452866
CC[Sn](CC)(CC)CC,4.274082072126512
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,2.4184757418068883
COc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,4.750990248314627
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,4.175279818442384
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.743558985140437
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,2.5253360184098583
CCC(C)C1NC(=O)C(C(C)=O)=C1O,3.1306289267254144
CCOC(=O)N(CC)N=O,2.960666950607831
CCOC(=O)N(C)N=O,4.518905286557555
O=C1CCCN1,1.0726276826314105
CC(=O)NC(CS)C(=O)O,2.039264871113299
CCOC(=O)[CH-][N+]#N,2.6101428378566984
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,4.620774603741258
CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)CC(O)C1O,3.9956725621372553
CN(C)C(=O)N(C)C,2.023678872984452
COc1ccc2c(c1O)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,3.772006809118076
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.506207283052255
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,3.80541676886199
CC(C)NC(=N)N=C(N)Nc1ccc(Cl)cc1,3.885869860903906
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1,5.393985061378627
CCSCCSP(=S)(OC)OC,3.806107703061188
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,2.408046419037537
CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O,2.8961857463471565
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,2.677977222480098
OC1COC2C(O)COC12,1.1233823613504963
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,3.5846730966774683
CCN(CC)CCOC(=O)N(c1ccccc1)c1ccccc1,4.063365333103884
CNC(=O)Oc1cc(C)c(C)cc1Cl,4.852610099833726
O=C1CCCCN1,1.5190969944399122
CP(=O)(F)F,3.8632968042754423
CSP(=O)(SC)SC,3.7976806282671656
CN(N=O)C(N)=O,2.979754867550389
O=C1CCC2(CCCCC2)O1,3.2338672114628757
CCNCC(O)c1cccc(O)c1,4.781120817423751
NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,2.8496343578655794
CCCC(C)C1(CCSC)C(=O)NC(=S)NC1=O,3.580383269913139
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,1.7147032633910315
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,3.4273706604203165
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,4.266299084350691
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,4.45099429350982
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC2CCCCO2)C1OC,4.852671654360953
CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,3.76324199209917
COP(C)(=O)OC,2.07249848504308
CCN(N=O)C(N)=O,2.688375322337534
NC12CC3CC(CC(C3)C1)C2,3.2254614879051795
O=S(=O)(O)CS(=O)(=O)O,2.728738521582754
[N-]=[N+]=CC(=O)NCC(=O)NN,1.9935067147879104
CNC1(C)C2CCC(C2)C1(C)C,3.901266262494493
COc1cc(CCN)cc(OC)c1OC,3.128919678774282
N=C(N=C(N)N)NCCc1ccccc1,4.069276854884468
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.9418149903465824
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,3.903400501022977
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.830525010893856
NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O,3.806729061781064
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,3.075082518092981
O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,3.657236848315209
CC[Sn](Cl)(Cl)CC,4.08013066591093
CCSCCOP(=S)(OC)OC,3.0278232144871464
CCOC(=O)C(N)CS,2.313474476684846
CN1CCCC1=O,3.090422368791706
Cc1ncc(CS)c(CO)c1O,2.887542286175103
NC(=O)OCC(O)COc1ccc(Cl)cc1,3.0174259802635888
CNCCC=C1c2ccccc2CCc2ccccc21,4.192406372425838
CN(C)CCC=C1c2ccccc2CSc2ccccc21,4.090274222543991
CC(=O)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,4.35652831065032
O=S(=O)(O)c1ccc2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)c(S(=O)(=O)O)cc2c1,2.7312155467125776
CCSCCSP(=O)(OC)OC,3.549363608995222
CCC(C)C1(CC)C(=O)NC(=S)NC1=O,3.4042957399016505
COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,5.7330321140818885
CN(C)CCN(Cc1ccsc1)c1ccccn1,4.241204355570645
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,3.9410453346947296
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,3.9519347743872575
c1ccc(C(Cc2noc(CCN3CCCCC3)n2)c2ccccc2)cc1,4.052945108063105
CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,4.435000665369858
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,3.125380235324312
C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,2.2164113708575712
COc1cc(C(=O)OC(C)CN2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,3.522273025136838
O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,5.882839603808711
CC[Sn](Cl)(CC)CC,4.457851307356798
C[N+](C)(C)CCCl,3.99164775697715
Nc1ccncc1,4.1475932727919975
O=C(O)c1ccc(I)cc1,2.499062406073433
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,4.125119365544557
CCCC(CCC)C(=O)O,2.4522896405127685
O=C(O)CCCCC1CCSS1,3.059294082761704
CNC(=O)Oc1cccc2sccc12,3.922051240355872
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,2.791526647078764
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,4.318733746541785
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,4.475070298107502
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,3.6198547660331815
C[N+]1(Cc2ccc(C3CCCCC3)cc2)C2CCC1CC(OC(=O)c1ccccc1)C2,4.265774404301095
NC(=O)O,3.1945499179203245
C[S+](C)CCC(N)C(=O)O,2.5800216314169058
CCCCCCCCCCCC[N+](C)(C)C,4.526270843245956
CCCCCCCCCCCCCC[N+](C)(C)C,4.232992724067201
O=C1CC2(CCCCC2)CC(=O)N1,4.258242072143414
CCC(CN)=C(c1ccccc1)c1ccccc1,4.134832668654164
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,3.717716525086932
CN(C)CCC=C1c2ccccc2CSc2sccc21,4.29741491865498
CC(=O)O[Pb](c1ccccc1)(c1ccccc1)c1ccccc1,4.997877200504922
Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,3.643776675866017
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,5.231578021838473
O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O,3.884645951261045
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,5.27118651139967
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC,4.25176897571169
CCCC[SnH2+](CCCC)CCCC,4.946980445487653
CCCC[Sn](CCCC)(CCCC)CCCC,3.859307206798923
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,4.479229711444828
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,3.201738948336617
CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,4.008653390863988
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,4.250957657752588
CCSP(=O)(SCC)SCC,3.061377074193887
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,4.215334359014279
CCNNC(=O)C1C(c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2C(O)C1CO)OCO3,3.53011733366475
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,3.767938922206728
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,4.110418539857146
CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,4.458336633751498
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.818483225943884
O=S1(=O)CCCCO1,2.7027240519668507
CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(N)c1I,3.219937645985757
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,4.354721655153772
CNC(=O)ON=CC(C)(C)S(C)=O,5.746228028073463
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,4.173686765399156
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,4.117142645870826
Cc1ncc2cscc2c1O,3.2937754459439232
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,2.776760599965476
Cc1cccc(C)c1NC(=O)C1CCCCN1C,3.871872934651312
Nc1nc2ccc(OC(F)(F)F)cc2s1,4.02716791864708
CN(C)CCCC1(C#N)c2ccccc2CCc2ccccc21,4.03633940229941
CCCNC(C)C(=O)Nc1ccccc1C,3.5902296068584847
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,3.783717821516938
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.8244311766347567
CNC1(c2ccccc2Cl)CCCCC1=O,3.606116189032919
CC(C)(C)NCCCCN,2.889639004590954
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.8933548248246312
CC[Sn](CC)(CC)OC(C)=O,4.799899880794495
CCCC(=O)Nc1c(I)cc(I)c(C=C(CC)C(=O)O)c1I,3.1242657375634257
O=C(O)c1[nH]n(-c2ccc(S(=O)(=O)O)cc2)c(=O)c1/N=N/c1ccc(S(=O)(=O)O)cc1,2.369610069797642
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,3.875847709638343
CNC(=O)Oc1ccccc1,4.045912340027557
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,3.66904209577729
CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,2.7757633160549715
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,1.642583494419886
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,4.035179841731275
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,4.260356316822402
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,3.6863353162955415
CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,4.691709576002015
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.074879872768442
CCCc1cc(Cc2cc(CCC)cc(OC)c2OCC(=O)N(CC)CC)c(OCC(=O)N(CC)CC)c(OC)c1,4.154401907837975
Nc1nc(=O)[nH]cc1F,2.33275480731697
C#CC(C)(O)C(O)c1ccccc1,2.8310695262525227
Brc1nc(Br)c(Br)[nH]1,4.30787668099446
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,3.888737132656424
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,4.46604420052932
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,3.7099818915142415
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,4.259219463031781
CC(CN(C)C)N1c2ccccc2CCc2ccccc21,4.146771245595655
CC(CN1c2ccccc2CCc2ccccc21)N(C)C,4.10537856043743
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,5.914998750680735
CC(C)c1cccc(C(C)C)c1O,3.62784115472198
C#CCN(C)C(C)Cc1ccccc1,3.4306292831253757
CCCCCCCCCC[N+](C)(C)C,4.56151335577891
CCN(CC)CCN1c2ccccc2CCc2ccccc21,4.054026411048075
O=C(O)c1ccc(OCC(CSCCBr)SCCBr)cc1,4.661090153048659
COc1ccc(C(=O)C(Br)=CC(=O)O)cc1,3.065820469673461
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,3.4377782997208914
CC1(C)CC(C(=O)O)C(C)(C)N1O,1.8233809966478784
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,3.505244485250575
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.856898701278297
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,4.1944236097929855
CCNC1C2CCC(C2)C1c1ccccc1,3.9620568464451456
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,4.898409349177198
Cc1cccc(C2(C(=O)N3CCCC3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1,4.6715719349990446
CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.450023965542565
NC(=O)Nc1ccc([As]=O)cc1,4.1237882497070935
CCOC(C)C(C=NNC(N)=S)=NNC(N)=S,3.181452509204878
CC(=O)Nc1ccc(S(=O)(=O)O)c2cc(S(=O)(=O)O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)c4ccc(S(=O)(=O)O)cc34)c(O)c12,2.4940237291714697
O=S(=O)(O)CNc1ccc(N=Nc2ccc3cc(S(=O)(=O)O)c(N=Nc4cccc(Nc5ccc(N=Nc6c(S(=O)(=O)O)cc7ccc(N=Nc8ccc(NCS(=O)(=O)O)cc8NCS(=O)(=O)O)cc7c6O)cc5S(=O)(=O)O)c4)c(O)c3c2)c(NCS(=O)(=O)O)c1,3.667268922478748
COP(=S)(OC)SCC(=O)N(C)C=O,3.866326166398388
NC(C(=O)O)c1cc(=O)[nH]o1,3.575718288554924
