curated_smiles,mouse_intravenous_LD50
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(NC5CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,4.358199129773041
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(NC5CCCCC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.724242545097888
CCCC[Sn](I)(CC)CC,4.706074378532468
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,4.658001537928279
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,5.085007203338559
C=CCN(CC(N)=O)c1ccccc1,2.978285538655423
CC[N+](C)(CC)c1cccc(OC(C)=O)c1,4.402472419398755
Nc1con[n+]1CCOc1ccccc1,3.439280048884213
CC(C(O)c1ccccc1)[n+]1cc(N)on1,3.342919860716413
CC(Cc1ccccc1)[n+]1noc(N)c1-c1ccccc1,4.447702109547077
Nn1c(Cc2ccccc2)nnc1Cc1ccccc1,3.298298100984816
O=P(C1CCCC1)(C1CCCC1)C1CCCC1,3.150166066682301
CCN(CC)CCCN1C(=O)CC2(CCCc3ccccc32)C1=O,4.257284056664785
CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1,5.066068120983048
c1ccc(Oc2ccc([Sn](c3ccccc3)(c3ccccc3)c3ccc(Oc4ccccc4)cc3)cc2)cc1,4.038086971173965
CCN(CC)CCNC(=O)c1cc2n(c1C(=O)O)CCc1cc(OC)c(OC)cc1-2,2.7734625356459897
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)N(C)C)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.142418313384965
CCN(C)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,3.044077325131503
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)N(Cc5ccccc5)Cc5ccccc5)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.703677039766062
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)N(C)Cc5ccccc5)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.587631088818811
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)N(C)C5CCCC5)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.47092656940206
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)N(C(C)(C)C)C(C)(C)C)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.728527124474775
C=CCN(CC=C)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,3.532499586094662
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)N(C)N(C)C)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.103336474892563
CCCCN(C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4)N(C)C,3.605125569536499
CCN(C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4)N(C)C,3.2448574770100937
CCCN(C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4)N(C)C,3.4897000415597743
CCCCN(C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4)N(CC)CC,3.834908910033629
SCc1cccnc1,3.0975904534296927
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,3.819156495806255
CCCCP(=O)(CCCC)C1CCCC1,3.107081773538269
CCCCCP(=O)(CCCCC)C1CCCC1,3.664080951792613
O=C(Nc1cc(Cl)cc(Cl)c1)C(Cl)Cl,2.930926755820676
O=C(CI)Nc1cccc(Cl)c1,3.965417794631264
O=C(CI)Nc1ccc(Br)cc1,4.276152760483233
O=C(CI)Nc1cccc(Br)c1,3.783237238580337
COc1cccc(NC(=O)CCl)c1,3.044968529877419
COc1cccc(NC(=O)CI)c1,3.715836275164994
O=C(CCl)Nc1ccc(OC(=O)CCl)cc1,3.670265737897364
CCOc1cccc(NC(=O)CCl)c1,3.074458849450082
CCOc1ccc(NC(=O)CI)cc1,3.484463558861993
CCOc1cccc(NC(=O)CI)c1,3.484463558861993
CC(C)C1OCCS1,2.866050924009275
CC(=O)NNC(=O)Nc1cccc2ccccc12,3.880931435813459
CC1OC(n2ccc(NC(=O)c3ccc(NC(=O)C(C)(N)CO)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O,4.958962779870539
O=C(OC1CN2CCC1CC2)N(c1ccccc1)c1ccccc1,3.7602177825311633
Cn1c(=O)c2ccccc2n(CC#CCN2CCCCC2)c1=O,4.046139656613286
CCN(CC)CC#CCn1c(=O)n(-c2ccccc2)c(=O)c2ccccc21,3.966977614344692
CN(C)CC#CCn1c(=O)n(C)c(=O)c2ccccc21,3.77072397671141
CN(C)CC#CCn1c(=O)c2ccccc2n(C)c1=O,3.942120114558712
CC(=O)NC(CCc1ccc(N)cc1)c1ccc(N)cc1,3.960999839300301
Cc1cc(OCCc2ccccc2)cc(C)c1NC(=O)CN1CCOCC1,3.6369914590592782
CCCCN(CCCC)CCN(CCCC)CCN(CCCC)CCCC,3.0788520074942496
Cn1c(=O)c2c(ncn2CC(COC(=O)c2cccnc2)OC(=O)c2cccnc2)n(C)c1=O,3.423889697511925
OCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.77707970385476
CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,4.279535661506659
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1cccs1,4.102855134160408
CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,3.632003665887813
O=C(c1ccc(Cl)cc1)c1ccc2c(c1)sc1ccccc12,3.253682546781625
O=C(c1cccc(C(F)(F)F)c1)c1ccc2sc3ccccc3c2c1,3.2966261946179825
CCN(CC)CC(=O)Nc1c(Cl)cccc1Cl,4.059404046383445
Cc1cc(C)c(OCC(O)CNC(C)C)cc1C,3.9231921904206666
CNC(=O)Nc1ccc(Cl)cn1,2.763460751609506
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,3.4617203779925574
CC(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,3.1893218410204964
CC=CC(=O)Nc1cccc(OC(=O)NC)c1,3.114416364250469
CCCC(C)C(=O)Nc1cccc(OC(=O)NC(C)C)c1,3.717758149379352
CCCC(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,3.2310247602351265
CCC(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,3.1668657357756
CCC(=O)Nc1cccc(OC(=O)NCC(C)C)c1,3.1668657357756
CC=CC(=O)Nc1cccc(OC(=O)NC(C)C)c1,2.913663213464813
CCCC(Cl)C(=O)Nc1cccc(OC(=O)NC)c1,3.1991805512694618
CCCC(C)(C)C(=O)Nc1cccc(OC(=O)NC(C)C)c1,3.738109238332232
CCCC(C)(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,3.2504647307105694
CCCCCC(=O)Nc1cccc(OC(=O)NC)c1C,3.1893218410204964
CCC(C)(C)C(=O)Nc1cccc(OC(=O)NC)c1,3.1668657357756
CNC(=O)Oc1cccc(NC(=O)C=C(C)C)c1,2.8897952568043817
CCCC(C)(Cl)C(=O)Nc1cccc(OC(=O)NC)c1,3.2200644819873143
CCCC(C)C(=O)Nc1cccc(OC(=O)NC(C)CC)c1,3.7381092383322327
COc1cc2c(cc1Cl)N(CCCN(C)C)c1ccccc1S2,3.919450434294968
N=C(N)NCCCC(N)C(=O)O,1.9335620849626984
CCCC(=O)Nc1cccc(OC(=O)NC)c1,2.868260441099712
CCCCC(=O)Nc1cccc(OC(=O)NC)c1,2.8933074010828275
Cc1cccc(Cl)c1NC(=O)OCC1CCCN1C,4.497192358253503
Cc1cccc(C)c1NC(=O)OCC1CCCN1C,4.188437113331027
CC(C)NC(=O)Oc1cccc(NC(=O)C(C)C)c1,3.1668657357756
CC=CC(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,3.186164961727415
Cc1ccccc1NC(=O)OCC1CCCN1C,3.947864161693556
COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,4.305609289566193
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)N(C)C5CCCCC5)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.603595230156012
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)N(C)N5CCOCC5)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.9944229467792995
OC1c2ccccc2CCc2ncccc21,3.5119121416713424
O=c1[nH]c(=O)n(C2CCCO2)cc1F,2.426335556148219
CN=C(CCC(=NC)NC(=O)C1C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC2C(N(C)C)C1O)NC(=O)C1C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC2C(N(C)C)C1O,3.6782390782606025
OC(CN1CC1)c1ccccc1,2.957500868416606
Cc1ccc(C(O)C(Cl)(Cl)Cl)cc1,3.631170074366628
O=C1NCCc2c1[nH]c1ccc(Cl)cc21,3.3437216456768213
C[Si](C)(C)C#CC1(O)CCCCC1,3.7879163152601008
O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,3.0063975766388893
Cc1nc(-c2ccc(Cl)cc2)sc1CC(=O)O,2.820253369583979
N#Cc1c(N)sc(N)c1C#N,2.9600821329043816
CCCCOP(C)(=S)Cl,3.522826006319748
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,4.589201732955466
CN(C)C1CCC=CC2=C1CCCC2,3.679695840868285
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,3.311435309884646
COc1ccc2c(c1)C13CCCCC1C(C2=O)N(C)CC3,3.7564641818327535
CCN(CC)CCNC(=S)c1ccc(OC(C)C)cc1,3.576937604558202
CCCOc1ccc(C(=S)NCCN(CC)CC)cc1,3.5939709438569825
CCCOc1ccc(C(=S)NCCCN(CC)CC)cc1,3.711091247945576
CN(C)CCON=c1c2ccccc2ccc2ccccc12,4.06801062383643
CNCCON=c1c2ccccc2ccc2ccccc12,4.046659018130994
CCC1(C)CC(=O)C(C)(CC)O1,2.975819717295684
CCOC(CN=Cc1cc(C)c2[nH]c3ccccc3c2c1C)OCC,3.7813077746117134
CN(C)CCC#N,2.7366133740064904
[O-][n+]1cc[n+]([O-])c(C[n+]2ccccc2)c1,3.0548023735104834
Nc1nc(N)nc(-c2cnccn2)n1,2.771729834123475
C[N+](C)(C)CCSC(=N)N,3.911417274998792
C[N+](C)(C)CCSC1=NCCN1,3.8700627288794207
C[N+](C)(C)CCSc1nc2ccccc2[nH]1,4.039127579806505
CCSC1=NS(=O)(O)=CS1,3.5469522651758987
CN(C)CCSC(=N)Nc1ccccc1,3.640555334279074
CN=C(NC)SCCN(C)C,2.8546183091579174
CCN(CC)CCSC(=NC)NC,3.3608211332194946
CCN=C(NCC)SCCN(CC)CC,3.921900476538007
O=P(N1CCCCCC1)(N1CC1)N1CC1,3.1050633602293805
C#CCN(CC#C)c1ccccc1,3.480281628478894
NC(=O)N/N=C/Cn1ccc(=O)n(C/C=N/NC(N)=O)c1=O,3.4917453845766917
O=C1OC(CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1,4.00179056038641
CCCCOP(=O)(NC(=O)C(Cl)(Cl)Cl)OCCCC,3.801548254762327
Cn1ncc2c(=O)nn[nH]c21,2.9240753035872795
CC(=O)NC1Cn2c3c(c(CO)c2C1O)C(=O)C(N)=C(C)C3=O,3.5748031146844013
CCOC(=O)c1c(CCN(C)C)n(C)c2ccc(OC)cc12,3.580340393642213
CCOC(=O)c1c(C)n(CCN(CC)CC)c2ccc(OC)cc12,3.5772358269949454
CCN(CC)CCOC(=O)c1c(C)n(-c2ccccc2)c2ccc(OC)cc12,3.767427607706932
CCN(CC)CCOC(=O)c1c(C)n(-c2ccc(C)cc2)c2ccc(OC)cc12,3.763554607623445
CCOC(=O)c1c(C)n(C)c2ccc(OCCN(CC)CC)cc12,3.8404772617695273
CCOC(=O)c1c(C)n(C)c2ccc(OCCN(C)C)cc12,3.626097884202888
CCOC(=O)c1c(C)n(-c2ccccc2C)c2ccc(OCCN(CC)CC)cc12,3.895233367002572
CCN(CC)CCOc1ccc2c(c1)c(C(C)=O)c(C)n2-c1ccc(C)cc1,3.8705140659015527
NCCCc1c[nH]c2ccccc12,3.2499392339202404
NCCCCc1c[nH]c2ccccc12,3.355712257188316
OC(CNCCS)C(O)CNCCS,3.607159335668989
CCOC(=O)C(C#N)=C(C)c1ccccc1,3.584759168357255
CC1CCC(=NO)C(=NO)C1,2.943219319613689
O=C(CI)N1CC2CCC(CC2)C1,4.211814430456818
CCCCCNC(=O)Sc1ccccc1,3.0936959512385123
Cc1cc(OCc2ccccc2)cc(C)c1NC(=O)CN1CCCCC1,3.569408410288873
C#CCN(C)C(C)=O,3.4226367323075984
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C(=O)CCl,4.35837273025802
NNC(=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.127038172625014
Cc1cc(Cl)c(C)c(C(=O)O)c1C,4.042813878053114
CC(N)CSCc1ccccc1,3.407149037057428
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)O,3.188614666432075
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O,3.2116431962512584
CCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)O,3.1806504979967065
CCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O,3.204093924205249
COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(C)=O)C(C)O2)C(N(C)C)C1O,3.172537548624524
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(C)=O)C(C)O2)C(N(C)C)C1O,3.19641109941299
CCCCCCCCCCSCCCSCCCCCCCCCC,3.334421356578652
CSC(=O)Cl,4.295429643249224
Cc1ccc2c(no[n+]2O)c1[N+](=O)[O-],3.037298094251322
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,6.491424131686015
CCN(CC)CCOC(=O)c1c(C)n(C)c2ccc(OC)cc12,3.934794522213155
CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1O,4.6700211325220335
NC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12,4.7913846407620495
Nc1c[n+](CC(c2ccccc2)c2ccccc2)no1,3.42541030499662
CCC(C)[n+]1cc(N)on1,3.1528446189290364
CCCCCCC(C)[n+]1cc(N)on1,3.674051522373579
CN(C)c1ccc(C=C2c3ccccc3-c3ccc([N+](=O)[O-])cc32)cc1,3.034844136612469
CSc1ccccn1,2.8545524047433983
N=C1CN(CCc2ccccc2)NO1,3.317777281827071
CCCCCCP(=O)(CCCCCC)C1CCCCC1,4.22252427571168
CCCCCCCCCCC1CC(=O)OC1=O,3.875681499483874
O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,3.4038812403787326
Cc1cccc(C)c1C(OCCN(C)C)c1c(C)cccc1C,3.949346784176539
Cc1ccccc1C(OCCN(C)C(=N)N)c1ccccc1,4.774373880448582
COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,3.421207058128024
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,3.691440959350604
CC(=O)N(O)c1ccc(C=Cc2ccccc2)cc1,3.4036369043330845
NC(=O)C(O)c1ccc(Cl)cc1,3.520413343733462
NCc1ccc([N+](=O)[O-])cc1,3.182280519760904
CCN(CC)CCOc1ccc(C(N)=O)cn1,2.6763332242951843
CCOC(=O)c1c(C)cc(OCCN(CC)CC)nc1C,3.9918091749578575
CCN(CC)CCSc1nc2ccccc2c(=O)n1-c1ccccc1,3.800190333983593
COc1ccc2c(c1)c1c(n2CCN(C)C)C(=O)CCC1,3.9712136757158736
CCN(CC)CCn1c2c(c3cc(C)ccc31)CCCC2=O,3.846453548869509
CCN(CC)CCn1c2c(c3cc(Cl)ccc31)CCCC2=O,3.8427182191805054
CN(C)CCCn1c2c(c3ccccc31)CCCC2=O,3.737362939777763
Cc1ccc2c(c1)c1c(n2CCCN(C)C)C(=O)CCC1,3.6119493686088737
CCN(CC)CCOC(=O)c1ccc2c(c1)c1c(n2C)C(=O)CCC1,4.02269985916252
CCN(CC)CCCOC(=O)c1ccc2c(c1)c1c(n2C)C(=O)CCC1,3.9236291827727503
CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,3.051323890188562
CN(C)CCc1csc2ccccc12,3.312443946650572
COc1cccc(CC(=O)OC2CC3CCC(C2)N3C)c1,4.182707407409199
C/C(CCCCCCCC/C(C)=N/NC(N)=S)=N/NC(N)=S,3.53725729609614
CCC(=N\NC(N)=S)/C(C)=N\NC(N)=S,3.3915790095535234
CCCCCC(=N\NC(=S)NC)/C(C)=N\NC(=S)NC,3.451155691683192
C[N+](C)(CCCCCCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CCNP(=O)(Oc1ccccc1)Oc1ccccc1,5.254121737685618
C[N+](C)(CCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CCNP(=O)(Oc1ccccc1)Oc1ccccc1,5.5701955569842205
C[N+](C)(CCCCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CCNP(=O)(Oc1ccccc1)Oc1ccccc1,5.633684250643901
CCOc1cc(N)ccc1C(=O)OCCN(CC)CC,3.975176760500853
C#CCOP(=O)(OCCCC)OCCCC,3.646716974690874
COc1cc(C)nc(-n2nc(C)cc2OC)n1,2.629333595552244
CC(=O)Oc1ccc2c(c1OC(C)=O)-c1cccc3c1C(C2)N(C)CC3,3.943744237619851
O=C(O)CNCC(=O)O,4.408184500485726
CCOC(=O)C1(c2ccccc2)CCN(CCOc2ccccc2)CC1,4.372251471446704
O=c1c2ccccc2[nH]c(=S)n1-c1ccccc1,3.1500977636661425
CC1C(=O)C(O)C2OC2C1=O,3.0174145715643643
C=C(Cl)/C=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],4.432379147035294
CCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCC,4.536395999762408
CCCCCCCCc1ccc(C(=O)CCN2CCCCC2)cc1,4.195673027773805
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CC(=O)CC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,6.103605678560166
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,2.9842768518539127
Nc1cc(C(CC(=O)O)CC(=O)O)c(I)cc1I,2.5153438930883807
Nc1c(I)cc(I)c(C(CC(=O)O)CC(=O)O)c1I,3.0464200078767427
CC(=O)Nc1c(I)cc(I)c(C(CC(=O)O)CC(=O)O)c1I,2.331057972346572
O=C(O)c1ccccc1Nc1cc(C(F)(F)F)ccc1C(=O)O,3.65487412656228
CC(C)NCC(O)COc1ccc(-c2ccccc2)cc1,3.85337419484081
CC1C2CCC(C2)C1CN(CCO)C(=O)c1ccc(Cl)cc1,3.3523147772531106
CC(=O)CCC(=O)N(CCO)CC1C2CCC(C2)C1C,3.4855300923691117
N#CCCN=C=S,3.198568035454948
S=C=NCc1ccc(Cl)c(Cl)c1,3.441044504100897
S=C=NCc1ccccc1Cl,3.515833646913604
S=C(S)NNc1ccccc1,3.760349435131006
CN(C)CCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,5.467901482014151
CCC[N+](C)(C)C,4.386205854836773
Nc1c(I)cc(I)c(CN(CC(=O)O)CC(=O)O)c1I,2.4093208211059283
CC(O)c1nc2ccccc2[nH]1,2.954756924047177
C(=Cc1ccco1)c1ccccn1,3.4853131965606914
Cc1ccc(N2CCN(C)CC2)c2c(=O)c3ccccc3sc12,3.0059964616168418
O=[N+]([O-])c1ccc(N/N=C\C(Cl)Cl)c([N+](=O)[O-])c1,3.961815458443709
CCOC(=O)CC[N+](C)(C)C,5.571294349804521
CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,3.8367986680926
O=C(O)c1cc(I)cc(I)c1,3.3175003825878493
COc1c(I)cc(I)cc1C(=O)O,3.050015435517505
ClCC(I)=C(I)CCl,4.070949389785941
OCC(I)=C(I)CCl,3.806112110169091
CCN1C(=O)CC2(CCN(C)CC2)C1=O,2.924851763684528
CCCCC[N+](C)(C)C,4.734583161513174
CCCOP(=O)(NCC[N+](C)(C)C)NCC[N+](C)(C)C,3.395043878711561
C[N+](C)(CCCNP(=O)(NCCC[N+](C)(C)Cc1ccccc1)Oc1ccccc1)Cc1ccccc1,5.020932782777882
CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccc(C)cc1)Cc1ccccc1,5.431966532447148
CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccccc1)Cc1ccccc1,5.011976664365609
CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccc([N+](=O)[O-])cc1)Cc1ccccc1,5.194372097553985
Cc1cc(C(=O)O)cs1,2.0388921030347475
C[N+](C)(Cc1ccccc1)C1(Cc2ccccc2)CCCCC1,4.614178419322868
CC(=O)O[IH2](OC(C)=O)c1cccc(C)c1,4.273825327579678
C[N+](C)(C)CCC(N)=O,4.1179305248556695
Nc1ncnc2c1ncn2C1CC(CO)C(O)C1O,3.724723044561741
CC1(C)OCC(C2OC3OC(C)(C)OC3C2OC(=S)Oc2ccccc2)O1,3.8500124450564006
O=c1n(-c2ccc(N=Nc3ccccc3)cc2)c(=O)n(-c2ccc(N=Nc3ccccc3)cc2)c(=O)n1-c1ccc(N=Nc2ccccc2)cc1,4.077695514373317
CCC(C)CCCCCCCCCCC(=O)OCC(O)CO,3.1993190187747778
CC1CCCCN1Cc1c[nH]c2ccccc12,4.016157413928046
C[N+](C)(C)C1CSSC1,4.738566528545448
O=C(OCCCCOC(=O)c1ccccc1)c1ccccc1,3.2194360688730472
Cc1ccc(C(=N)NO)cc1,2.921342486705287
CNC1CCC2(C)C(=CCC3C2CCC2(C)C(N)CCC32)C1,4.328445648625429
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,3.300737261071763
CCOP(=O)(OCC)OC(C)C#N,3.568130453680825
CCOP(=O)(OCC)C(=O)C(Cl)(Cl)Cl,5.70432673696066
Cc1ccc(Cl)cc1N=C=S,3.2640216739198045
CC1NC(=O)C(C(C)O)NC(=O)C(NC(=O)C(CO)NC(=O)CC(N)C(=O)O)C(C)OC(=O)C2C(O)CCN2C(=O)C(C(O)C(C)C)NC(=O)C(C(C)c2c[nH]c3ccccc23)NC(=O)C(=Cc2c[nH]c3ccccc23)NC(=O)C2C(O)CCN2C(=O)CNC1=O,3.229540893405045
Ic1sc(I)c(I)c1I,4.020987615523179
C=C1C(O)(CC=O)C2=C(C(CO)(NC=O)c3c(O)c(NC(C)=CC(=O)O)cn32)C(O)(CC=O)C1(O)CC=O,3.727126283206558
O=C(Nc1ccc(O)c(=O)cc1)c1ccccc1,3.1271876161153043
CCOP(=O)(OCC)OC(=C(Cl)Cl)P(=O)(OCC)OCC,4.837404662853191
NC(=O)c1ccc[n+](CC[n+]2cccc(C(N)=O)c2)c1,3.13403040478292
NC(=O)c1ccc[n+](CCC[n+]2cccc(C(N)=O)c2)c1,3.05893442833953
NC(=O)c1ccc[n+](CCCC[n+]2cccc(C(N)=O)c2)c1,3.0626716395017564
NC(=O)c1ccc[n+](CCCCC[n+]2cccc(C(N)=O)c2)c1,3.242194837216754
COc1ccc(NC(=O)CI)cc1,3.715836275164994
Cc1ccc(C(=O)c2coc3ccc(O)c(CN(C)C)c23)c(C)c1,4.36360123654388
Cc1cccc[n+]1O,2.7866567943029588
BrP1(c2ccccc2)=NP(Br)(c2ccccc2)=NP(Br)(c2ccccc2)=N1,3.527180768877764
Nc1ccc2n[nH]cc2c1,2.8690817122494576
O=C(O)c1ccccc1C(=O)Nc1ccc(F)cc1,3.158422806584882
N#CSCC(=O)c1ccc2ccccc2c1,3.6083884801162376
O=P1(N2CCCCCC2)OCC2(CO1)COP(=O)(N1CCCCCC1)OC2,3.370450376261948
CC(C)=Cc1ccc(Cl)cc1,3.221807924016224
Clc1nc(Cl)nc(N2CCCCC2)n1,3.6193579727487712
NCCN1C(=O)CSC1=O,2.1324071921972148
