curated_smiles,mouse_oral_LD50
O=C1c2ccccc2-c2cnccc21,2.5591738081546964
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,4.281277958496307
COc1ccc(CCNN)cc1,2.868511210813685
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,2.326264155448812
Nc1ccc(N2COc3ccc(N)cc3C2=O)cc1,2.7080416830767096
CC1Oc2ccc(Cl)cc2C(=O)N1c1ccccc1,2.738334940347617
O=C1c2ccccc2OCN1c1ccc([N+](=O)[O-])cc1,2.7327860561216397
CC1Oc2ccccc2C(=O)N1c1ccc(Cl)cc1,2.738334940347617
CC1(C)OCC(C2OC3OC(C)(C)OC3C2OCc2ccccc2)O1,1.9425177396278903
CNC(=O)N(C)c1nc2ccccc2s1,2.3449519758883226
COc1cc(C)nc(-n2nc(C)cc2OC)n1,2.5004645653155118
COc1cc(-n2nc(C)cc2OC)ncn1,2.181512420546603
CC(=O)Nc1ccc(CC(=O)O)cc1,1.1186942831101183
COc1ccc(C(=O)CCN2CCOCC2)c(OC)c1,2.667975659516554
COc1ccc(C(=O)CCN2CCCCC2)c(OC)c1,2.744080087527641
CCN(CC)CCC(=O)c1ccc(OC)cc1OC,2.770611488218629
COc1ccc(C(=O)CCN2CCC(C)CC2)c(OC)c1,3.1634461382123424
COc1cc(OC)c(C(=O)CCN2CCOCC2)c(OC)c1,2.7123157163687077
COc1cc(OC)c(C(=O)CCN2CCCCC2)c(OC)c1,2.834477221166325
COc1cc(OC)c(C(=O)CCN2CCC(C)CC2)c(OC)c1,2.8080988388783084
Cc1cc(-c2cc[n+](C)cc2)on1,2.23838085581993
Cc1cc(-c2cc[n+](C)cc2)no1,2.772269657264771
CCc1cc(-c2cc[n+](CC)cc2)on1,2.301168896388837
COP(=S)(OC)SCSc1ccccc1,4.368559589517834
O=C(O)CNCC(=O)O,2.936667123284063
COc1ccccc1OCC(COC(=O)c1cccnc1)OC(=O)c1cccnc1,1.6765979160881748
Cc1cc2c(c(=O)o1)C(=O)CC(C)O2,2.0631672197433235
CCOC(C(=O)NCCN(C)C)(c1ccccc1)c1ccccc1,2.9952894293060064
CCCCCCCCc1ccc(C(=O)CCN2CCCCC2)cc1,2.905108465787988
CCC(C)=C1OC(=O)C(C)C(O)C(Cc2cccnc2)NC(=O)C(NC(=O)c2ncccc2O)C(C)OC1=O,2.732854350197622
CCSc1ccc(OC(=O)NC)cc1,3.046117120310656
O=C1C(O)N=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1.930452337962426
CC(COc1c2c(nc3ccc(Cl)cc13)CCCCC2)CN(C)C,2.938146812366677
CCN(CC)CCOc1c2c(nc3cc(OC)ccc13)CCCCC2,2.659577755679295
CN(C)CCCOc1c2c(nc3cc([N+](=O)[O-])ccc13)CCCCC2,2.933774444779568
CN(C)CCCOc1c2c(nc3cc(C(F)(F)F)ccc13)CCCCC2,2.563987466958122
CN(C)CCCOc1c2c(nc3c(Cl)cc(Cl)cc13)CCCCC2,2.56504457564496
COc1cc2c(OCCCN(C)C)c3c(nc2c(OC)c1OC)CCCCC3,2.987339974717809
CN(C)CCSc1c2c(nc3ccccc13)CCCCC2,2.699651311985938
CCN(CC)CCSc1c2c(nc3ccccc13)CCCCC2,2.7384171735849927
CCN(CC)CCSc1c2c(nc3ccc(Cl)cc13)CCCCC2,2.7817194810633
CN(C)CCCSc1c2c(nc3ccc(Cl)cc13)CCCCC2,2.7646032401651888
CCN(CC)CCSc1c2c(nc3cc(Cl)ccc13)CCCCC2,2.5598707314469435
CN(C)CCCNc1c2c(nc3ccccc13)CCCCC2,3.172378137322643
CN(C)CCCNc1c2c(nc3ccc(Cl)cc13)CCCCC2,2.918935484330618
CN(C)CCCNc1c2c(nc3cc(Cl)ccc13)CCCCC2,3.645934212266881
COP(=S)(OC)Oc1cc(-c2ccccc2)on1,2.6821877069554083
CCOP(=S)(OCC)Oc1cc(C(=O)OC)on1,3.470194319077513
CCOP(=S)(OCC)Oc1ccon1,4.676175804899363
CCOP(=O)(OCC)Oc1cc(C)on1,4.67242299504346
CCOP(=S)(OCC)Oc1cc(C)on1,4.701125694757181
COP(=S)(OC)Oc1cc(C)on1,4.649704727855552
CCCc1cc(OP(=S)(OCC)OCC)no1,3.9689465710920704
CCCCCCCCCCc1cc(OP(=S)(OCC)OCC)no1,3.9748420085432574
CCOP(=S)(OCC)Oc1noc(C)c1C,3.800440484166481
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,3.893921195961296
CCOP(=S)(OCC)Oc1noc(C)c1Br,3.916638155622297
CCOP(=S)(OCC)Oc1cc(N)on1,3.6236489331294655
O=C1CN(N=CC=Cc2ccc([N+](=O)[O-])o2)C(=O)N1CO,3.045430745449443
CCN(CC)C(=S)S[Si](C)(C)C,3.169217763667702
CCCCC(=O)N1CCN(C(=O)CCCC)CC1,2.814408112239265
CCCCCC(=O)N1CCN(C(=O)CCCCC)CC1,2.9219910503269277
CCCCCCC(=O)N1CCN(C(=O)CCCCCC)CC1,2.649427187680551
CC(=O)N1CCN(c2ccccc2)CC1,2.231029721045311
CC(=O)N1CCN(Cc2ccccc2Cl)CC1,2.327135611401118
O=C(Cc1ccccc1)N1CCN(Cc2ccccc2Cl)CC1,3.2052347405181747
COc1cc(C(=O)N2CCN(Cc3ccccc3Cl)CC2)cc(OC)c1OC,2.8394437251212823
CCC(=O)N1CCN(CCc2ccccc2)CC1,2.789499626891751
CCC(=O)N1CCN(CCCc2ccccc2)CC1,2.813549299258636
CC(=O)N1CCN(CC=Cc2ccccc2)CC1,2.38799101468911
COc1ccc(CC(C)NCC(O)c2ccc(O)c(CO)c2)cc1,2.520368229609661
Nc1cc(C(CC(=O)O)CC(=O)O)c(I)cc1I,1.8637985386805
Nc1c(I)cc(I)c(C(CC(=O)O)CC(=O)O)c1I,2.210612043632716
CC(C)COCCOCCO,1.7049785128265649
CCC(C)C#N,3.5424906434875627
CCOP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,3.7544492515761982
CN(C)CCCSc1c2c(nc3ccccc13)CCCCC2,2.7194666375797567
CC(=O)N1CCN(C(C)=O)CC1,1.5234199986287236
CC(C)C(=O)N1CCN(C(=O)C(C)C)CC1,2.058057744187403
CC(C)CC(=O)N1CCN(C(=O)CC(C)C)CC1,2.757112708284833
CCCC(=O)N1CCN(c2ccccc2)CC1,2.0873460835336584
COc1ccccc1C(=O)N1CCN(Cc2ccccc2Cl)CC1,2.689431038239591
O=C1C(Cl)=C(Cl)C(=O)C1=C(Cl)Cl,2.417588285646347
CCCC(=O)N(C)CC1C2CCC(C2)C1C,1.8438554226231607
CC(=O)CCC(=O)N(CCC(C)C)CC1C2CCC(C2)C1C,2.1655947527908355
CC(=O)CCC(=O)N(C)C1C2CCC(C2)C1C,2.074346431853623
Cn1c(=O)c2[nH]c(=O)nnc2n(C)c1=O,3.0194590192418445
CCc1ccc(O)c(Cl)c1,1.982637431313608
CCc1cc(Br)ccc1O,2.2619394730851887
CN(C(=O)CCC(=O)O)c1c(I)cc(I)cc1I,2.65315089155418
CN(C)CCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,3.662287364112794
CC1(C)Cc2cccc(OC(=O)NCO)c2O1,3.898094118959344
COC(=O)CN(CC(=O)OC)Cc1c(I)cc(I)c(NC(C)=O)c1I,1.836338043294797
COc1ccc(NC(=S)N/N=C/c2ccc[nH]2)cc1,1.2622121224792475
CN(C)S(=O)(=O)c1ccc(N)c(Cl)c1,1.7577440360175147
CCCCCCCCN(C)C,2.749573452203518
CCCCCCCCCCCN(C)C,2.044413442987012
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],1.5395340003348232
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-],2.573357879023834
CCCCCCCCCCCCCN(C)C,3.055829212989897
CCCCCCCCCCCCCCCN(C)C,2.307003361193441
CCCCCCCCCCCCCCN(C)C,2.285940579110916
CCCCCCCCCCCCCCCCN(C)C,2.203163733853726
NC(=O)NCCOc1c(F)cccc1F,1.8296795965979773
CC[N+]1(CC)C(C)CCCC1C,2.668972783973792
CCOc1ccc(N2C(=O)C=CC2=O)cc1,2.581032950933765
CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,2.997649960591544
CC(=O)Nc1c(I)cc(I)cc1C(=O)O,1.731354029650011
COc1c(I)cc(I)cc1C(=O)O,2.761219896270536
Cc1cc(Cl)ccc1OC(C)C(=O)O,2.641756984859594
CCN1C(=O)CC2(CCN(C)CC2)C1=O,2.563879879958592
O=S(=O)(O)SCCNCCCCC1CC=CCC1,2.5132975242129185
CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccccc1)Cc1ccccc1,3.710946668701628
NC(=O)OCCOC(N)=O,1.5795432322216325
c1cnc(N2CCN(CCOc3ccc4c(c3)OCO4)CC2)nc1,2.516366118106583
CN(C)CCN1C(=O)c2ccccc2S(=O)(=O)c2cc(Cl)ccc21,2.769727422412633
O=C(C=Cc1ccc(Cl)cc1)N1CCOCC1,2.5716018729218253
CC(=O)CSC(=S)N(C)C,1.7715727836957884
Cc1nc2cc(Cl)ccc2o1,1.9232310621577176
CCCc1cc(=O)oc2cc(O)ccc12,1.8049589264117587
O=C(c1c(O)c2ccccc2oc1=O)N1CCOCC1,1.934593127220087
CCCN(CCC)CCNC(=O)c1c(O)c2cccc(C)c2oc1=O,2.9375517415960077
CCCCCCCCNC(=O)c1c(O)c2cc(Cl)ccc2oc1=O,2.0411828899992823
O=C(Nc1cccc(O)c1)c1c(O)c2cc(Br)ccc2oc1=O,2.0702249425492574
O=c1oc2ccccc2c(O)c1Cc1c(O)ccc2ccccc12,2.025753585945552
O=c1oc2cc(O)ccc2c(O)c1-c1ccccc1,2.6270943376830425
CC(=O)Oc1ccc2c(O)cc(=O)oc2c1,1.8376278890673412
COc1cc(C2C(=O)c3ccccc3C2=O)cc(OC)c1OC,2.5915111995357227
O=C1c2cc3c(cc2C(=O)C1c1ccccc1)OCO3,1.9201429004206023
O=C1c2cc3c(cc2C(=O)C1c1ccc(Cl)cc1)OCO3,1.9729791169241264
O=C1c2ccccc2C(=O)C1(Br)C(=O)C(c1ccccc1)c1ccccc1,2.77739989177488
O=C1c2ccccc2C(=O)C1(Br)C(=O)C(c1ccccc1)c1ccc(Br)cc1,3.396347574933636
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,1.9331461725765315
CC1NC(=O)C(C(C)O)NC(=O)C(NC(=O)C(CO)NC(=O)CC(N)C(=O)O)C(C)OC(=O)C2C(O)CCN2C(=O)C(C(O)C(C)C)NC(=O)C(C(C)c2c[nH]c3ccccc23)NC(=O)C(=Cc2c[nH]c3ccccc23)NC(=O)C2C(O)CCN2C(=O)CNC1=O,3.104602156796745
C(=Nc1ccc(N=Cc2ccco2)cc1)c1ccco1,2.82001088000637
Cc1ccccc1OCC(COC(=O)c1cccnc1)OC(=O)c1cccnc1,1.2927111772853743
COc1cc(C=CC(N)=O)ccc1O,2.479831643874407
CC(=O)NCCSSCCCCS(=O)O,2.4124669475962217
CCN(CC)C(=O)c1ccccc1O,2.3566915875052734
CCOc1ccc(N(O)C(C)=O)cc1,2.211338613083599
Nc1ccc2n[nH]cc2c1,2.8233242216887824
CCN(CC)CCC(=O)c1c(OC)cc(OC)cc1OC,2.8683196245351974
CC(=CC(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,2.124334647339081
Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,1.7770238396361666
NCCN1C(=O)CSC1=O,1.3404427593494
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1.8880319885332315
O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,2.5302767060916347
NC(=O)OCC(O)C(O)C(N)C(=O)NC(C(=O)O)C1OC(n2cc(CO)c(=O)[nH]c2=O)C(O)C1O,1.5111769573155005
Oc1c(I)cc(I)c(O)c1I,2.027566007639188
Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-],2.1748813711512507
CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O,1.26207182753484
Clc1cc2c(c(Cl)c1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,2.4336631800731747
CN1C2CCC1CC(OC1c3ccccc3CCc3ncccc31)C2,2.7114347242513923
CN1C2CCC1CC(OC1c3ccccc3C=Cc3ncccc31)C2,3.1995031235000253
CN1CCCCC1COC1c2ccccc2C=Cc2ncccc21,2.6861973662619225
Cc1c(C(C)C)sc(-c2ccc(N(C)C)cc2)[n+]1C,2.2639373273679677
N=C(N)CSP(=O)(O)O,3.100447133510655
N=C(N)CS,2.778879289441155
N=C(N)CSSCC(=N)N,3.1542072283082807
CCCc1sc(-c2ccc(N(C)C)cc2)[n+](C)c1CC,3.762630556157293
CN(C)c1ccc(-c2sc3c([n+]2C)CCCC3)cc1,3.5617769573948697
CN(C)c1ccc(-c2scc[n+]2C)cc1,3.642133974535764
CN(C)c1ccc(C2=[N+](C)CCCS2)cc1,3.4967009147463903
CSC(c1ccc(N(C)C)cc1)=[N+](C)C,3.349015122684225
COc1ccc(-c2scc(C)[n+]2C)cc1,2.467986745885
CC[n+]1c(C)csc1-c1ccc(OC)cc1,2.670883834253091
CC(C)NNC(=O)c1ccc(Cl)cc1,2.1815986159639027
CCOc1ccc(C(=O)NCc2ccc(OCCNC)cc2)cc1OCC,2.39499420991851
CCC1CSC(c2ccc(N(C)C)cc2)=[N+]1C,3.5218404097909586
CSC(=NCc1ccccc1)NS(=O)(=O)c1ccc(C)cc1,3.047230721605777
CCOC(=O)CCNC(=O)CSP(=S)(OCC)OCC,2.2347791478993813
CCOC(=O)C(NC(=O)CSP(=S)(OCC)OCC)C(C)C,3.58401220970081
CCOC(=O)c1c(C)nn(-c2ccccc2)c1OCCN(CC)CC,2.9298503630601016
CCCCN(CCCC)CCOc1cc(C)nn1-c1ccccc1,2.447432280410898
CCCCN(CCCC)CCCOc1cc(C)nn1-c1ccccc1,3.21372641107212
CCOC(=O)c1c(C)nn(Cc2ccccc2)c1OCC[N+](C)(C)C,2.2199113248934106
CCCCN(CCCC)CCCOc1cc(C)nn1Cc1ccccc1,3.293255677164225
c1ccc2[nH]c(-c3cscn3)nc2c1,2.1010452054523765
Nc1ccccc1-c1nnc(-c2ccccc2N)o1,2.301507112738869
O=[N+]([O-])c1ccc(/C=[N+](\[O-])CCO)o1,2.5870258346958908
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,2.2837639279890203
CCSCCOc1ccc([N+](=O)[O-])cc1,2.620174272506014
CCOC(=O)C(SP(=S)(OCC)OCC)C(=O)OCC,2.047093314049554
CCOC(=O)CCC(SP(=S)(OCC)OCC)C(=O)OCC,2.86009902933712
CCOP(=S)(OCC)SC(COC(=O)CC)COC(=O)CC,1.9958743034047344
CCOC(=O)C(SP(=O)(OCC)OCC)C(=O)OCC,3.1838628474960493
CCOP(=O)(OCC)SC(CCOC(=O)CC)OC(=O)CC,3.8798118096642304
CCOP(=O)(OCC)SC(COC(=O)CC)COC(=O)CC,2.8996633265966247
CCSC(=O)NCCCN(C)C,2.4599222377660364
C=CCOc1ccc(CC(=O)NO)cc1Cl,2.065166595279797
C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4=C3C=CC21C,4.148110261357851
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,1.4589222502403751
O=C(CCCN1CCC(O)CC1)c1ccc(F)cc1,2.415182911631029
CSc1ccc(C(c2ccc(SC)cc2)C(Cl)(Cl)Cl)cc1,2.577249308512101
Cc1nn(-c2ccc3cc(-c4ccccc4)c(=O)oc3c2)nc1-c1ccccc1,2.181179066400761
CCOP(=S)(OCC)SCC(=O)NC(C(=O)O)C(C)C,2.183626625452
CC(C)(C)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.4672187677495088
ClC(Cl)=C(Cl)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.973011741900426
O=C1OCCN1N=Cc1ccccc1[N+](=O)[O-],2.0288154283566837
CCOC(=O)C(CC(C)C)NC(=O)CSP(=S)(OCC)OCC,2.544618178123957
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC1(C)O,2.5446326735922478
CN(C)c1cnn(-c2ccccc2)c1Cl,2.3457480623987643
CN(C)c1ccn(-c2ccccc2)n1,2.318170039514382
O=S(=O)(O)CNc1cnn(-c2ccccc2)c1,2.113571430169225
CN(C)c1cnn(-c2ccccc2)c1Br,2.364415575832138
CCOCCn1c([N+](=O)[O-])cnc1C,2.123219876416602
Cc1nc([N+](=O)[O-])cn1CCOCCI,2.967956940349929
Cc1nc([N+](=O)[O-])cn1CC#N,2.317384219137274
CCOCCn1cc([N+](=O)[O-])nc1C,2.044038630368977
Cc1nc([N+](=O)[O-])cn1CCOCCO,1.9711325934702828
O=S(=O)(O)CCS,1.367430447186901
CCN(CC)CC(=O)OCC(=O)c1ccc(O)c(OC)c1,1.8682549267043045
COc1cc(C(=O)COC(=O)c2cccnc2)ccc1OC(=O)c1cccnc1,2.2926624782718346
COc1cc(C(=O)COC(=O)c2cccnc2)ccc1O,2.157261790524057
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,2.270183829118303
CCOc1ccc(N)cc1OC,2.3201670652542314
OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,2.822089799804348
CNC(C)CC12CC3CC(CC(C3)C1)C2,2.8396058238643294
CNC(C)CC12CC3CC(CC(C3)C1Cl)C2,2.985527064257026
N#Cc1ccc(Cl)c(C#N)c1Cl,3.0440991296024933
COc1cc(C=CC(=O)N2CCOCC2)cc(OC)c1O,2.2912489366486968
COc1cc(C=CC(=O)N2CCOC(C)C2)ccc1OC(C)=O,2.328185180862326
CCC1CN(C(=O)C=Cc2ccc(OC(C)=O)c(OC)c2)CCO1,2.3468534939694443
CCC1COCCN1C(=O)C=Cc1ccc(OC(C)=O)c(OC)c1,2.4090014007182883
N#Cc1c(Cl)cc(Cl)c(C#N)c1Cl,3.364492835395274
CCCCOC(=O)Oc1ccc(NC(C)=O)cc1,2.192257849648408
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)C1)C32,2.9036969879904926
CCC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,1.7807641667225296
O=C(CCl)Nc1cc(Cl)c(Cl)cc1Br,2.2005728218726706
O=C(CBr)Nc1cc(Br)c(Cl)cc1Br,2.13172449870442
O=C(CI)Nc1cc(Cl)c(Cl)cc1Cl,2.084453538145489
O=C(CBr)Nc1cc(Cl)c(Cl)cc1Cl,2.0244815628169897
COC1=CC(=O)OC(CCc2ccc3c(c2)OCO3)C1,2.4201727235702166
O=c1[nH]c2ccc(Cl)cc2o1,2.2999224109305527
O=c1[nH]c2ccc(Br)cc2o1,2.359638690382877
CCSC(C)=NOC(=O)NC,4.149196935349644
COc1ccc(NC(=O)N(C)C)cc1Cl,1.954050738183824
O=c1[nH]c2ccc(Cl)cc2n1-c1ccc(Cl)cc1,2.445800291990659
COc1ccc2[nH]c(=O)n(-c3ccccc3)c2c1,2.6817150835909715
CNC(=S)Nc1nccs1,2.5397433451000118
N=C(N)N/N=C(\c1ccc(F)cc1)c1ccc(C(F)(F)F)cc1,3.454016652264385
CN(C)Cn1c(=O)oc2ccc(Cl)cc21,2.179289373522156
CCCOC(=O)c1ccc([N+](=O)[O-])o1,2.2200252327960186
CC1C2CNCC1c1cccc(=O)n1C2,2.391132874716861
CCOP(=O)(N=C=O)OCC,1.642464520242121
CN(C)CCCNc1c2ccccc2[n+](O)c2cccc([N+](=O)[O-])c12,3.056130813020218
Cc1nsc(S(=O)(=O)c2ccc(Cl)cc2)n1,1.9618227690884489
Cc1ccc(S(=O)(=O)c2nc(C)ns2)cc1,2.1953569868825458
CSc1nsc(S(=O)(=O)c2ccc(Cl)cc2)n1,2.1858550854017587
O=C(NCCCCCCNC(=O)c1ccccc1O)c1ccccc1O,2.5519645028388065
CCCNC(=O)OCCCl,2.565900266530824
CSC(=S)NN=CC=CC=Cc1ccc([N+](=O)[O-])o1,2.765713832487956
COC=C(/C=N/NC(=S)SC)Cc1ccc([N+](=O)[O-])o1,2.2269870340602167
CCOC=C(/C=N/NC(=S)SC)Cc1ccc([N+](=O)[O-])o1,3.453269560911956
CC(N)C(C)c1cccc(Cl)c1,2.963036603844376
CCCNC(C)C(C)c1ccc(Cl)cc1,2.876531512751866
CC(N)Cc1cccc(I)c1,3.763604337890389
CNC(=O)Oc1ccc(N)cc1,3.0164587719769043
CC(=O)N(C)C(=O)Oc1ccc(N)c(C)c1,2.3468300449985366
CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2)c1,2.1602489035833563
Nc1cccc(C(O)CNC2CC2)c1,2.25858759047081
O=[N+]([O-])c1ccc(/C(Cl)=N/Nc2ccccc2)cc1,3.3505237783801936
COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,2.2669189963410847
OCCN1CCC(CNc2ccnc3cc(Cl)ccc23)CC1,2.487894006044576
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,2.7076149271952388
CCN1CCC(CNc2ccnc3cc(Cl)ccc23)CC1,2.5961499341416103
CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C,2.5420249054331103
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,2.407347061708322
CCCCCCCCC(=O)NO,1.0625970244692653
O=C1CSCCN1,1.450570204538732
OCCn1c(C=Cc2nc3ccccc3[nH]2)nc2ccccc21,2.036219555597882
CCOc1ccccc1C(=O)N/N=C(\C)C(=O)O,2.887836017659206
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,3.579004767478421
COc1ccc2c(c1)c(CC(=O)OC1N=C(c3ccccc3)c3cc(Cl)ccc3NC1=O)c(C)n2C(=O)c1ccc(Cl)cc1,2.5416457973881186
CC12CCC(CC1=O)C2(C)C=O,2.6186232866463826
CC(=O)OC1CC2CC3C(C)CC(O)C3C1(C)OC2(C)C,2.170858460139516
CCc1cc(-c2cc[n+](C)cc2)on1,2.5234252905789827
Cc1cc(-c2cc[n+](C)cc2C)on1,2.590372080209596
CC[n+]1ccc(-c2cc(C)no2)cc1,2.300200012133823
CCC[n+]1ccc(-c2cc(C)no2)cc1,1.866838930094125
C=CC[n+]1ccc(-c2cc(C)no2)cc1,2.524137239791717
Cc1cc(-c2cc[n+](CC3CC3)cc2)on1,2.294375453342661
C[n+]1ccc(-c2cc(C(F)(F)F)no2)cc1,1.9517690316105551
Cc1cccc(C)c1CCCNC(N)=O,1.8373548158774944
COc1ccc(Cc2cnc(N)nc2N)cc1,2.8181712026325783
CCCCCNC(=O)c1ccccc1,2.3016525685222957
C=CCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,1.8755690909143228
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)[nH]n1,2.9926888886390843
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1,2.512379175773636
CCCNC(=N)N=C(N)N,2.3430114642515854
Cc1ccc(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)cc1Br,1.6788442052642647
Cc1ccc(Cl)c(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)c1,2.2384545996331373
Cc1ccc(C)c(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)c1,1.7123223845533977
Cc1ccc(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)cc1C,1.7123223845533977
Cc1cc(C)c(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)c(C)c1,2.453844068549559
CCCCc1ccc(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)cc1,2.342958309255039
CC(C)Cc1ccc(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)cc1,2.041928313591057
CCC(C)c1ccc(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)cc1,2.4678970458633387
CC(C)(C)c1ccc(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)cc1,2.9450183005830013
O=C(CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O)c1ccc2c(c1)CCCC2,2.244056329258122
O=C(CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O)c1cccc2ccccc12,1.7348947961289818
O=C(CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O)c1cccc(C(F)(F)F)c1,2.3545233188297874
CCN(C(=O)c1cc(Cl)nc(Cl)c1)C1CC1,3.3236226393129025
CN1C2CCC1CC(Oc1ccc(Cl)cc1)C2,3.074645693844507
CN1C2CCC1CC(Oc1cccc(C(F)(F)F)c1)C2,3.0386749642440942
COC(F)(Br)C(Br)(C(F)(F)F)C(F)(F)F,2.5096956391527576
CCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1.824467535442952
CN1C(C)(C)CCNCC1(C)C,1.936748421801008
CC(=O)Nc1ccc(OC(=O)OCC(C)C)cc1,2.067722920118854
CCN(CC)C(=O)OCCCl,2.3513299821450264
COc1cc(C(=O)OCCOCCN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc(OC)c1OC,2.825768133641194
N=C(N=C(N)N)Nc1ccc(S(=O)(=O)c2ccc(NC(=N)N=C(N)N)cc2)cc1,2.522674752690426
N=C(N=C(N)N)Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,2.383062175412884
N=C(N=C(N)N)Nc1ccc(S(=O)c2ccc(NC(=N)N=C(N)N)cc2)cc1,2.452122747237552
N=C(N=C(N)N)Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,2.5769964940093404
N=C(N)NC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)NC(=N)N)cc2)cc1,2.320602159868881
N=C(N)NC(=O)Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,2.2593011450796063
N=C(N)NC(=O)Nc1ccc(S(=O)c2ccc(NC(=O)NC(=N)N)cc2)cc1,2.428609881272321
N=C(N)NC(=O)Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,2.578288096581918
CCc1ccc(C(=O)CCC2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)cc1,2.43932111248966
CCOC(OCC)P(=O)(c1ccccc1)c1ccccc1,2.5176670865411697
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,3.19505322340225
CCC(C(=O)Oc1c(C)cccc1C)N1CCN(C)CC1,3.101279244415194
CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,2.8508318243608124
CCCCOC(=O)Oc1ccccc1C(=O)O,2.215644855240817
CC(O)CN1C(=O)C2C3CCC(O3)C2C1=O,2.259231546002308
O=C1C2C3CCC(O3)C2C(=O)N1c1ccccc1Cl,2.215700122284796
O=C1C2C3CCC(O3)C2C(=O)N1c1ccc(Cl)cc1,2.2822188246634947
