curated_smiles,mammal (species unspecified)_oral_LD50
COc1ccc2c(C=Cc3ccc([N+](=O)[O-])o3)cc(=O)oc2c1,2.4959118753924825
CCOc1ccc2c(C=Cc3ccc([N+](=O)[O-])o3)cc(=O)oc2c1,2.514935389975536
CCCOc1ccc2c(C=Cc3ccc([N+](=O)[O-])o3)cc(=O)oc2c1,2.5331604645619192
CC(C)Oc1ccc2c(C=Cc3ccc([N+](=O)[O-])o3)cc(=O)oc2c1,2.5331604645619192
CCCCOc1ccc2c(C=Cc3ccc([N+](=O)[O-])o3)cc(=O)oc2c1,2.2284321363778465
Cc1cc2oc(=O)cc(C=Cc3ccc([N+](=O)[O-])o3)c2cc1C,2.4931693548760463
Cc1cc2oc(=O)cc(C=Cc3ccc([N+](=O)[O-])o3)c2cc1Cl,2.5207598735697987
Cc1c(O)ccc2c(C=Cc3ccc([N+](=O)[O-])o3)cc(=O)oc12,2.4959118753924825
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1.902187889692035
O=C1CC(c2ccc(Cl)cc2)C(=O)N1CCN1CCNCC1,2.337335120864851
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,1.7829339065750385
CN(C)CCC1CC2CC1C1CCCC21,3.316727078583992
CCN(CC)CCC1CC2CC1C1CCCC21,3.371834131445749
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,1.725410307133391
CC(CN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,3.092654688656133
O=c1c2cnc3ccccc3c2[nH]n1-c1ccccc1,1.7181428117270818
CN(C(=O)CN1CCOCC1)c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,2.8846866351628995
O=C(c1ccccc1)c1cc([N+](=O)[O-])ccc1N(Cc1ccccc1)C(=O)CN1CCOCC1,2.96331740167354
CN(C(=O)CNC1CCCCC1)c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,2.8981314594856253
CC(CN1CCN(C)CC1)C(O)(c1ccccc1)c1ccccc1,3.2324182708809364
Cc1n[nH]c2c1N(c1ccccc1)C(=O)CC(=O)N2C,2.4318331918057505
O=C(c1ccccc1)c1cc([N+](=O)[O-])ccc1N(C(=O)CN1CCOCC1)C1CC1,2.9132223856091097
O=C(c1ccccc1)c1cc([N+](=O)[O-])ccc1N(C(=O)CN1CCOCC1)C1CCCC1,2.9420040823117555
O=C(c1ccccc1)c1cc([N+](=O)[O-])ccc1N(C(=O)CN1CCOCC1)C1CCCCC1,2.955709873278449
CN(C(=O)CNC1CC1)c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,2.849269504117101
C#CC(C)(C)NCC(=O)N(C)c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,2.8801456368323195
C=CCNCC(=O)N(C)c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,2.849269504117101
CN(CCO)CC(=O)N(C)c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,2.870863709580336
CN(C(=O)CN(CCO)CCO)c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,2.9046279203671928
CN1CCN(CC(=O)N(C)c2ccc([N+](=O)[O-])cc2C(=O)c2ccccc2)CC1,2.899215131463744
CC1CN(CCc2ccccc2)CCC1=O,2.7930156644363757
NNC(=O)CC(C(=O)NN)S(=O)(=O)O,1.8773982244489007
CN(C)CCNC(=O)C(Nc1ccc(Cl)cc1)c1ccccc1,2.431032784399339
CCN(CC)CCNC(=O)C(Nc1ccc(Cl)cc1)c1ccccc1,2.646092507765924
CCN(CC)CCNC(=O)C(Nc1ccccc1C(=O)O)c1ccccc1,2.2665433076167463
O=C(CCn1cnc2ccccc2c1=O)c1ccccc1,2.444530371784605
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4oc(=O)oc4C)CC3)cc21,2.032840283162028
O=C1OCC(c2ccccc2)C1CN1CCCCC1,2.3619606617305022
O=C1OCC(c2ccccc2)C1CN1CCCC1,2.292826483629538
COC(=O)c1cc(Oc2ccc(C(=O)OC)cc2[N+](=O)[O-])cc(C(=O)OC)c1,1.5903022525979984
Cc1ccccc1C(O)(c1ccccc1C)C(C)CN1CCCC1,2.81087743010256
CN(C)CCNC(=O)C(c1ccccc1)c1cccc(Cl)c1,2.230849362186204
O=C(NCCCl)Sc1ncnc2nc[nH]c12,1.9340032753429108
CC(CC(=O)c1ccc(-c2ccc(Cl)cc2Cl)cc1)C(=O)O,2.8289201374956536
Cc1nc2ccccc2c(=O)n1Cc1nnc(-c2ccccc2)o1,2.3267944958621225
Cc1ccc(-c2nnc(Cn3c(C)nc4ccccc4c3=O)o2)cc1,2.345521411320457
Cc1nc2ccccc2c(=O)n1Cc1nnc(-c2ccc(O)cc2)o1,2.348090584217155
Cc1nc2ccccc2c(=O)n1Cc1nnc(Cc2ccccc2)o1,2.345521411320457
Cc1nc2ccccc2c(=O)n1Cc1nnc(COc2ccc(Cl)cc2)o1,2.4068886116206447
Cc1nc2c(Br)cc(Br)cc2c(=O)n1Cc1nnc(-c2ccccc2)o1,2.501632463036196
Cc1nc2c(Br)cc(Br)cc2c(=O)n1Cc1nnc(-c2ccccc2Cl)o1,2.531966585762236
Cc1ccc(-c2nnc(Cn3c(C)nc4c(Br)cc(Br)cc4c3=O)o2)cc1,2.514242178115848
COc1ccc(-c2nnc(Cn3c(C)nc4c(Br)cc(Br)cc4c3=O)o2)cc1,2.528191414255819
Cc1nc2c(Br)cc(Br)cc2c(=O)n1Cc1nnc(-c2ccc(O)cc2)o1,2.5159859337153225
Cc1nc2c(Br)cc(Br)cc2c(=O)n1Cc1nnc(COc2ccc(Cl)cc2)o1,2.55678397894986
Cc1nc2c(Br)cc(Br)cc2c(=O)n1Cc1nnc(Cc2ccccc2)o1,2.514242178115848
COc1cc(C(=O)n2nc(C)cc2C)cc(OC)c1OC,2.4628754592734112
Cc1cc(C)n(C(=O)c2ccc3c(c2)OCO3)n1,2.38783457239081
CCOc1c(OC)cc(C(=O)n2nc(C)cc2C)cc1OC,2.483367598221955
COc1cc(C(=O)n2nc(C)c(Cl)c2C)cc(OC)c1OC,2.5115678818134044
Cc1nn(C(=O)c2ccc3c(c2)OCO3)c(C)c1Cl,2.445129177210296
CCOc1c(OC)cc(C(=O)n2nc(C)c(Cl)c2C)cc1OC,2.5299318647570948
COc1cc(-c2n[nH]c(=O)[nH]2)cc(OC)c1OC,2.400092241926377
O=c1[nH]nc(-c2ccc3c(c2)OCO3)[nH]1,2.6131502043331785
CCOc1c(OC)cc(-c2n[nH]c(=O)[nH]2)cc1OC,2.4236865002063177
COc1cc(-c2n[nH]c(=O)n2C)cc(OC)c1OC,2.4236865002063177
Cn1c(-c2ccc3c(c2)OCO3)n[nH]c1=O,2.4957425097980743
CCOc1c(OC)cc(-c2n[nH]c(=O)n2C)cc1OC,2.446064715900191
CCn1c(-c2cc(OC)c(OC)c(OC)c2)n[nH]c1=O,2.446064715900191
CCn1c(-c2ccc3c(c2)OCO3)n[nH]c1=O,2.668808821649096
CCOc1c(OC)cc(-c2n[nH]c(=O)n2CC)cc1OC,2.4673461181508705
CN(C)C(=O)C1Oc2ccccc2N=C1N(C)C,3.0921906083945414
CCN(CC)C(=O)C1Oc2ccccc2N=C1N(CC)CC,2.8799641735905346
CCN(CC)C(=O)C1Oc2cc(C)c(Cl)cc2N=C1N(CC)CC,2.9443321235399758
O=C(C1Oc2ccccc2N=C1N1CCOCC1)N1CCOCC1,2.617225821982044
CCN(CC)C(=O)C1Oc2cccnc2N=C1N(CC)CC,3.182406092012173
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,2.6359891242376587
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(C#N)cc2)CC1,2.6429816063989278
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3[nH]2)CC1,2.511064780094679
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccccc2)CC1,2.61753815548878
O=c1cc[nH]c(NC2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)n1,2.6216705558383677
Cc1cc(=O)nc(N(C)C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)[nH]1,2.649850642164717
CCCc1cc(=O)nc(N(C)C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)[nH]1,2.6763130924383307
CCN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,2.649850642164717
CCCN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,2.66328338752644
COc1ccc(Cn2c(N3CCC(N(C)c4nc(=O)cc[nH]4)CC3)nc3ccccc32)cc1,2.647909868212416
Cc1ccc(Cn2c(N3CCC(N(C)c4nc(=O)cc[nH]4)CC3)nc3ccccc32)cc1,2.6319913652755726
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(C(F)(F)F)cc2)CC1,2.683506318508444
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(Cl)cc2)CC1,2.652205714675025
CSc1ccc(Cn2c(N3CCC(N(C)c4nc(=O)cc[nH]4)CC3)nc3ccccc32)cc1,2.663330533798149
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(S(C)=O)cc2)CC1,2.6781595053845235
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)c(C(F)(F)F)c2)CC1,2.699404081815337
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2F)CC1,2.653688047068706
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccccn2)CC1,2.6185720733522824
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccco2)CC1,2.6068906099546165
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3cccnc3n2Cc2ccc(F)cc2)CC1,2.636980085224197
Fc1ccc(Cn2c(N3CCC(Nc4ncccn4)CC3)nc3ccccc32)cc1,2.6047410671672706
O=C(Cn1cnc2ccccc2c1=O)c1ccc(-c2ccccc2)cc1,2.531966585762236
O=CC(Cn1cnc2ccccc2c1=O)c1ccc(Cl)cc1,2.495205650074159
CN(C)c1ccc(C=NNC(=S)N2C(=O)/C(=C\c3c[nH]c4ccccc34)N=C2CCNc2ccccc2)cc1,3.029932995429558
O=C1C(=Cc2ccccc2)N=C(CCNc2ccccc2)N1C(=S)N/N=C/c1ccccc1,2.957675274920534
Cc1ccccc1/C=N/NC(=S)N1C(=O)C(=Cc2ccccc2)N=C1CCNc1ccccc1C,2.9837390176850382
CN(C)c1ccc(NCCC2=NC(=Cc3ccccc3)C(=O)N2C(=S)N/N=C/c2ccccc2)cc1,2.997071690906057
Cc1ccccc1/C=N/NC(=S)N1C(=O)C(=Cc2ccccc2)N=C1CCNc1ccc(N(C)C)cc1,3.009167789722849
C=c1[nH]/c(=C/c2c[nH]c3ccccc23)c(=O)n1C(=S)NN=C(N=Nc1ccccc1)c1ccccc1,2.99262420090702
C=c1[nH]/c(=C/c2c[nH]c3ccccc23)c(=O)n1C(=S)NN=C(N=Nc1ccccc1C)c1ccccc1,3.0048430736763017
C=c1[nH]/c(=C/c2c[nH]c3ccccc23)c(=O)n1C(=S)NN=C(N=Nc1ccccc1)c1ccc(N(C)C)cc1,3.0290987545259878
C=c1[nH]/c(=C/c2c[nH]c3ccccc23)c(=O)n1C(=S)NN=C(N=Nc1ccccc1C)c1ccc(N(C)C)cc1,3.0403459595131976
C=c1[nH]c(=Cc2ccccc2)c(=O)n1C(=S)NN=C(N=Nc1ccccc1)c1ccccc1,2.9566898472173
C=c1[nH]c(=Cc2ccccc2)c(=O)n1C(=S)NN=C(N=Nc1ccccc1C)c1ccccc1,2.969946806304058
C=c1[nH]c(=Cc2ccccc2)c(=O)n1C(=S)N/N=C(\N=Nc1ccc(N(C)C)cc1)c1ccccc1C,3.008292650542117
O=C1/C(=C\c2c[nH]c3ccccc23)N=C(CCNc2ccccc2)N1C(=S)N/N=C/c1ccccc1,2.993531456207348
Cc1ccccc1NCCC1=N/C(=C/c2c[nH]c3ccccc23)C(=O)N1C(=S)N/N=C/c1ccccc1,3.0057251846357054
Cc1ccccc1NCCC1=N/C(=C/c2c[nH]c3ccccc23)C(=O)N1C(=S)NN=Cc1ccc(N(C)C)cc1,3.0411588928472977
C=c1[nH]c(=Cc2ccccc2)c(=O)n1C(=S)NN=C(N=Nc1ccccc1)c1ccc(N(C)C)cc1,2.9961718088455904
COc1cc(-c2nnc(SCC(=O)O)n2N)cc(OC)c1OC,2.656878527576839
Nn1c(SCC(=O)O)nnc1-c1ccc2c(c1)OCO2,2.593717193056949
CC(CC(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)O,2.830078020897887
O=c1c2ccccc2nc(S(=O)Cc2ccccn2)n1-c1ccccc1,2.080898136588743
CCn1c(SCc2ccccn2)nc2ccccc2c1=O,1.9961948835845835
C=C1OC(=O)OC1(C)ON1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3CC)CC1,2.048654431481259
C[Si](C)(C)OCCN1CCN(c2ccccc2Cl)CC1,2.4954291579229224
COc1ccc(N2CCN(CCO[Si](C)(C)C)CC2)cc1,2.48925235283675
COc1ccccc1N1CCN(CCO[Si](C)(C)C)CC1,2.48925235283675
COc1cccc(N2CCN(CCO[Si](C)(C)C)CC2)c1,2.48925235283675
Cc1ccc(N2CCN(CCO[Si](C)(C)C)CC2)cc1,2.4661243856482016
Cc1cccc(N2CCN(CCO[Si](C)(C)C)CC2)c1,2.4661243856482016
c1ccc(CSc2ncnc3ccccc23)nc1,2.403686623122456
Cc1c(-c2ccccc2)c2cccc3c2n1C(C)CC(=O)N3CCCN(C)C,2.8210453872773016
CCN(CC)CCN1C(=O)CC(C)n2c(C)c(-c3ccccc3)c3cccc1c32,2.970419349607292
CCN(CC)CCCN1C(=O)CC(C)n2c(C)c(-c3ccccc3)c3cccc1c32,2.8500440191403884
CC1=C2C(CCS2(=O)=O)C2=C(C1)C(=O)C=CC2=O,2.0241604408224325
CC1=C2C(CCS2(=O)=O)c2c(O)c(SCCO)cc(O)c2C1,2.493189266742356
CC1=C2C(CCS2(=O)=O)C2(S(=O)Cc3ccccc3)C(=O)c3ccccc3C(=O)C2C1,1.8125017750350616
CC1=C2C(CCS2(=O)=O)C2(S(=O)C(C)C)C(=O)c3ccccc3C(=O)C2C1,1.7639892184722727
CC1(C(O)CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)COc2ccccc2O1,2.3112090625040485
O=C1C=C2C(=O)C=CC(=O)C2C(c2ccco2)C1,1.9071066744573884
O=C1CC2C(=O)c3ccccc3C(=O)C2C(c2ccco2)C1,1.991677861407572
CC1=C2C(CCS2(=O)=O)C2=C(C1)C(=O)C1CC(=O)CC(c3ccco3)C1C2=O,2.1254292123062424
CC(=O)Nc1cc(O)c2c(c1O)C1CCS(=O)(=O)C1=C(C)C2,2.254427221540668
O=c1c2ccccc2ncn1CCOc1ccc(-c2ccc(F)cc2F)cc1,2.577925877316544
O=[N+]([O-])c1ccc(C=Nc2ncccn2)o1,2.3387990128619585
Cc1ccnc(N=Cc2ccc([N+](=O)[O-])o2)n1,2.260350160281947
COc1ccc2oc(C)c(C(=O)c3cc(-c4ccccc4)c(-c4ccccc4)s3)c2c1,2.928929174245224
COc1ccc2oc(C)c(C(=O)Cn3ccnc3)c2c1,2.732856760380577
Cc1oc2ccc(O)c(CN(C)C)c2c1C(=O)c1cc2ccccc2o1,2.844335494351645
COc1ccc2oc(C(=O)c3c(C)oc4ccc(O)c(CN(C)C)c34)cc2c1,3.2780810669228404
Cc1oc2ccc(O)c(CN(C)C)c2c1C(=O)c1cc2cc(Br)ccc2o1,2.932759817749212
COc1ccccc1C=CC(=O)c1ccccc1/N=C/c1c(C)[nH]c2ccccc12,3.5960183838986937
COc1ccccc1C1CC(c2ccccc2/N=C/c2c(C)[nH]c3ccccc23)=NN1C(C)=O,3.6537352825914864
COc1ccccc1C=CC(=O)c1ccccc1N=Cc1c(-c2ccc(C)cc2)[nH]c2ccccc12,3.6726260821955785
Cc1[nH]c2ccccc2c1C=Nc1ccccc1C(=O)C=Cc1ccccc1F,3.582561038338335
COc1ccccc1C=CC(=O)c1ccccc1N=Cc1c(-c2ccccc2)[nH]c2ccccc12,3.659483590826506
Cc1[nH]c2ccccc2c1C=Nc1ccccc1C(=O)C=Cc1ccccc1,3.561635571271021
O=C(C=Cc1ccccc1O)c1ccccc1N=Cc1c(-c2ccccc2)[nH]c2ccccc12,3.645930940890754
O=C(C=Cc1ccccc1F)c1ccccc1N=Cc1c(-c2ccccc2)[nH]c2ccccc12,3.6478805585813
Cc1ccc(-c2[nH]c3ccccc3c2C=Nc2ccccc2C(=O)C=Cc2ccccc2F)cc1,3.661373438125103
COc1ccccc1C1CC(c2ccccc2/N=C/c2c(-c3ccc(C)cc3)[nH]c3ccccc23)=NN1C(C)=O,3.7215138420840224
CC(=O)N1N=C(c2ccccc2/N=C/c2c(C)[nH]c3ccccc23)CC1c1ccccc1F,3.6419755401172567
COc1ccccc1C1CC(c2ccccc2/N=C/c2c(-c3ccccc3)[nH]c3ccccc23)=NN1C(C)=O,3.709789615809744
CC(=O)N1N=C(c2ccccc2/N=C/c2c(-c3ccccc3)[nH]c3ccccc23)CC1c1ccc(N(C)C)cc1,3.720701625949492
CC(=O)N1N=C(c2ccccc2/N=C/c2c(C)[nH]c3ccccc23)CC1c1ccccc1,3.6237825246987696
CC(=O)N1N=C(c2ccccc2/N=C/c2c(-c3ccccc3)[nH]c3ccccc23)CC1c1ccccc1O,3.6977400796067657
CC(=O)N1N=C(c2ccccc2/N=C/c2c(-c3ccccc3)[nH]c3ccccc23)CC1c1ccccc1F,3.699470891211962
CC(=O)N1N=C(c2ccccc2/N=C/c2c(-c3ccc(C)cc3)[nH]c3ccccc23)CC1c1ccccc1F,3.7114731576442
COc1ccccc1C1CC(c2ccccc2N2C(=O)C(C)SC2c2c(C)[nH]c3ccccc23)=NN1C(C)=O,3.7313252078740087
CN(C)c1ccc(C=CC(=O)c2ccccc2N=Cc2c(-c3ccccc3)[nH]c3ccccc23)cc1,3.671716990283061
COc1ccccc1C1CC(c2ccccc2N2C(=O)C(C)SC2c2c(-c3ccc(C)cc3)[nH]c3ccccc23)=NN1C(C)=O,3.788713372755772
CC(=O)N1N=C(c2ccccc2N2C(=O)C(C)SC2c2c(C)[nH]c3ccccc23)CC1c1ccccc1F,3.7215113681223846
COc1ccccc1C1CC(c2ccccc2N2C(=O)C(C)SC2c2c(-c3ccccc3)[nH]c3ccccc23)=NN1C(C)=O,3.778689441931361
CC(=O)N1N=C(c2ccccc2N2C(=O)C(C)SC2c2c(-c3ccccc3)[nH]c3ccccc23)CC1c1ccc(N(C)C)cc1,3.7880176858422137
CC(=O)N1N=C(c2ccccc2N2C(=O)C(C)SC2c2c(C)[nH]c3ccccc23)CC1c1ccccc1,3.706416487372472
CC(=O)N1N=C(c2ccccc2N2C(=O)C(C)SC2c2c(-c3ccccc3)[nH]c3ccccc23)CC1c1ccccc1O,3.7684286719886697
CC(=O)N1N=C(c2ccccc2N2C(=O)C(C)SC2c2c(-c3ccccc3)[nH]c3ccccc23)CC1c1ccccc1F,3.769899937514646
CC(=O)N1N=C(c2ccccc2N2C(=O)C(C)SC2c2c(-c3ccc(C)cc3)[nH]c3ccccc23)CC1c1ccccc1F,3.7801264110888297
CCOC(=O)CN1CC(O)=c2ccccc2=N1,2.0686588736897944
C=C1N(CCC)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.6575921717950965
C=C1N(Cc2ccccc2)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.580312428052309
CCCCCCCCCCN1C(=O)OC2(CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1(C)O,2.75645733379631
C=C1N(C2CCCCC2)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.5898814932518093
C=C1N(C)C(=O)OC12CCN(CCCc1ccccc1)CC2,2.4777028197637967
C=C1N(c2ccccc2)C(=O)OC12CCN(CCc1ccccc1)CC2,2.542135483383399
CC1(O)N(C2CCCCC2)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.609545321571154
C=C1N(C)C(=O)OC12CCN(CCc1ccccc1)CC2,2.4569351021974537
C=C1N(c2ccccc2)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.5830751582090774
C=C1N(CC)C(=O)OC12CCN(CCc1ccc(C)cc1)CC2,2.4975225944893675
C=C1N(C2CCCCC2)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.5711076224240466
C=C1N(c2ccccc2)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.5639981337548834
C=C1N(CC)C(=O)OC12CCN(CCc1ccccc1)CC2,2.4777028197637967
C=C1N(C(C)(C)C)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.6707911626209246
C=C1N(C)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.6299261633732387
C=C1N(C(C)(C)C)C(=O)OC12CCN(CCc1ccccc1)CC2,2.516477199658157
C=C1N(C(C)C)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.5426686046522464
C=C1N(C)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.4833947099224463
C=C1N(CC)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.6439794324814527
C=C1N(C(C)C)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.521685838696112
C=C1N(c2ccccc2)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.688933907390363
C=C1N(CCC)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.521685838696112
C=C1N(CCc2ccc(OC)c(OC)c2)C(=O)OC12CCN(CCc1ccccc1)CC2,2.640035982217985
C=C1N(Cc2ccccc2)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.7012268047133983
C=C1N(C(CC)CCCCCCC)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.742528751250751
C=C1N(C2CCCCC2)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.694276941300959
C=C1N(C(C)CC)C(=O)OC12CCN(CCc1ccccc1)CC2,2.516477199658157
C=C1N(C)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.506261434483984
C=C1N(C(C)(C)C)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.559788164932117
C=C1N(CC)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.502962147006889
C=C1N(C)C(=O)OC12CCN(CCc1ccc(OC)c(OC)c1)CC2,2.5396117329239694
C=C1N(C(C)(C)C)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.5396355514164157
C=C1N(c2cccc3ccccc23)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.619610834827393
C=C1N(C(C)CC)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.6707911626209246
C=C1N(C(C)CC)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.5396355514164157
C=C1N(CCC)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.5426686046522464
C=C1N(CC)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.524846412308237
C=C1N(c2cccc3ccccc23)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.7312969888975536
C=C1N(c2ccc(Cl)c(Cl)c2)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.6549279623774664
C=C1N(C2CCCCC2)C(=O)OC12CCN(CCc1ccccc1)CC2,2.5496088889155777
C=C1N(CCC)C(=O)OC12CCN(CCc1ccccc1)CC2,2.4975225944893675
CCCCN1C(=O)OC2(CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1(C)O,2.687174782111095
C=C1N(C)C(=O)OC12CC[N+](CCCc1ccccc1)(CCCc1ccccc1)CC2,2.6228240941499266
CN1C(=O)OC2(CCN(CCc3ccccc3)CC2)C1(C)O,2.483430380634157
CC1(O)N(Cc2ccccc2)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.600404348963376
CN1C(=O)OC2(CCN(CCc3ccc(F)cc3)CC2)C1(C)O,2.508368090952337
CC1(O)N(C2CCCCC2)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.5916199260621338
CC(C)(C)N1C(=O)OC2(CCN(CCc3ccc(F)cc3)CC2)C1(C)O,2.5616510624455446
CN1C(=O)OC2(CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1(C)O,2.6478932596643108
CC1(O)N(Cc2ccccc2)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.71652084783545
CC(C)N1C(=O)OC2(CCN(CCc3ccc(F)cc3)CC2)C1(C)O,2.544606235897993
CC1(O)N(c2ccccc2)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.7046591845023444
CCCCN1C(=O)OC2(CCN(CCc3ccc(F)cc3)CC2)C1(C)O,2.5616510624455446
CCCN1C(=O)OC2(CCN(CCc3ccc(F)cc3)CC2)C1(C)O,2.544606235897993
CCN1C(=O)OC2(CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1(C)O,2.661385750676862
CC1(O)N(c2cccc3ccccc23)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.745584553977418
CCCCCCCN1C(=O)OC2(CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1(C)O,2.72319616719184
CC1(O)N(c2cccc3ccccc23)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.638000775442523
CCN1C(=O)OC2(CCN(CCc3ccc(F)cc3)CC2)C1(C)O,2.5268650240751733
CC1(O)N(C2CCCCC2)C(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.709813337239743
CC(C)N1C(=O)OC2(CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1(C)O,2.674471662001743
CCCN1C(=O)OC2(CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1(C)O,2.674471662001743
CC1(O)N(c2ccccc2)C(=O)OC12CCN(CCc1ccc(F)cc1)CC2,2.5848409948898587
CC1(O)N(Cc2ccc(Cl)c(Cl)c2)C(=O)OC12CCN(CCc1ccc(Cl)cc1)CC2,2.684686510027632
CC1(O)NC(=O)OC12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,2.6339681116897435
CC(C)c1ccc(C(C=O)Cn2cnc3ccccc3c2=O)cc1,2.505681663469531
CC(C)Cc1ccc(C(=O)CCn2cnc3ccccc3c2=O)cc1,2.524290943888823
COc1ccc(C(=O)CCn2cnc3ccccc3c2=O)cc1,2.48902564257169
O=C(Cc1ccc(-c2ccccc2)cc1)Cn1cnc2ccccc2c1=O,2.549504741998048
COc1ccc(C(=O)CCn2cnc3ccccc3c2=O)cc1OC,2.529382866854086
O=C(CCn1cnc2ccccc2c1=O)c1ccc(Cl)cc1Cl,2.540580967350815
